seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,delta_first_prod_vs_second_prob,delta_first_prod_vs_third_prob,delta_first_prod_vs_fourth_prob
4707,,,,,,,,39.9486,43.87684,57.067276
4708,,,,,,,,16.894104,17.475075,26.832436
4709,,,,,,,,71.73141,73.27118,74.55753
4710,,,,,,,,18.455544,33.74723,34.306698
4711,,,,,,,,44.603565,47.362362,62.514004
4712,,,,,,,,19.141367,21.576826,21.615294
4713,,,,,,,,23.517298,28.221096,28.997335
4714,,,,,,,,10.448534,24.24871,34.244522
4715,,,,,,,,12.979851,18.912783,20.079264
4716,,,,,,,,29.258533,30.04964,32.86434
4717,,,,,,,,32.540497,36.377625,40.407726
4718,,,,,,,,30.37201,31.269476,31.54961
4719,,,,,,,,35.985497,101.874214,114.51888
4720,,,,,,,,18.586105,22.477373,31.35264
4721,,,,,,,,39.029243,53.709335,58.42579
4722,,,,,,,,31.046303,43.50463,47.298607
4723,,,,,,,,23.642885,37.149357,50.032604
4724,,,,,,,,50.94053,54.513073,57.501617
4725,,,,,,,,24.596209,36.236473,44.28976
4726,,,,,,,,5.7040896,13.718654,15.006428
4727,,,,,,,,46.642178,55.70969,70.54437
4728,,,,,,,,39.49997,65.067116,66.0527
4729,,,,,,,,13.434649,26.273552,27.310125
4730,,,,,,,,22.587988,24.512493,26.081125
4731,,,,,,,,22.500776,30.493355,36.98232
4732,,,,,,,,15.631963,28.3155,33.41904
4733,,,,,,,,63.269585,75.26578,81.76091
4734,,,,,,,,26.3102,30.810654,39.465233
4735,,,,,,,,70.195755,76.16232,87.47038
4736,,,,,,,,23.076431,27.232546,32.56411
4737,,,,,,,,54.020466,56.870525,66.111176
4738,,,,,,,,12.181509,15.364387,20.375332
4739,,,,,,,,33.817394,39.67096,58.471848
4740,,,,,,,,19.335354,37.162663,37.349586
4741,,,,,,,,38.49827,48.128407,56.165535
4742,,,,,,,,16.737825,16.848152,19.457151
4743,,,,,,,,28.014662,34.200974,36.495113
4744,,,,,,,,16.934582,28.294987,34.980225
4745,,,,,,,,31.594118,53.010902,62.4855
4746,,,,,,,,18.577295,19.186104,22.833462
4747,,,,,,,,24.237085,32.593502,32.82919
4748,,,,,,,,45.87056,46.187,49.656815
4749,,,,,,,,14.031314,21.685692,24.76781
4750,,,,,,,,27.202074,28.035952,34.150978
4751,,,,,,,,33.04613,33.901134,36.939175
4752,,,,,,,,14.502741,17.640364,20.443027
4753,,,,,,,,49.88572,52.706192,64.12242
4754,,,,,,,,9.9179325,13.019653,14.357737
4755,,,,,,,,27.279219,41.837227,58.052612
4756,,,,,,,,23.17427,24.389091,29.87455
4757,,,,,,,,32.561626,56.814125,62.263813
4758,,,,,,,,20.887814,40.377144,51.75083
4759,,,,,,,,22.135126,34.46733,44.135235
4760,,,,,,,,12.54333,22.340618,35.40847
4761,,,,,,,,16.268976,17.237144,22.638115
4762,,,,,,,,7.981332,9.290039,18.69596
4763,,,,,,,,22.47485,30.010727,30.104696
4764,,,,,,,,30.251814,30.81491,35.315456
4765,,,,,,,,46.878754,62.08813,69.91992
4766,,,,,,,,26.995413,27.295343,29.167837
4767,,,,,,,,28.421118,35.853092,39.571312
4768,,,,,,,,16.26345,26.34589,29.170935
4769,,,,,,,,26.785591,33.038902,39.530777
4770,,,,,,,,40.608227,48.081226,53.89197
4771,,,,,,,,29.667305,31.789385,32.859463
4772,,,,,,,,20.03366,31.706879,33.511433
4773,,,,,,,,23.398159,26.527733,35.272278
4774,,,,,,,,13.472251,19.883358,22.432268
4775,,,,,,,,30.904627,35.65814,37.461555
4776,,,,,,,,22.568031,22.569809,32.50983
4777,,,,,,,,61.902153,67.86241,68.42901
4778,,,,,,,,37.654366,41.140987,52.567516
4779,,,,,,,,41.40543,41.977978,54.984295
4780,,,,,,,,10.41011,12.949464,17.36325
4781,,,,,,,,47.358856,57.389324,70.067535
4782,,,,,,,,22.204962,23.877945,33.427135
4783,,,,,,,,43.679237,72.759,90.371895
4784,,,,,,,,5.8357143,33.53449,47.88275
4785,,,,,,,,13.216926,19.971632,21.657774
4786,,,,,,,,4.65654,10.727219,12.017946
4787,,,,,,,,41.15753,56.24624,62.563515
4788,,,,,,,,30.099327,33.80368,35.352177
4789,,,,,,,,31.908398,46.92972,49.41544
4790,,,,,,,,20.45989,23.359568,27.628595
4791,,,,,,,,39.069195,50.73779,58.453224
4792,,,,,,,,32.553703,34.20636,60.79179
4793,,,,,,,,23.980139,30.423326,30.820312
4794,,,,,,,,11.645643,15.27258,15.913217
4795,,,,,,,,37.70622,62.591705,62.675934
4796,,,,,,,,18.832262,28.056234,30.167925
4797,,,,,,,,11.067995,13.992317,16.514606
4798,,,,,,,,38.971577,42.042088,43.378826
4799,,,,,,,,11.016661,18.904552,24.24231
4800,,,,,,,,26.349775,33.81167,34.379105
4801,,,,,,,,21.9863,49.916683,56.461998
4802,,,,,,,,11.377115,12.970899,15.145877
4803,,,,,,,,27.371565,28.03989,37.448273
4804,,,,,,,,7.2813945,9.393133,9.652354
4805,,,,,,,,36.549667,40.593536,47.1661
4806,,,,,,,,15.899898,16.920715,17.536346
4807,,,,,,,,21.382507,27.70565,31.461962
4808,,,,,,,,43.453114,44.87206,54.61927
4809,,,,,,,,29.836151,30.79157,45.01868
4810,,,,,,,,14.293261,20.8348,21.383835
4811,,,,,,,,17.50713,27.297258,31.128756
4812,,,,,,,,22.207657,41.066742,43.960224
4813,,,,,,,,26.492907,28.752653,28.92108
4814,,,,,,,,16.559658,28.843174,43.4421
4815,,,,,,,,15.937575,20.677443,20.707857
4816,,,,,,,,20.240206,33.16553,33.90513
4817,,,,,,,,65.76471,68.74037,70.363
4818,,,,,,,,16.57655,16.609821,21.271091
4819,,,,,,,,42.654434,51.600662,65.111664
4820,,,,,,,,15.823128,23.120646,27.718025
4821,,,,,,,,23.520515,24.162956,29.906082
4822,,,,,,,,12.451963,15.177649,21.893932
4823,,,,,,,,38.421585,42.903137,47.68044
4824,,,,,,,,9.406389,10.459911,20.122854
4825,,,,,,,,7.1309276,17.084576,21.630142
4826,,,,,,,,23.462366,27.946262,31.62733
4827,,,,,,,,35.655075,52.118816,57.65999
4828,,,,,,,,19.064678,24.459087,29.428308
4829,,,,,,,,55.920372,58.38675,58.48299
4830,,,,,,,,30.136885,30.369778,33.875385
4831,,,,,,,,40.191284,46.436604,49.021606
4832,,,,,,,,30.458933,42.596306,44.96588
4833,,,,,,,,49.684555,58.301876,61.73037
4834,,,,,,,,6.9115515,6.9471083,17.139408
4835,,,,,,,,40.14891,74.75909,88.66187
4836,,,,,,,,11.424042,12.48221,29.767792
4837,,,,,,,,29.26254,52.236122,54.18228
4838,,,,,,,,26.28506,38.748547,40.988243
4839,,,,,,,,48.22466,51.093174,52.922626
4840,,,,,,,,14.878965,27.862804,40.300674
4841,,,,,,,,54.006706,68.48715,88.83738
4842,,,,,,,,26.618618,35.128246,44.59436
4843,,,,,,,,41.6794,48.550655,60.413605
4844,,,,,,,,26.959541,28.273252,30.087997
4845,,,,,,,,25.908058,36.97314,53.07544
4846,,,,,,,,14.396438,17.64357,20.765247
4847,,,,,,,,0.51155853,21.113943,33.534462
4848,,,,,,,,19.289759,29.966938,31.300556
4849,,,,,,,,38.94369,43.16368,45.991062
4850,,,,,,,,12.332292,17.224123,24.77667
4851,,,,,,,,30.039032,37.054672,38.052124
4852,,,,,,,,45.358727,47.38282,53.218483
4853,,,,,,,,29.358608,38.76471,60.662125
4854,,,,,,,,57.76425,65.7105,72.42984
4855,,,,,,,,24.271154,34.312767,39.24726
4856,,,,,,,,20.798622,26.249424,28.10104
4857,,,,,,,,33.93824,37.167664,47.965755
4858,,,,,,,,24.66088,31.247503,54.5405
4859,,,,,,,,24.693476,48.238903,54.640633
4860,,,,,,,,11.234976,16.25801,26.825287
4861,,,,,,,,32.684772,32.7773,33.00108
4862,,,,,,,,34.160015,40.01497,48.07781
4863,,,,,,,,12.452185,18.419436,21.87006
4864,,,,,,,,47.978348,48.793365,74.59809
4865,,,,,,,,35.76877,35.98787,43.66948
4866,,,,,,,,10.58825,19.626875,32.63134
4867,,,,,,,,58.518463,68.51033,85.358376
4868,,,,,,,,41.809986,57.685623,60.913635
4869,,,,,,,,12.531754,31.174473,34.43396
4870,,,,,,,,25.763165,33.77491,40.258083
4871,,,,,,,,55.39808,55.740852,58.140533
4872,,,,,,,,23.348717,29.675371,33.449364
4873,,,,,,,,7.8008337,12.347614,16.394499
4874,,,,,,,,11.743678,18.805824,29.866478
4875,,,,,,,,38.67911,50.01289,65.65649
4876,,,,,,,,39.801918,46.062187,48.005676
4877,,,,,,,,46.154713,46.727295,53.826298
4878,,,,,,,,10.490378,15.019813,55.391304
4879,,,,,,,,29.537117,38.29319,39.83564
4880,,,,,,,,26.27831,26.501276,38.978577
4881,,,,,,,,31.960665,71.698616,80.32363
4882,,,,,,,,23.806473,48.90548,53.038246
4883,,,,,,,,68.33405,75.93723,76.14052
4884,,,,,,,,24.69758,28.246815,31.125628
4885,,,,,,,,41.14527,45.72752,46.26932
4886,,,,,,,,50.42988,52.259552,59.9284
4887,,,,,,,,9.723993,16.118073,22.336048
4888,,,,,,,,52.383366,54.816742,64.71213
4889,,,,,,,,23.211159,40.099556,42.511414
4890,,,,,,,,20.948196,34.425034,41.427856
4891,,,,,,,,60.75236,71.961334,84.40571
4892,,,,,,,,40.838856,58.56537,59.902935
4893,,,,,,,,11.792633,14.706643,17.772732
4894,,,,,,,,27.59723,27.99028,32.32475
4895,,,,,,,,30.409775,43.22208,43.399105
4896,,,,,,,,30.461645,45.898735,46.08613
4897,,,,,,,,33.70568,45.16676,46.07643
4898,,,,,,,,26.21756,29.203663,30.145422
4899,,,,,,,,23.869364,39.019745,40.70539
4900,,,,,,,,12.675877,15.166441,16.067516
4901,,,,,,,,39.698833,45.830933,47.21934
4902,,,,,,,,13.884514,18.783754,22.989113
4903,,,,,,,,31.566133,33.42109,35.096104
4904,,,,,,,,15.0454235,19.359545,22.121536
4905,,,,,,,,66.817444,69.44888,77.96735
4906,,,,,,,,27.90574,28.935308,41.575348
4907,,,,,,,,21.37471,29.037388,35.487476
4908,,,,,,,,1.9723682,17.291313,42.609818
4909,,,,,,,,30.675915,30.83697,43.477604
4910,,,,,,,,32.352783,34.254425,45.972084
4911,,,,,,,,33.776863,38.537693,41.570606
4912,,,,,,,,18.811972,19.528164,26.20006
4913,,,,,,,,25.179375,28.50818,32.920223
4914,,,,,,,,23.83704,35.58569,50.135372
4915,,,,,,,,25.403786,47.114887,48.27189
4916,,,,,,,,16.68296,17.730091,22.767403
4917,,,,,,,,28.508238,30.28266,41.86596
4918,,,,,,,,4.760219,11.344419,12.52668
4919,,,,,,,,58.759483,58.82378,61.868275
4920,,,,,,,,23.471752,25.765629,26.62339
4921,,,,,,,,38.26434,42.824074,43.80558
4922,,,,,,,,36.286415,43.395863,43.54521
4923,,,,,,,,58.93795,67.094925,80.135544
4924,,,,,,,,20.563213,22.101574,23.444614
4925,,,,,,,,27.117561,32.480305,38.45817
4926,,,,,,,,41.893543,42.403255,58.52168
4927,,,,,,,,32.904488,33.814186,34.096664
4928,,,,,,,,30.821175,36.398518,44.51632
4929,,,,,,,,27.473095,33.209637,34.808357
4930,,,,,,,,39.080864,47.87444,51.883297
4931,,,,,,,,31.104153,41.772266,43.89985
4932,,,,,,,,15.317007,15.78148,17.768515
4933,,,,,,,,26.285767,26.887087,32.82864
4934,,,,,,,,9.771513,25.880041,38.277084
4935,,,,,,,,6.156275,10.974398,19.763563
4936,,,,,,,,36.419292,40.04067,40.396915
4937,,,,,,,,28.486357,44.198418,47.29664
4938,,,,,,,,45.233162,48.859394,55.733425
4939,,,,,,,,47.250607,52.68934,54.829926
4940,,,,,,,,44.44583,54.628998,62.86738
4941,,,,,,,,22.522808,34.6934,39.94241
4942,,,,,,,,16.428288,23.080631,24.262989
4943,,,,,,,,23.393518,23.695402,33.671104
4944,,,,,,,,13.936642,20.513508,27.816246
4945,,,,,,,,25.754517,26.841038,28.530127
4946,,,,,,,,27.99528,30.133333,38.54585
4947,,,,,,,,46.068943,54.713875,60.336845
4948,,,,,,,,35.20314,46.429836,54.491802
4949,,,,,,,,15.311907,18.082638,22.43393
4950,,,,,,,,29.185652,32.141953,36.49262
4951,,,,,,,,27.936705,32.165993,42.909725
4952,,,,,,,,14.448312,17.301126,21.10123
4953,,,,,,,,25.28724,28.824812,29.758356
4954,,,,,,,,38.320663,51.007355,54.340168
4955,88,3.15034279821283,0.3921568627450981,0.007843137254901933,2,0,2,3.8917313,9.047066,10.976594
4956,,,,,,,,44.40518,46.006924,52.518463
4957,,,,,,,,40.206394,52.19906,53.442238
4958,,,,,,,,15.649586,31.666927,42.425446
4959,,,,,,,,27.88143,38.84959,42.07577
4960,,,,,,,,18.496967,25.46865,28.235168
4961,,,,,,,,32.341454,45.182884,47.51206
4962,,,,,,,,32.566902,37.41971,38.15205
4963,,,,,,,,35.131298,56.655582,72.19993
4964,,,,,,,,4.209897,10.536806,16.175785
4965,,,,,,,,37.057934,39.834507,40.212364
4966,,,,,,,,32.782238,42.08361,49.502228
4967,,,,,,,,41.480484,47.95993,57.740036
4968,,,,,,,,13.638929,34.420765,41.966152
4969,,,,,,,,44.079414,44.896152,45.516247
4970,,,,,,,,17.576677,21.441376,22.045015
4971,,,,,,,,18.99981,21.03441,27.099117
4972,,,,,,,,22.24685,23.530521,26.317545
4973,,,,,,,,23.150257,36.161915,44.034355
4974,,,,,,,,13.0791,21.277296,24.930607
4975,,,,,,,,27.056776,28.360195,28.821081
4976,,,,,,,,15.003375,17.47094,24.005543
4977,,,,,,,,24.937466,30.098595,30.784746
4978,,,,,,,,17.112772,24.795225,26.770222
4979,,,,,,,,8.32568,11.6303215,13.679309
4980,,,,,,,,28.44796,37.30538,38.14222
4981,,,,,,,,19.9858,37.34899,42.92874
4982,,,,,,,,17.285656,32.05949,32.91628
4983,,,,,,,,22.488686,35.25977,35.3854
4984,,,,,,,,40.037453,45.163845,66.40356
4985,,,,,,,,50.372555,55.536613,57.843544
4986,,,,,,,,8.201506,13.629701,18.080091
4987,,,,,,,,26.371788,36.954277,37.865387
4988,,,,,,,,42.127098,42.440086,52.640213
4989,,,,,,,,14.346579,16.33234,22.558422
4990,,,,,,,,20.066006,25.98835,32.88782
4991,,,,,,,,20.586128,30.005554,30.749908
4992,,,,,,,,21.422144,31.45412,32.606483
4993,,,,,,,,19.838814,20.252632,25.543272
4994,,,,,,,,26.104746,32.449715,32.79566
4995,,,,,,,,24.443287,31.518734,34.8153
4996,,,,,,,,35.577374,42.057636,44.250572
4997,,,,,,,,32.04531,33.29608,36.31543
4998,,,,,,,,15.989422,23.936611,24.986206
4999,,,,,,,,23.342686,30.525717,35.38856
5000,,,,,,,,7.538515,33.895737,38.763508
5001,,,,,,,,30.433231,36.65399,38.40897
5002,,,,,,,,6.5173635,18.252277,30.775333
5003,,,,,,,,35.94671,43.38878,46.766914
5004,,,,,,,,24.875504,28.29239,34.646507
5005,,,,,,,,36.937153,47.672062,52.97068
5006,,,,,,,,23.562782,37.325287,42.017464
5007,,,,,,,,33.219193,37.708267,38.476048
5008,,,,,,,,21.804691,24.306074,31.512053
5009,,,,,,,,40.448566,45.468014,48.64421
5010,,,,,,,,33.8336,33.918324,35.98034
5011,,,,,,,,28.325457,36.93987,42.278717
5012,,,,,,,,29.86034,30.181553,31.708147
5013,,,,,,,,9.693508,11.247013,13.788262
5014,,,,,,,,36.144367,41.94374,46.37374
5015,,,,,,,,37.232597,39.52098,43.189915
5016,,,,,,,,47.37474,48.93441,49.185726
5017,,,,,,,,38.32997,41.496902,43.91412
5018,,,,,,,,44.87699,55.46657,58.3196
5019,,,,,,,,35.028137,35.36276,41.30729
5020,,,,,,,,13.547447,18.801186,23.159931
5021,,,,,,,,22.591415,27.183302,39.416378
5022,,,,,,,,22.381302,23.872232,34.092247
5023,,,,,,,,21.75753,26.794365,35.956596
5024,,,,,,,,16.883425,18.512684,25.197544
5025,,,,,,,,18.198603,25.252281,30.701971
5026,,,,,,,,41.592148,47.361275,59.38335
5027,,,,,,,,46.58047,57.54431,64.46335
5028,,,,,,,,19.967386,30.270248,39.93876
5029,,,,,,,,25.99038,30.91352,43.47471
5030,,,,,,,,21.54988,33.335976,34.192028
5031,,,,,,,,48.797203,49.146175,60.228058
5032,,,,,,,,41.269024,42.511696,43.631977
5033,,,,,,,,27.459776,42.71323,43.37275
5034,,,,,,,,23.13879,48.70235,52.13457
5035,,,,,,,,11.392214,12.088823,24.515108
5036,,,,,,,,35.94044,40.014782,40.216354
5037,,,,,,,,24.893917,29.25012,40.780045
5038,,,,,,,,18.01179,32.158344,36.61942
5039,,,,,,,,18.850327,50.18075,52.638996
5040,,,,,,,,16.251238,51.037773,56.023346
5041,,,,,,,,32.45654,37.831062,45.741573
5042,,,,,,,,6.5671015,6.815808,13.03102
5043,,,,,,,,42.48036,43.743233,49.320507
5044,,,,,,,,26.09746,34.814896,39.687042
5045,,,,,,,,14.032374,20.270308,22.895962
5046,,,,,,,,17.760706,21.071987,28.44174
5047,,,,,,,,21.082602,21.859562,32.424454
5048,,,,,,,,26.498056,27.971113,32.2461
5049,,,,,,,,17.366222,31.599682,41.250515
5050,,,,,,,,24.2351,27.77045,32.570488
5051,,,,,,,,16.942022,19.894651,24.49972
5052,,,,,,,,7.986158,9.20652,10.684212
5053,,,,,,,,29.784763,43.145622,43.20603
5054,,,,,,,,19.784552,21.208593,23.553135
5055,,,,,,,,32.705963,41.781025,46.65963
5056,,,,,,,,37.460266,42.444386,59.522427
5057,,,,,,,,17.729115,22.954561,23.080322
5058,,,,,,,,14.95902,15.627129,20.35112
5059,,,,,,,,27.274193,29.652264,30.667799
5060,,,,,,,,31.72143,33.356167,40.735023
5061,,,,,,,,15.480468,30.844294,33.788578
5062,,,,,,,,13.644662,21.413248,21.83374
5063,,,,,,,,13.582432,16.789524,18.696787
5064,,,,,,,,24.563564,40.126144,51.020233
5065,,,,,,,,4.3973045,16.43679,19.759212
5066,,,,,,,,15.931985,19.569826,31.95638
5067,,,,,,,,57.90106,59.690865,62.603058
5068,65,2.266086498788674,0.3921568627450981,0.00784313725490196,7,4,4,4.2222643,8.800297,15.190138
5069,,,,,,,,33.963833,41.077717,53.605453
5070,,,,,,,,31.353302,53.916107,69.621765
5071,,,,,,,,55.641037,79.64673,87.67521
5072,,,,,,,,20.027868,22.346657,23.06847
5073,,,,,,,,13.172795,19.706629,20.282167
5074,,,,,,,,40.46309,43.44981,43.564583
5075,,,,,,,,20.329721,20.62616,30.935713
5076,,,,,,,,36.672867,49.85372,65.29385
5077,,,,,,,,45.64743,45.947613,49.575413
5078,,,,,,,,5.9329805,18.936466,26.907637
5079,,,,,,,,23.793077,28.533525,40.29257
5080,,,,,,,,27.119036,34.829506,36.19316
5081,,,,,,,,38.89667,48.542847,52.683884
5082,,,,,,,,20.811226,24.234295,24.774868
5083,,,,,,,,27.304493,39.264435,40.61706
5084,,,,,,,,12.01239,27.20902,33.225346
5085,,,,,,,,21.720821,29.571884,35.02742
5086,,,,,,,,21.207138,38.272045,39.835182
5087,,,,,,,,51.30523,57.679153,63.81313
5088,,,,,,,,30.955013,41.954025,48.83451
5089,,,,,,,,23.965229,33.16817,34.535923
5090,,,,,,,,10.623559,18.618908,18.698515
5091,,,,,,,,28.602133,34.098,41.304214
5092,,,,,,,,45.26335,48.749466,51.745956
5093,,,,,,,,34.22885,35.022755,38.103146
5094,,,,,,,,25.592533,30.325373,32.250935
5095,,,,,,,,4.6184654,6.5121946,20.194384
5096,,,,,,,,17.64781,31.293982,38.944256
5097,,,,,,,,46.97762,49.80115,49.818077
5098,,,,,,,,26.23487,30.158817,43.52951
5099,,,,,,,,35.38358,36.91012,43.17759
5100,,,,,,,,20.554934,20.721409,34.572308
5101,,,,,,,,36.12239,50.735714,52.883747
5102,,,,,,,,47.83349,53.868633,62.773926
5103,,,,,,,,1.6965876,3.3360205,12.126469
5104,,,,,,,,13.063513,17.01561,20.025906
5105,,,,,,,,39.54971,47.772675,54.378723
5106,,,,,,,,20.683432,23.218487,23.223606
5107,,,,,,,,22.102373,22.944454,24.453106
5108,,,,,,,,34.07386,47.09465,48.7198
5109,,,,,,,,32.43049,40.444416,50.85855
5110,,,,,,,,13.546996,23.075197,25.2588
5111,,,,,,,,40.32715,42.17994,44.095695
5112,,,,,,,,11.638802,17.167694,22.970667
5113,,,,,,,,19.529005,35.378647,36.66107
5114,,,,,,,,21.812744,22.088638,29.505125
5115,,,,,,,,34.00982,42.431026,48.706486
5116,,,,,,,,26.48732,48.67772,55.04189
5117,,,,,,,,33.19972,43.609432,44.52999
5118,,,,,,,,39.281887,39.593544,50.18563
5119,,,,,,,,60.97386,64.41324,71.6352
5120,,,,,,,,37.017292,41.6456,47.525932
5121,,,,,,,,30.785255,52.11044,55.05507
5122,,,,,,,,15.61994,25.853424,34.79911
5123,,,,,,,,12.744722,15.291852,15.394857
5124,,,,,,,,15.802296,18.887518,23.16513
5125,,,,,,,,30.02365,30.26413,30.793804
5126,,,,,,,,18.66761,21.057638,37.44315
5127,,,,,,,,22.013386,42.988655,73.39855
5128,,,,,,,,34.661354,35.079746,39.254776
5129,,,,,,,,7.8431263,19.145903,38.95822
5130,,,,,,,,34.031784,38.47255,39.074028
5131,,,,,,,,49.63798,51.756546,57.08687
5132,,,,,,,,17.134823,21.10722,22.93684
5133,,,,,,,,26.835325,30.579834,34.259956
5134,,,,,,,,28.592564,51.563133,54.43531
5135,,,,,,,,54.236973,70.44658,70.62999
5136,,,,,,,,9.800108,15.597797,18.432737
5137,,,,,,,,21.263206,24.674805,28.095484
5138,,,,,,,,17.791134,25.023176,33.381943
5139,,,,,,,,38.982822,42.798225,51.050137
5140,,,,,,,,26.09465,32.72242,39.913246
5141,,,,,,,,38.08458,43.04662,51.42367
5142,,,,,,,,19.629213,24.983215,28.39947
5143,,,,,,,,33.63345,34.23558,34.812374
5144,,,,,,,,14.043441,20.958048,22.180374
5145,,,,,,,,30.843124,36.487106,41.25426
5146,,,,,,,,18.797884,25.44763,27.287659
5147,,,,,,,,42.306213,48.375305,54.346542
5148,,,,,,,,7.937828,9.641959,15.149559
5149,,,,,,,,21.776691,24.571817,26.389894
5150,,,,,,,,43.551666,45.96963,55.43824
5151,,,,,,,,29.737328,35.856037,53.57148
5152,,,,,,,,21.300314,21.373411,32.52824
5153,,,,,,,,16.894,32.07189,49.840683
5154,,,,,,,,27.284956,38.053356,40.7776
5155,,,,,,,,14.350071,15.252735,15.377098
5156,,,,,,,,51.751602,58.593197,70.81819
5157,,,,,,,,19.24014,24.19019,30.935972
5158,,,,,,,,18.00798,20.504965,22.190102
5159,,,,,,,,48.606407,56.652805,58.376835
5160,,,,,,,,18.30525,23.268234,31.119816
5161,,,,,,,,12.730123,18.606426,27.096088
5162,,,,,,,,34.70919,39.174385,51.78368
5163,,,,,,,,34.640266,53.18721,63.984673
5164,,,,,,,,21.259357,23.396744,36.628162
5165,,,,,,,,15.291969,22.397512,28.785923
5166,,,,,,,,23.702919,26.064932,29.780922
5167,,,,,,,,43.097244,46.533382,51.870117
5168,,,,,,,,13.163982,26.626146,28.112003
5169,,,,,,,,19.548319,24.576328,24.926609
5170,,,,,,,,34.90194,36.250362,49.405376
5171,,,,,,,,13.975109,35.736935,47.316685
5172,,,,,,,,37.66887,37.856,41.867123
5173,,,,,,,,40.521038,47.60099,49.784447
5174,,,,,,,,3.992169,6.4377165,9.840388
5175,,,,,,,,5.2903957,16.957403,21.09376
5176,,,,,,,,28.126286,28.586674,34.8112
5177,,,,,,,,7.859071,30.531252,35.674706
5178,,,,,,,,30.755232,38.871395,39.609047
5179,,,,,,,,61.941063,72.873405,73.812225
5180,,,,,,,,9.550724,31.357994,33.64564
5181,,,,,,,,30.390417,51.009228,52.321545
5182,,,,,,,,51.587555,66.56967,67.12687
5183,,,,,,,,35.303185,43.298634,65.04657
5184,,,,,,,,14.13855,31.381748,32.465645
5185,,,,,,,,30.346134,31.275232,32.63651
5186,,,,,,,,51.56113,53.315887,54.926785
5187,,,,,,,,48.01207,60.76876,64.81091
5188,,,,,,,,4.9034324,4.9480743,5.9733872
5189,,,,,,,,23.465504,23.657011,26.392483
5190,,,,,,,,43.115032,45.358448,49.6099
5191,,,,,,,,32.89542,37.082825,64.86658
5192,,,,,,,,0.15547752,20.76288,29.386497
5193,,,,,,,,64.8743,83.021996,83.35067
5194,,,,,,,,6.678706,10.489298,14.283651
5195,,,,,,,,32.41731,32.479797,33.815228
5196,,,,,,,,15.357863,16.06763,19.707348
5197,,,,,,,,30.378057,33.947357,40.48602
5198,,,,,,,,42.623253,43.769276,45.72223
5199,,,,,,,,38.89334,51.524277,65.82335
5200,,,,,,,,21.693668,24.488611,25.444664
5201,,,,,,,,30.017097,32.028732,39.140755
5202,,,,,,,,29.66006,37.016117,38.378628
5203,,,,,,,,54.370293,58.554073,63.230408
5204,,,,,,,,12.186594,19.717865,25.42871
5205,,,,,,,,38.352276,39.752975,59.364456
5206,,,,,,,,22.313461,27.888302,28.288862
5207,,,,,,,,57.711193,58.750584,73.555626
5208,57,2.4360581037748914,0.3921568627450981,0.0196078431372549,9,4,2,1.2094936,21.118187,24.81683
5209,,,,,,,,30.471813,32.34398,34.751923
5210,,,,,,,,36.256626,36.84629,41.238655
5211,,,,,,,,28.168728,42.62744,48.113976
5212,,,,,,,,23.940304,28.72019,32.262123
5213,,,,,,,,63.950867,65.300095,66.44956
5214,,,,,,,,38.21179,39.29362,43.842457
5215,,,,,,,,30.939087,43.74862,51.917168
5216,,,,,,,,5.125271,12.894844,18.229204
5217,,,,,,,,13.896253,17.93856,17.95556
5218,,,,,,,,26.168118,28.042227,40.835426
5219,,,,,,,,28.649776,32.245995,34.93039
5220,,,,,,,,21.321785,35.584915,39.485725
5221,,,,,,,,23.129505,23.548737,27.168522
5222,,,,,,,,45.67997,49.730984,63.731815
5223,,,,,,,,30.747002,38.48315,40.894596
5224,,,,,,,,18.930971,19.459972,29.580994
5225,,,,,,,,21.094486,23.202148,31.176903
5226,,,,,,,,40.679783,41.10313,43.87552
5227,,,,,,,,49.257927,55.185936,85.25718
5228,,,,,,,,35.45491,40.256344,44.847584
5229,,,,,,,,20.171015,23.438877,27.566624
5230,,,,,,,,34.828743,42.21188,50.42384
5231,,,,,,,,53.876152,56.589947,67.30378
5232,,,,,,,,16.818401,28.775793,31.443064
5233,,,,,,,,26.489855,32.98197,35.418606
5234,,,,,,,,13.814411,17.857315,18.229595
5235,,,,,,,,18.36933,23.474718,26.390163
5236,,,,,,,,35.33689,62.529583,74.78492
5237,,,,,,,,13.74503,16.754576,22.013927
5238,,,,,,,,10.067868,11.291484,23.029018
5239,,,,,,,,18.888609,20.501032,23.295084
5240,,,,,,,,22.875689,25.609016,32.68052
5241,,,,,,,,39.588398,41.22882,50.486423
5242,,,,,,,,25.676224,26.843122,37.31806
5243,,,,,,,,21.753586,36.910988,42.23782
5244,,,,,,,,30.103542,36.58398,45.36553
5245,,,,,,,,22.598373,32.127445,33.251827
5246,,,,,,,,42.624508,48.225674,49.137398
5247,,,,,,,,31.226807,33.819256,38.98629
5248,,,,,,,,32.317997,33.366066,34.162655
5249,,,,,,,,37.556183,51.61062,54.96219
5250,,,,,,,,25.071184,55.515167,74.80963
5251,,,,,,,,23.26683,47.146126,48.487583
5252,,,,,,,,26.998146,31.113722,34.725502
5253,,,,,,,,23.347612,28.037138,32.99917
5254,,,,,,,,26.67535,41.69888,50.226112
5255,,,,,,,,7.785818,13.725725,20.314117
5256,,,,,,,,19.411934,22.745209,26.713356
5257,,,,,,,,38.15046,46.087673,59.399914
5258,,,,,,,,30.653675,32.43949,32.98621
