seed_index,true_label,original_prediction,modified_prediction,is_valid,diff_pixels,l0_distance,l1_distance,l2_distance,linf_distance
27349,2,2,8,True,549,549.0,74.45882352941176,3.475467933223311,0.1960784313725491
21333,8,8,6,True,510,510.0,87.32941176470588,4.044015803827561,0.1960784313725491
33364,8,8,5,True,504,504.0,81.45882352941176,3.805716172589984,0.1960784313725491
21357,6,6,4,True,535,535.0,94.27450980392156,4.190100194339098,0.1960784313725491
39372,6,6,4,True,501,501.0,86.2235294117647,3.986364687501742,0.1960784313725491
27389,2,2,0,True,467,467.0,65.0235294117647,3.219292573706986,0.1960784313725491
45352,7,7,5,True,227,227.0,42.40392156862745,2.8755849579593606,0.1960784313725491
39381,7,7,5,True,325,325.0,48.686274509803916,2.895836144232038,0.1960784313725491
27400,3,3,6,True,369,369.0,64.21176470588236,3.4693184782570112,0.1960784313725491
9366,6,6,4,True,489,489.0,69.92941176470588,3.3553505848267586,0.1960784313725491
21378,4,4,2,True,463,463.0,86.48627450980393,4.10214448657,0.1960784313725491
57373,4,4,6,True,493,493.0,93.8235294117647,4.274892949189262,0.1960784313725491
21387,8,8,5,True,495,495.0,50.87450980392157,2.8412488657740966,0.1960784313725492
51386,6,6,0,True,285,285.0,47.96862745098039,2.975961619146204,0.1960784313725491
27418,6,6,4,True,436,436.0,79.31764705882352,3.8676290414352072,0.1960784313725491
3381,2,2,4,True,427,427.0,81.8235294117647,3.9956396842016333,0.1960784313725492
21398,7,7,5,True,197,197.0,31.517647058823528,2.4073353235987005,0.1960784313725491
9393,0,0,3,True,378,378.0,63.03921568627451,3.4009678157568497,0.1960784313725492
33422,4,4,6,True,448,448.0,85.42745098039214,4.07394549678853,0.1960784313725491
21418,7,7,5,True,252,252.0,37.21960784313726,2.589010579071996,0.1960784313725491
57411,4,4,6,True,446,446.0,76.2078431372549,3.715489156135157,0.1960784313725491
21426,6,6,4,True,516,516.0,87.28235294117647,3.985685652329462,0.1960784313725491
45428,4,4,2,True,468,468.0,88.61176470588234,4.154857081807052,0.1960784313725491
27476,8,8,7,True,307,307.0,42.61176470588235,2.724849691984163,0.1960784313725492
51449,3,3,1,True,372,372.0,68.29019607843136,3.6222729338397444,0.1960784313725491
57448,7,7,5,True,217,217.0,26.607843137254903,2.065267227194385,0.1960784313725491
9449,3,3,0,True,466,466.0,81.88235294117646,3.8984652783288998,0.1960784313725491
9457,4,4,5,True,462,462.0,57.90196078431372,2.928004491753613,0.1960784313725491
3463,8,8,5,True,506,506.0,83.31764705882352,3.9830320618842237,0.1960784313725491
51477,7,7,5,True,302,302.0,45.89019607843137,2.8155497263301723,0.1960784313725491
33498,2,2,0,True,476,476.0,82.22745098039215,3.8956674048264563,0.1960784313725491
51488,0,0,3,True,502,502.0,78.62352941176471,3.7857520379559126,0.1960784313725492
33510,5,5,7,True,302,302.0,48.2235294117647,2.9839323659351265,0.1960784313725491
3486,1,1,0,True,256,256.0,41.57254901960784,2.764933935803519,0.1960784313725492
51501,6,6,4,True,510,510.0,92.05882352941177,4.179227664023961,0.1960784313725491
39517,8,8,6,True,266,266.0,44.078431372549026,2.896545025935921,0.1960784313725491
51512,8,8,0,True,682,682.0,122.73725490196077,4.866216344841442,0.1960784313725491
33533,2,2,0,True,362,362.0,58.305882352941175,3.2042935440582934,0.1960784313725491
9518,7,7,5,True,260,260.0,46.937254901960785,3.00116342940982,0.1960784313725491
45513,4,4,3,True,505,505.0,74.41176470588235,3.5401079750767273,0.1960784313725492
51529,2,2,6,True,601,601.0,111.49411764705881,4.6627780799968095,0.1960784313725492
27562,6,6,4,True,485,485.0,66.60392156862744,3.2047494550414735,0.1960784313725491
39551,6,6,4,True,498,498.0,62.411764705882355,3.0239413772901083,0.1960784313725491
21546,1,1,3,True,516,516.0,82.37647058823529,3.774949299597661,0.1960784313725491
45531,7,7,5,True,456,456.0,71.86274509803921,3.655362673983866,0.1960784313725491
57545,3,3,1,True,424,424.0,62.86274509803921,3.3416045017185114,0.1960784313725491
57549,6,6,4,True,517,517.0,65.76470588235294,3.109104092558203,0.1960784313725491
27589,6,6,2,True,547,547.0,97.27058823529411,4.251005715864085,0.1960784313725491
57557,8,8,5,True,499,499.0,88.7921568627451,4.091821909119178,0.1960784313725491
39585,7,7,5,True,286,286.0,39.84705882352941,2.597366542587929,0.1960784313725491
3566,3,3,2,True,431,431.0,79.38039215686274,3.9214470569391566,0.1960784313725491
3572,6,6,4,True,528,528.0,93.24705882352941,4.168326774244771,0.1960784313725491
27621,9,9,5,True,421,421.0,73.72156862745098,3.7739734785757917,0.1960784313725492
9582,9,9,5,True,285,285.0,50.13725490196078,3.0739870503965014,0.1960784313725491
9585,3,3,0,True,330,330.0,56.52156862745098,3.258087267292239,0.1960784313725491
3584,7,7,5,True,281,281.0,39.30588235294118,2.525292283074533,0.1960784313725491
33612,8,8,2,True,544,544.0,99.16078431372549,4.366831749787211,0.1960784313725492
9592,6,6,4,True,490,490.0,73.29803921568627,3.46043490987402,0.1960784313725491
51613,3,3,8,True,280,280.0,42.14509803921568,2.689861638160792,0.1960784313725491
9641,3,3,6,True,391,391.0,66.6313725490196,3.5072309552511283,0.1960784313725491
33661,6,6,4,True,552,552.0,71.66274509803921,3.4473510326970547,0.1960784313725491
33682,6,6,5,True,469,469.0,73.25882352941177,3.528036769200246,0.1960784313725491
9666,7,7,5,True,304,304.0,50.78823529411764,3.108537684498567,0.1960784313725491
33687,6,6,4,True,501,501.0,62.26274509803921,3.05594384307218,0.1960784313725491
27715,8,8,2,True,538,538.0,101.01960784313727,4.4228549061611195,0.1960784313725491
51684,7,7,9,True,388,388.0,66.93333333333334,3.569829575591768,0.1960784313725492
21691,7,7,5,True,260,260.0,42.47450980392156,2.810604951293183,0.1960784313725491
45671,1,1,0,True,258,258.0,42.372549019607845,2.7622127543455313,0.1960784313725491
51689,8,8,6,True,672,672.0,127.91764705882352,4.994703846363633,0.1960784313725492
27725,6,6,4,True,488,488.0,88.91372549019609,4.091564450669113,0.1960784313725491
27740,1,1,0,True,369,369.0,67.84705882352941,3.5922703124477144,0.19607843137254907
3709,6,6,0,True,440,440.0,76.21960784313725,3.7319160269001115,0.19607843137254907
39754,4,4,2,True,464,464.0,86.65490196078431,4.108432266239094,0.1960784313725492
27772,7,7,5,True,242,242.0,30.764705882352942,2.2667989648615228,0.1960784313725492
27774,2,2,6,True,529,529.0,93.90980392156862,4.270815096875009,0.1960784313725492
57735,1,1,6,True,413,413.0,71.68627450980391,3.6648060708721153,0.1960784313725491
33762,6,6,5,True,525,525.0,81.70588235294117,3.7139283958069362,0.1960784313725491
27785,7,7,5,True,251,251.0,33.713725490196076,2.4381594081397124,0.1960784313725491
57744,6,6,4,True,522,522.0,91.39607843137256,4.141622079412074,0.1960784313725491
27789,2,2,0,True,432,432.0,51.86274509803922,2.7361450640656684,0.1960784313725491
27794,2,2,0,True,521,521.0,82.43137254901961,3.721810360131995,0.19607843137254907
39778,4,4,2,True,506,506.0,93.43137254901961,4.235252359997487,0.1960784313725491
45743,7,7,5,True,219,219.0,30.188235294117646,2.2240515346453127,0.1960784313725491
21774,6,6,4,True,505,505.0,69.16078431372549,3.257641181422126,0.19607843137254907
27811,8,8,5,True,440,440.0,78.70196078431373,3.889419198202529,0.1960784313725491
51781,4,4,6,True,549,549.0,101.90196078431372,4.439414878091836,0.1960784313725491
9790,3,3,0,True,333,333.0,55.8,3.1701389328415686,0.1960784313725491
9791,8,8,0,True,439,439.0,72.5921568627451,3.669044002299676,0.1960784313725491
57793,4,4,3,True,457,457.0,83.67058823529412,3.991347812776139,0.1960784313725491
27835,6,6,4,True,484,484.0,83.3529411764706,3.889308485080403,0.1960784313725491
45780,7,7,5,True,261,261.0,38.396078431372544,2.538757623912124,0.1960784313725491
57795,4,4,3,True,317,317.0,54.56862745098039,3.197603389352984,0.1960784313725491
45784,3,3,2,True,358,358.0,59.46666666666667,3.2990858892621984,0.1960784313725491
51804,8,8,3,True,622,622.0,108.10588235294117,4.4820887507273195,0.1960784313725492
51808,7,7,5,True,302,302.0,44.37647058823529,2.805234849447303,0.1960784313725491
57803,4,4,6,True,417,417.0,59.80784313725489,3.1751316471207116,0.1960784313725491
3801,6,6,4,True,485,485.0,59.02745098039215,2.941615653484635,0.1960784313725491
21817,5,5,7,True,256,256.0,40.86666666666667,2.732539902283252,0.1960784313725491
39841,4,4,2,True,478,478.0,90.58431372549019,4.2030380253846955,0.1960784313725491
27859,7,7,5,True,320,320.0,51.81960784313725,3.04417306002421,0.1960784313725491
57823,4,4,5,True,471,471.0,74.5764705882353,3.6557581257583824,0.1960784313725491
21838,4,4,5,True,505,505.0,68.87450980392157,3.291868980394427,0.1960784313725491
21842,7,7,5,True,250,250.0,41.576470588235296,2.751678387544837,0.1960784313725491
45818,3,3,8,True,462,462.0,72.93333333333334,3.6457640543755514,0.1960784313725491
33867,6,6,4,True,495,495.0,81.12549019607843,3.770805923992478,0.1960784313725491
3850,3,3,8,True,474,474.0,63.97647058823529,3.3272978808643834,0.1960784313725491
45848,4,4,2,True,498,498.0,93.62352941176471,4.255171221262509,0.1960784313725491
33889,1,1,3,True,279,279.0,51.8078431372549,3.1628247197106027,0.1960784313725492
3865,2,2,0,True,587,587.0,103.10196078431372,4.391059036467796,0.1960784313725491
9873,8,8,7,True,513,513.0,82.09019607843138,3.8611562373759427,0.1960784313725491
27917,6,6,4,True,509,509.0,83.38039215686274,3.8212180042174357,0.1960784313725491
9883,3,3,4,True,335,335.0,59.77647058823529,3.3813496664925946,0.1960784313725491
45869,4,4,2,True,500,500.0,95.74901960784314,4.3174493730456165,0.1960784313725492
3895,0,0,8,True,453,453.0,57.69803921568627,2.886746018605089,0.1960784313725491
21921,6,6,0,True,412,412.0,41.12156862745098,2.1812806766288757,0.1960784313725491
57916,5,5,7,True,318,318.0,53.364705882352936,3.1676371972343325,0.1960784313725491
51927,1,1,3,True,528,528.0,75.47058823529412,3.5678021023592925,0.1960784313725491
45913,0,0,3,True,331,331.0,57.27058823529412,3.2860685976015507,0.1960784313725491
45914,0,0,4,True,470,470.0,59.87450980392157,2.93413012141527,0.1960784313725491
21940,7,7,5,True,251,251.0,32.98039215686274,2.3360109862650025,0.1960784313725491
9931,3,3,6,True,405,405.0,57.30980392156863,3.013061403863605,0.1960784313725491
21947,7,7,8,True,269,269.0,28.00392156862745,2.0743392939304104,0.1960784313725491
51945,4,4,2,True,422,422.0,66.66666666666667,3.482882842565964,0.1960784313725492
27983,8,8,5,True,505,505.0,86.77254901960784,4.028134428521555,0.1960784313725491
9942,2,2,0,True,545,545.0,58.47450980392157,2.760129712947432,0.1960784313725491
27989,6,6,0,True,366,366.0,61.345098039215685,3.3074822263213686,0.1960784313725491
45932,6,6,4,True,503,503.0,76.90588235294118,3.5957534011812995,0.1960784313725491
3948,3,3,6,True,315,315.0,53.819607843137256,3.143205141585815,0.1960784313725491
51962,8,8,7,True,390,390.0,72.84313725490196,3.741610119973553,0.1960784313725491
39999,3,3,4,True,365,365.0,64.87843137254902,3.5358590350471726,0.1960784313725491
57977,8,8,5,True,535,535.0,77.4078431372549,3.673048865202702,0.1960784313725491
3983,6,6,0,True,573,573.0,105.74117647058824,4.491303913340073,0.1960784313725491
40014,6,6,4,True,504,504.0,93.14117647058822,4.218023975646785,0.1960784313725492
28036,6,6,4,True,512,512.0,90.67450980392157,4.116858934846705,0.1960784313725491
3990,9,9,5,True,491,491.0,87.20392156862744,4.099056070484212,0.1960784313725491
45980,4,4,3,True,483,483.0,92.96078431372548,4.258630335415108,0.1960784313725491
34014,7,7,5,True,307,307.0,53.11764705882352,3.175562687971448,0.1960784313725491
22010,6,6,4,True,543,543.0,87.87450980392157,3.9162081009622423,0.1960784313725491
52007,8,8,5,True,407,407.0,66.49803921568628,3.5111794872624205,0.1960784313725491
10002,8,8,5,True,421,421.0,80.4,3.9419821632808993,0.1960784313725491
40047,6,6,4,True,490,490.0,66.89019607843137,3.2099111220974184,0.1960784313725491
58024,6,6,4,True,491,491.0,77.18039215686275,3.623009469529637,0.1960784313725491
22044,7,7,5,True,293,293.0,47.2078431372549,2.9597738829019518,0.1960784313725491
40059,6,6,5,True,433,433.0,39.63529411764706,2.113092414925974,0.1960784313725491
52059,4,4,5,True,452,452.0,60.709803921568636,3.111806095824169,0.1960784313725491
22066,6,6,5,True,510,510.0,82.91372549019609,3.802067468090329,0.1960784313725491
28101,7,7,5,True,263,263.0,42.678431372549014,2.794626028742106,0.1960784313725491
28104,0,0,3,True,308,308.0,58.686274509803916,3.375349954089514,0.1960784313725491
40097,5,5,7,True,277,277.0,46.45882352941176,2.943854989491529,0.1960784313725491
46059,7,7,5,True,292,292.0,51.82352941176471,3.159268356357487,0.1960784313725491
28123,9,9,5,True,387,387.0,62.25882352941176,3.4027376634564805,0.1960784313725491
28130,3,3,0,True,318,318.0,59.9607843137255,3.3950050379928634,0.1960784313725491
40110,4,4,5,True,442,442.0,61.58823529411764,3.1970791167709214,0.1960784313725491
40115,2,2,6,True,499,499.0,74.49803921568628,3.5170393162020352,0.1960784313725491
28136,6,6,4,True,491,491.0,64.26274509803922,3.066649114838694,0.1960784313725491
4103,9,9,5,True,416,416.0,72.02745098039216,3.689820989042736,0.1960784313725491
40143,4,4,5,True,335,335.0,62.10980392156862,3.4630848322227235,0.1960784313725491
28168,6,6,4,True,534,534.0,79.54901960784314,3.622342985464585,0.1960784313725492
34140,7,7,5,True,190,190.0,26.815686274509805,2.163504924035185,0.1960784313725491
4133,4,4,6,True,483,483.0,87.85882352941177,4.0970202316965905,0.1960784313725491
34153,3,3,0,True,354,354.0,41.09411764705882,2.465581606167298,0.1960784313725491
4142,1,1,3,True,247,247.0,39.909803921568624,2.7484265534665604,0.1960784313725492
52154,1,1,2,True,341,341.0,60.84313725490196,3.3997738351175686,0.1960784313725491
40172,7,7,5,True,286,286.0,46.25490196078431,2.9255138515576227,0.1960784313725491
40173,7,7,5,True,309,309.0,46.14117647058823,2.8843770404002322,0.1960784313725491
34169,8,8,0,True,348,348.0,60.09019607843137,3.346201229484643,0.1960784313725491
52165,4,4,2,True,521,521.0,97.88235294117646,4.353806661883145,0.1960784313725492
40180,4,4,6,True,502,502.0,88.95294117647057,4.138195228146135,0.1960784313725491
46151,4,4,2,True,488,488.0,81.65098039215685,3.870925944303533,0.1960784313725491
28217,3,3,6,True,301,301.0,35.03921568627451,2.2009993885376127,0.1960784313725491
22184,1,1,6,True,592,592.0,82.15294117647059,3.8188488193783225,0.1960784313725491
58175,1,1,5,True,435,435.0,70.89803921568627,3.534625778288464,0.1960784313725491
10179,4,4,6,True,493,493.0,93.16078431372549,4.259502347230155,0.1960784313725491
22192,7,7,5,True,223,223.0,37.50588235294118,2.6299549087373233,0.1960784313725492
22198,0,0,8,True,599,599.0,95.14509803921568,4.05918156988586,0.1960784313725491
22205,0,0,3,True,379,379.0,59.87450980392157,3.3483169580200824,0.1960784313725492
28246,3,3,0,True,290,290.0,35.66666666666667,2.2117264633044824,0.1960784313725491
46188,6,6,4,True,500,500.0,90.6156862745098,4.137061606858975,0.1960784313725491
52218,3,3,2,True,375,375.0,67.7764705882353,3.6048644993174244,0.1960784313725491
46195,4,4,3,True,403,403.0,76.29019607843136,3.8524936126819824,0.1960784313725492
46196,7,7,5,True,274,274.0,40.015686274509804,2.6399468730455324,0.1960784313725491
46199,6,6,4,True,533,533.0,77.37254901960785,3.5082765873873387,0.1960784313725491
46207,3,3,6,True,472,472.0,84.97647058823529,4.022556546374611,0.1960784313725491
40249,4,4,2,True,422,422.0,78.2235294117647,3.898889322222866,0.1960784313725492
40251,1,1,3,True,367,367.0,65.75686274509803,3.5694418376939185,0.1960784313725491
52259,7,7,5,True,223,223.0,34.035294117647055,2.479110728435637,0.1960784313725491
22261,0,0,3,True,402,402.0,64.73333333333332,3.4956929614950094,0.1960784313725492
4251,1,1,0,True,331,331.0,62.14901960784313,3.4545792286556147,0.1960784313725491
40278,7,7,5,True,227,227.0,34.062745098039215,2.4940929829832412,0.1960784313725491
28319,8,8,5,True,443,443.0,71.7764705882353,3.7069445515810906,0.1960784313725491
34299,3,3,2,True,384,384.0,64.8156862745098,3.474093720936891,0.1960784313725491
4281,8,8,7,True,201,201.0,35.2078431372549,2.5740908817955854,0.1960784313725491
58288,1,1,3,True,252,252.0,45.52156862745098,2.9406483185925016,0.1960784313725491
28336,3,3,0,True,399,399.0,69.2156862745098,3.605762400845275,0.1960784313725491
58296,3,3,0,True,378,378.0,69.42745098039217,3.654927206847083,0.1960784313725491
34320,4,4,3,True,284,284.0,54.588235294117645,3.258604084067481,0.1960784313725491
22316,8,8,5,True,466,466.0,75.18039215686274,3.753793416459723,0.1960784313725491
46286,4,4,6,True,488,488.0,83.61568627450981,3.96137056426243,0.1960784313725491
4308,4,4,3,True,332,332.0,63.74901960784313,3.5253091624003203,0.1960784313725491
46300,4,4,5,True,453,453.0,58.752941176470586,2.990015423665277,0.1960784313725491
58323,1,1,0,True,265,265.0,44.839215686274514,2.8518244563295507,0.1960784313725491
22340,4,4,2,True,494,494.0,86.33725490196079,4.034114425782637,0.1960784313725491
4330,6,6,5,True,598,598.0,83.71764705882353,3.6300467659880478,0.1960784313725491
34362,5,5,7,True,304,304.0,50.94901960784313,3.098699358805719,0.1960784313725491
4339,8,8,6,True,665,665.0,123.38823529411765,4.877766173676184,0.1960784313725491
34366,4,4,2,True,478,478.0,89.8235294117647,4.178123579723713,0.1960784313725491
10349,4,4,2,True,520,520.0,91.50980392156862,4.156712908879265,0.1960784313725491
40372,3,3,1,True,249,249.0,38.97254901960784,2.673117917382374,0.1960784313725491
46332,4,4,2,True,472,472.0,87.04313725490195,4.110593398203207,0.1960784313725492
28407,3,3,6,True,374,374.0,66.60392156862746,3.581583892037384,0.1960784313725491
4358,3,3,6,True,453,453.0,71.26274509803922,3.5028455505735083,0.1960784313725491
46345,3,3,6,True,432,432.0,76.36078431372547,3.831992644543495,0.1960784313725491
58365,8,8,3,True,250,250.0,40.188235294117646,2.7319798601327028,0.1960784313725491
34388,6,6,2,True,520,520.0,90.75294117647059,4.098063608145813,0.1960784313725491
46352,6,6,4,True,495,495.0,59.50196078431373,2.8475368258593505,0.1960784313725491
40397,8,8,6,True,693,693.0,133.9607843137255,5.114919264003878,0.1960784313725491
4375,7,7,5,True,298,298.0,42.839215686274514,2.7226420440659,0.1960784313725492
58410,8,8,7,True,327,327.0,62.741176470588236,3.4990831995276213,0.1960784313725491
4414,8,8,5,True,393,393.0,65.80392156862744,3.539128237472674,0.1960784313725491
28467,1,1,4,True,228,228.0,40.364705882352936,2.736931831038337,0.1960784313725491
10432,4,4,2,True,438,438.0,82.62745098039215,4.0083189157756856,0.1960784313725491
34460,4,4,2,True,442,442.0,80.93725490196078,3.961962550435994,0.1960784313725491
52453,4,4,2,True,531,531.0,98.38039215686275,4.37155708435697,0.1960784313725491
22456,3,3,5,True,332,332.0,47.63137254901961,2.8577878109870074,0.1960784313725491
58446,6,6,4,True,499,499.0,45.549019607843135,2.326012572351205,0.1960784313725491
40475,9,9,5,True,454,454.0,75.2392156862745,3.6750977829108398,0.1960784313725491
4449,6,6,4,True,581,581.0,100.79607843137254,4.337433957230166,0.1960784313725491
22476,8,8,6,True,621,621.0,114.72156862745098,4.69621556146748,0.1960784313725492
52477,6,6,4,True,498,498.0,91.2078431372549,4.163091892123973,0.1960784313725491
34487,3,3,0,True,398,398.0,56.839215686274514,3.0650514777606213,0.1960784313725491
4466,3,3,0,True,258,258.0,46.6078431372549,2.964226021960145,0.1960784313725491
10473,7,7,5,True,261,261.0,43.917647058823526,2.848130841224662,0.1960784313725491
28530,1,1,4,True,194,194.0,34.89019607843137,2.582355174415042,0.1960784313725491
10482,2,2,8,True,414,414.0,59.7921568627451,3.1193977080112547,0.1960784313725491
10487,6,6,4,True,516,516.0,90.69019607843137,4.129335418172137,0.1960784313725491
22521,6,6,0,True,470,470.0,48.56078431372549,2.460461661528346,0.1960784313725491
22523,3,3,5,True,451,451.0,74.74509803921568,3.648525954112373,0.1960784313725491
40542,0,0,6,True,468,468.0,76.39215686274511,3.7342188766852833,0.1960784313725491
10526,4,4,3,True,530,530.0,94.5921568627451,4.202877028558616,0.1960784313725491
58520,3,3,8,True,356,356.0,61.68627450980392,3.433453710614087,0.1960784313725491
4523,8,8,1,True,563,563.0,98.14509803921568,4.273392550516654,0.1960784313725491
10527,7,7,5,True,259,259.0,39.61176470588235,2.6908905523318833,0.1960784313725491
46504,7,7,5,True,215,215.0,31.84313725490196,2.404391727045686,0.1960784313725491
58551,8,8,0,True,671,671.0,122.55686274509803,4.853675919820001,0.1960784313725491
52568,0,0,6,True,303,303.0,57.69803921568627,3.352477894837042,0.1960784313725491
10562,3,3,0,True,362,362.0,52.49019607843137,3.033679968026367,0.1960784313725491
34586,7,7,5,True,365,365.0,46.3921568627451,2.7960921815793687,0.1960784313725491
52580,4,4,2,True,532,532.0,97.85098039215686,4.340409447445311,0.1960784313725491
34609,3,3,6,True,479,479.0,84.72941176470587,3.9785004680941216,0.1960784313725491
22604,6,6,4,True,484,484.0,67.9921568627451,3.27110542767338,0.1960784313725491
28645,7,7,5,True,352,352.0,57.28627450980392,3.277873111301701,0.1960784313725491
58607,2,2,0,True,563,563.0,56.01176470588236,2.6048929206452387,0.1960784313725491
46589,4,4,2,True,468,468.0,86.30588235294118,4.095792610570547,0.1960784313725492
28663,0,0,6,True,437,437.0,67.6313725490196,3.3867280598200717,0.1960784313725491
52637,8,8,7,True,552,552.0,75.16078431372549,3.6293349638594044,0.1960784313725492
10629,3,3,0,True,352,352.0,64.35686274509804,3.5084365832585087,0.1960784313725491
52648,2,2,5,True,531,531.0,84.14901960784313,3.868432162666801,0.1960784313725491
52662,0,0,8,True,452,452.0,57.63137254901961,3.127666720692076,0.1960784313725491
10650,3,3,0,True,317,317.0,53.929411764705875,3.1525850935400244,0.1960784313725491
10653,4,4,2,True,520,520.0,95.11372549019606,4.2852572210091955,0.1960784313725491
58649,6,6,4,True,493,493.0,66.85098039215686,3.175005714029739,0.1960784313725491
40679,8,8,5,True,350,350.0,63.4156862745098,3.4919383181827657,0.1960784313725492
52669,6,6,4,True,466,466.0,46.00392156862745,2.396611089345057,0.19607843137254907
34682,4,4,3,True,362,362.0,64.1764705882353,3.5102157716517204,0.1960784313725491
40687,6,6,4,True,518,518.0,77.14901960784313,3.5433775974562116,0.1960784313725491
4662,7,7,5,True,236,236.0,36.627450980392155,2.581667245601704,0.1960784313725491
58660,4,4,5,True,401,401.0,58.73725490196078,3.256706327180795,0.1960784313725492
28722,7,7,5,True,223,223.0,36.10588235294118,2.573317078075247,0.1960784313725492
52688,8,8,5,True,443,443.0,78.12549019607843,3.872000457548087,0.1960784313725491
34703,9,9,5,True,302,302.0,51.87058823529412,3.1288736084524293,0.1960784313725491
4681,7,7,5,True,231,231.0,37.93333333333333,2.6307178987534927,0.1960784313725492
22699,4,4,2,True,477,477.0,91.68235294117648,4.230601976029507,0.1960784313725492
46664,1,1,0,True,353,353.0,62.647058823529406,3.4469160558447003,0.1960784313725491
46665,3,3,5,True,352,352.0,52.423529411764704,3.050415795332447,0.1960784313725491
52702,4,4,6,True,355,355.0,64.1764705882353,3.5072221855294172,0.1960784313725491
46666,8,8,5,True,379,379.0,62.86666666666667,3.4021930191399803,0.1960784313725491
22707,7,7,5,True,231,231.0,34.16470588235294,2.4778356196364713,0.1960784313725492
52714,3,3,8,True,334,334.0,48.11764705882352,2.9367705561552118,0.1960784313725492
52715,6,6,4,True,491,491.0,78.41960784313724,3.676572547605791,0.1960784313725491
46684,1,1,3,True,290,290.0,55.90588235294118,3.3054148019102576,0.1960784313725491
10718,6,6,4,True,522,522.0,95.32549019607843,4.255301327602624,0.1960784313725491
34742,8,8,5,True,513,513.0,81.90196078431373,3.90931221955838,0.1960784313725491
40743,3,3,6,True,429,429.0,66.85882352941175,3.3870527166467457,0.1960784313725491
10722,2,2,4,True,460,460.0,69.53333333333333,3.495838136309909,0.1960784313725491
10727,8,8,7,True,420,420.0,78.34509803921569,3.880407514162756,0.1960784313725491
46704,4,4,5,True,511,511.0,85.85490196078432,3.931851225076078,0.1960784313725491
40751,2,2,6,True,374,374.0,46.9921568627451,2.7140343244871508,0.1960784313725491
34756,9,9,5,True,394,394.0,70.34901960784313,3.678111529219362,0.1960784313725491
58727,7,7,5,True,266,266.0,42.54117647058823,2.827856161988272,0.1960784313725491
58739,3,3,0,True,397,397.0,69.98823529411764,3.6840063944280623,0.1960784313725491
10746,6,6,4,True,504,504.0,90.91764705882353,4.1522986412529965,0.1960784313725491
40775,0,0,3,True,304,304.0,54.423529411764704,3.225651703447993,0.1960784313725491
22767,7,7,9,True,365,365.0,57.25098039215686,3.256302557151893,0.1960784313725492
34779,4,4,2,True,479,479.0,89.86274509803921,4.183729308471893,0.1960784313725492
4759,6,6,5,True,521,521.0,69.78823529411764,3.2908200114194384,0.1960784313725491
46739,0,0,5,True,573,573.0,73.07843137254902,3.3531796727470407,0.1960784313725491
34788,7,7,5,True,254,254.0,40.199999999999996,2.7001046585722133,0.1960784313725491
40798,4,4,2,True,463,463.0,82.75294117647059,4.005417323501941,0.1960784313725492
52797,4,4,6,True,461,461.0,72.13333333333333,3.5258020756725146,0.1960784313725491
46759,4,4,3,True,473,473.0,70.35294117647058,3.4133645111032838,0.1960784313725491
34806,8,8,0,True,361,361.0,46.73725490196078,2.946687647036323,0.1960784313725491
46768,3,3,0,True,347,347.0,55.2235294117647,3.2036983626380473,0.1960784313725491
10792,0,0,2,True,604,604.0,82.92941176470589,3.648439544669901,0.1960784313725491
22829,0,0,6,True,519,519.0,67.88627450980393,3.2453936243557333,0.1960784313725491
52832,7,7,5,True,295,295.0,49.20392156862745,3.0315551780209478,0.1960784313725491
52840,6,6,0,True,461,461.0,33.38823529411765,1.8532969883502388,0.1960784313725491
40849,7,7,5,True,274,274.0,42.8078431372549,2.8265125852980266,0.1960784313725491
22844,7,7,5,True,302,302.0,46.70196078431373,2.9351598591376264,0.1960784313725491
4836,0,0,1,True,376,376.0,37.67058823529412,2.134868248282322,0.1960784313725492
58836,4,4,3,True,497,497.0,87.34901960784313,4.076160755562802,0.1960784313725491
4842,6,6,4,True,516,516.0,93.93333333333332,4.234638656614677,0.1960784313725491
34868,8,8,5,True,383,383.0,68.8156862745098,3.6153502459650597,0.1960784313725491
4846,3,3,1,True,305,305.0,50.6313725490196,3.0412592749880574,0.1960784313725491
4851,7,7,5,True,337,337.0,52.04705882352941,3.104401508731197,0.1960784313725491
58846,0,0,6,True,443,443.0,77.81960784313725,3.846745005289151,0.1960784313725491
10856,7,7,5,True,203,203.0,28.698039215686272,2.1480389919545977,0.1960784313725491
28912,8,8,6,True,500,500.0,87.92549019607843,4.040519492600973,0.1960784313725491
10857,9,9,5,True,384,384.0,65.58823529411765,3.5507178257426912,0.1960784313725491
46833,6,6,4,True,516,516.0,73.19999999999999,3.366506214272347,0.1960784313725491
46834,2,2,3,True,480,480.0,61.25882352941177,3.0811627697739095,0.1960784313725491
10863,7,7,5,True,240,240.0,36.05490196078432,2.568343046670858,0.1960784313725492
4867,5,5,7,True,321,321.0,54.168627450980395,3.19761300823031,0.1960784313725491
58862,9,9,5,True,338,338.0,58.15686274509804,3.3031947766383096,0.1960784313725491
52894,0,0,6,True,466,466.0,74.48235294117647,3.695884428257431,0.1960784313725491
58873,6,6,5,True,588,588.0,69.0156862745098,3.135325387034593,0.1960784313725491
40910,9,9,5,True,385,385.0,65.6156862745098,3.551750655407177,0.1960784313725491
46871,6,6,4,True,526,526.0,55.26274509803921,2.723381890159052,0.1960784313725491
28955,2,2,8,True,573,573.0,80.15294117647059,3.6283072651237713,0.1960784313725491
