seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,delta_first_prod_vs_second_prob,delta_first_prod_vs_third_prob,delta_first_prod_vs_fourth_prob
5112,119,3.6554236773141597,0.3921568627450981,0.00784313725490196,8,3,3,3.617528,5.4435434,12.875223
5113,,,,,,,,1.3643064,7.0084496,7.7091627
5114,,,,,,,,13.333664,32.261593,34.879585
5115,,,,,,,,59.652718,63.464108,67.4322
5116,,,,,,,,37.660503,43.291138,57.607994
5117,,,,,,,,28.303806,29.457647,38.29935
5118,,,,,,,,15.428553,23.865288,38.619156
5119,,,,,,,,56.061268,60.633015,63.44103
5120,,,,,,,,48.3827,55.47541,55.604855
5121,,,,,,,,27.894005,34.802155,41.65143
5122,,,,,,,,20.556198,35.12939,37.797356
5123,,,,,,,,11.649813,15.085718,16.801968
5124,,,,,,,,12.121952,16.779036,17.768898
5125,,,,,,,,19.145079,22.104456,37.7964
5126,,,,,,,,20.887123,21.291967,47.180824
5127,,,,,,,,12.999796,24.767292,43.880817
5128,,,,,,,,24.001328,27.499048,28.497833
5129,,,,,,,,17.020395,22.400242,36.42065
5130,,,,,,,,29.329285,30.523483,34.062294
5131,,,,,,,,57.738342,68.83512,75.40316
5132,,,,,,,,9.135964,11.411324,28.881348
5133,,,,,,,,23.594652,27.01947,33.97934
5134,,,,,,,,42.31987,43.69309,55.402084
5135,,,,,,,,42.345016,47.464165,68.96841
5136,,,,,,,,13.242283,19.994892,30.36348
5137,,,,,,,,12.492424,28.64043,34.429016
5138,,,,,,,,28.155695,35.611927,40.091194
5139,,,,,,,,21.66181,46.891773,55.793434
5140,,,,,,,,16.899668,20.424313,23.436588
5141,,,,,,,,23.274048,25.831,35.1589
5142,,,,,,,,13.773796,27.217314,38.03429
5143,,,,,,,,16.90373,24.81822,50.310627
5144,,,,,,,,12.105106,16.184677,19.036137
5145,,,,,,,,48.841347,48.884346,57.200306
5146,,,,,,,,29.852657,38.981453,43.7099
5147,,,,,,,,50.41119,65.04903,65.4074
5148,,,,,,,,9.706502,22.893993,25.51469
5149,,,,,,,,30.91043,32.004353,36.05149
5150,,,,,,,,18.164274,21.209126,36.95574
5151,,,,,,,,26.72918,29.958088,32.979385
5152,,,,,,,,12.341968,27.319736,40.112167
5153,,,,,,,,31.056213,36.563744,41.966084
5154,,,,,,,,45.50598,45.62057,48.780384
5155,,,,,,,,11.403273,13.644875,14.614955
5156,,,,,,,,50.3917,52.764137,56.336273
5157,,,,,,,,21.355183,32.19581,32.85168
5158,,,,,,,,25.32436,26.164585,26.315605
5159,,,,,,,,41.487846,50.0433,61.313156
5160,,,,,,,,20.779303,26.501217,48.103615
5161,,,,,,,,16.036898,23.368912,42.404438
5162,,,,,,,,28.980042,29.424297,50.608513
5163,,,,,,,,9.596132,32.741455,32.850243
5164,,,,,,,,26.58036,32.109886,53.026707
5165,,,,,,,,16.622776,25.820896,30.813803
5166,,,,,,,,10.422567,18.565922,24.329075
5167,,,,,,,,51.258392,62.32532,63.634304
5168,,,,,,,,29.867687,32.894947,35.60823
5169,,,,,,,,31.26608,33.783447,35.91889
5170,,,,,,,,3.5292583,13.072107,14.041799
5171,,,,,,,,30.386385,41.387207,42.70895
5172,,,,,,,,26.63272,43.13491,45.696987
5173,,,,,,,,26.484522,27.203722,42.31665
5174,97,3.497219195188174,0.3921568627450981,0.011764705882352941,1,4,2,1.2070942,5.6771593,5.8628592
5175,,,,,,,,11.341707,19.225546,20.532427
5176,,,,,,,,22.289984,25.212914,32.40996
5177,,,,,,,,18.123018,18.372684,22.506668
5178,,,,,,,,41.70505,51.228283,58.512924
5179,,,,,,,,40.62706,62.221085,63.167786
5180,,,,,,,,20.363094,23.71884,24.05253
5181,,,,,,,,44.646652,49.907047,61.248405
5182,,,,,,,,89.52511,96.0152,100.82349
5183,,,,,,,,33.729923,52.217316,56.479458
5184,,,,,,,,26.930641,28.065979,46.10859
5185,,,,,,,,33.4927,35.960125,44.092133
5186,,,,,,,,50.62845,65.65358,66.93143
5187,,,,,,,,66.07293,69.43978,73.252525
5188,,,,,,,,6.7144117,12.323599,13.674055
5189,,,,,,,,24.788889,27.833942,38.794487
5190,,,,,,,,34.895035,67.91493,72.72659
5191,,,,,,,,49.131783,53.64069,64.547066
5192,,,,,,,,7.7236958,11.755758,22.388565
5193,,,,,,,,45.560238,55.796825,59.873478
5194,,,,,,,,10.35147,11.08183,16.040466
5195,,,,,,,,11.820623,21.537174,26.632828
5196,,,,,,,,25.496529,30.4576,31.519472
5197,,,,,,,,17.577396,28.99094,40.87902
5198,,,,,,,,30.053848,44.341522,44.68953
5199,,,,,,,,41.945065,53.887833,57.002846
5200,,,,,,,,4.6395216,25.370712,25.49553
5201,,,,,,,,27.581684,32.46102,38.826477
5202,,,,,,,,45.202343,54.578217,58.123035
5203,,,,,,,,54.628548,66.022575,70.76038
5204,,,,,,,,6.5396996,25.163107,25.646254
5205,,,,,,,,41.240322,42.17801,55.122
5206,,,,,,,,27.3355,31.879608,32.065556
5207,,,,,,,,26.006924,66.08219,74.23427
5208,124,3.9654641349354605,0.3921568627450981,0.0196078431372549,9,4,2,7.2692156,21.428194,26.099312
5209,,,,,,,,39.095608,40.684772,45.874138
5210,,,,,,,,51.656708,55.239326,87.48732
5211,,,,,,,,27.379171,31.412884,37.772602
5212,,,,,,,,18.902784,22.03455,22.06631
5213,,,,,,,,47.580845,55.062206,56.727474
5214,,,,,,,,37.41763,52.146973,67.792816
5215,,,,,,,,28.530045,46.461075,58.538666
5216,,,,,,,,1.6455817,3.1322865,15.24608
5217,,,,,,,,8.492438,12.623232,23.921532
5218,,,,,,,,6.9350166,14.179972,20.076977
5219,,,,,,,,24.439177,29.129808,39.084045
5220,,,,,,,,20.195671,21.036682,21.708265
5221,,,,,,,,29.560097,33.166733,33.84529
5222,,,,,,,,66.92815,69.183876,69.69174
5223,,,,,,,,47.733242,52.26209,58.82443
5224,,,,,,,,13.61714,23.767021,26.95494
5225,,,,,,,,29.909712,36.115376,36.9284
5226,,,,,,,,29.417973,32.27785,33.04458
5227,,,,,,,,45.748848,46.324623,49.268204
5228,,,,,,,,53.405716,62.683163,76.76406
5229,,,,,,,,16.677658,28.698011,38.544155
5230,,,,,,,,45.065823,47.08832,51.065166
5231,,,,,,,,40.441452,51.0309,52.814625
5232,,,,,,,,20.732029,24.844566,25.5392
5233,,,,,,,,22.531227,45.464413,51.19857
5234,,,,,,,,11.267466,15.061419,16.10751
5235,,,,,,,,20.24927,24.4772,30.746204
5236,,,,,,,,25.471098,40.324654,56.77511
5237,,,,,,,,19.780838,21.892454,30.338955
5238,,,,,,,,7.770527,17.26054,55.593742
5239,,,,,,,,14.202877,19.451378,28.842106
5240,,,,,,,,28.627037,43.076206,55.411667
5241,,,,,,,,38.488003,39.045364,57.251358
5242,,,,,,,,32.102997,32.480633,33.17151
5243,,,,,,,,11.437918,32.347675,34.934105
5244,,,,,,,,42.32161,56.626015,56.906734
5245,,,,,,,,23.979671,25.505947,36.416515
5246,,,,,,,,73.15267,73.25729,76.98836
5247,,,,,,,,32.30535,34.801544,42.392456
5248,,,,,,,,14.440543,32.436893,36.28511
5249,,,,,,,,52.125065,57.215656,57.747032
5250,,,,,,,,20.45549,28.391417,41.290314
5251,,,,,,,,19.515163,31.354385,33.734238
5252,,,,,,,,30.648106,46.121765,65.79376
5253,,,,,,,,38.525352,44.78358,48.374485
5254,,,,,,,,34.290424,45.299465,48.477493
5255,,,,,,,,24.521246,24.817844,26.580376
5256,,,,,,,,30.93769,34.517773,38.10565
5257,,,,,,,,24.17315,38.45736,38.541218
5258,,,,,,,,29.071983,42.793755,60.545456
5259,,,,,,,,32.581146,38.226593,49.82376
5260,,,,,,,,6.052197,8.902079,18.040386
5261,,,,,,,,46.36553,47.855057,48.989243
5262,,,,,,,,23.290434,26.651537,31.510773
5263,,,,,,,,13.671268,44.069893,53.98947
5264,,,,,,,,30.36874,33.908447,37.477314
5265,,,,,,,,13.969072,21.313047,34.191055
5266,,,,,,,,54.282207,66.433136,68.81563
5267,,,,,,,,32.635273,45.2536,49.110073
5268,,,,,,,,18.314568,56.79439,71.19416
5269,,,,,,,,34.38714,39.300304,47.59475
5270,,,,,,,,34.70385,51.960335,58.425232
5271,,,,,,,,24.089304,26.191002,30.51989
5272,,,,,,,,22.62528,25.695726,26.81658
5273,,,,,,,,49.950974,61.37961,63.311844
5274,,,,,,,,23.161304,26.860777,38.478554
5275,,,,,,,,43.43406,44.91753,45.99996
5276,,,,,,,,25.120115,29.591274,30.706194
5277,,,,,,,,30.250883,54.79608,61.696396
5278,,,,,,,,5.563708,6.770932,10.45092
5279,,,,,,,,45.669643,54.428375,57.135227
5280,,,,,,,,21.739616,24.697014,26.769634
5281,,,,,,,,36.6154,45.801273,51.591686
5282,,,,,,,,38.149002,41.25815,43.986507
5283,,,,,,,,30.22805,42.153275,52.11319
5284,,,,,,,,68.11732,73.54582,82.35553
5285,,,,,,,,35.37202,40.220078,42.26696
5286,,,,,,,,40.443993,43.224945,45.017563
5287,,,,,,,,3.862856,18.008718,19.70937
5288,,,,,,,,17.54597,18.031824,18.57884
5289,,,,,,,,24.578592,29.74955,39.361755
5290,,,,,,,,26.57706,28.228376,29.001282
5291,,,,,,,,19.285837,24.61646,27.162512
5292,,,,,,,,30.881172,32.502163,45.12081
5293,,,,,,,,28.82948,36.889515,38.355637
5294,,,,,,,,21.324469,21.615385,21.710169
5295,,,,,,,,11.126569,12.0473175,13.9565735
5296,,,,,,,,16.802185,19.745424,27.606768
5297,,,,,,,,47.85044,49.644714,57.063873
5298,,,,,,,,4.250258,6.318755,7.6405945
5299,,,,,,,,21.580763,25.561752,53.52298
5300,,,,,,,,35.827225,45.17578,69.78619
5301,,,,,,,,30.480003,34.349403,35.51385
5302,,,,,,,,26.940945,29.810986,31.631313
5303,,,,,,,,11.663485,17.918869,18.42404
5304,,,,,,,,38.418278,42.154648,42.398117
5305,,,,,,,,21.63215,22.935549,29.785
5306,,,,,,,,19.477167,21.059288,24.023804
5307,,,,,,,,12.319459,18.342339,23.536137
5308,,,,,,,,32.09117,34.152557,38.262375
5309,,,,,,,,19.198078,29.819832,31.585857
5310,,,,,,,,17.10792,20.06054,30.17118
5311,,,,,,,,45.824776,48.214134,66.442314
5312,,,,,,,,85.6456,85.97706,90.83231
5313,,,,,,,,15.985681,16.722157,39.577995
5314,,,,,,,,17.500654,18.811565,23.09229
5315,157,4.441271262460664,0.3921568627450981,0.023529411764705882,3,4,2,1.625287,7.940582,14.122738
5316,,,,,,,,27.104431,32.40387,44.36664
5317,,,,,,,,40.05795,43.77183,46.119453
5318,,,,,,,,49.45963,49.833286,65.0256
5319,,,,,,,,63.982243,70.95423,77.78638
5320,,,,,,,,28.41335,54.27816,57.407642
5321,,,,,,,,65.34979,65.64794,78.21562
5322,,,,,,,,30.943516,32.84191,60.664314
5323,,,,,,,,40.251637,53.735508,63.405544
5324,,,,,,,,21.444141,32.448925,36.068974
5325,,,,,,,,34.30605,41.12677,46.952457
5326,,,,,,,,48.835358,68.80473,72.47104
5327,,,,,,,,30.40542,47.08698,52.973274
5328,,,,,,,,19.25734,47.00857,71.68758
5329,,,,,,,,34.902145,55.97628,56.15346
5330,,,,,,,,26.51501,39.325584,46.571148
5331,,,,,,,,14.37042,22.00082,34.299973
5332,,,,,,,,16.221327,17.746613,24.326885
5333,,,,,,,,30.825008,33.623005,33.65028
5334,,,,,,,,45.196964,51.16921,55.572468
5335,,,,,,,,20.038227,33.438835,35.725464
5336,,,,,,,,18.723217,19.590904,21.668495
5337,,,,,,,,43.848614,62.320335,67.916664
5338,126,3.8334030383311917,0.3921568627450981,0.00784313725490196,8,9,2,1.9427772,11.906965,15.776169
5339,,,,,,,,36.057556,42.195232,54.162777
5340,,,,,,,,41.092102,53.08748,66.18246
5341,,,,,,,,33.35775,35.13451,38.35911
5342,,,,,,,,34.962723,44.859947,47.34596
5343,,,,,,,,14.626185,35.968517,36.41055
5344,,,,,,,,43.818195,47.64958,49.940784
5345,,,,,,,,46.125473,54.853325,60.1313
5346,,,,,,,,18.444862,23.48441,37.957573
5347,,,,,,,,21.223156,38.70222,50.094994
5348,,,,,,,,20.700161,28.695423,35.39035
5349,,,,,,,,64.941246,69.17706,70.24877
5350,,,,,,,,19.69984,36.830303,49.824978
5351,,,,,,,,20.653454,23.447582,31.136847
5352,,,,,,,,50.66785,53.35715,53.88315
5353,,,,,,,,63.170986,63.330765,69.02606
5354,,,,,,,,38.43148,40.77842,45.053356
5355,,,,,,,,22.508137,23.832457,27.803123
5356,,,,,,,,33.637074,40.82274,46.512115
5357,,,,,,,,41.93205,58.574543,65.815094
5358,,,,,,,,29.500628,45.819824,54.435722
5359,,,,,,,,54.4229,86.933685,98.13012
5360,,,,,,,,7.7532015,7.955581,8.976551
5361,,,,,,,,38.037277,54.211605,55.610546
5362,,,,,,,,24.92788,25.250668,30.0108
5363,,,,,,,,32.43713,50.307945,58.456207
5364,,,,,,,,24.517487,40.793457,50.69091
5365,,,,,,,,60.45356,67.69836,71.974785
5366,,,,,,,,36.6382,38.363747,50.86465
5367,,,,,,,,52.583427,59.2326,62.13934
5368,201,5.1211196992689665,0.3921568627450981,0.00392156862745098,0,5,2,10.003106,11.4858465,12.269247
5369,,,,,,,,32.990356,33.30268,38.310364
5370,158,4.358404979331321,0.3921568627450981,0.00784313725490196,3,8,3,6.0833845,6.1930327,11.32456
5371,,,,,,,,18.493443,42.228935,50.590263
5372,,,,,,,,12.566597,18.990318,20.511887
5373,,,,,,,,32.939987,57.100952,61.89891
5374,,,,,,,,62.110443,63.73213,69.26991
5375,,,,,,,,17.876568,24.701378,29.915565
5376,,,,,,,,11.025629,14.622191,26.465618
5377,,,,,,,,46.596275,60.934303,67.03442
5378,,,,,,,,45.70271,58.951324,60.627224
5379,,,,,,,,57.180965,94.21975,98.49411
5380,,,,,,,,36.47098,52.815372,66.35665
5381,,,,,,,,42.195286,44.27868,56.36292
5382,,,,,,,,14.476804,19.05217,19.54277
5383,,,,,,,,50.941643,66.73211,103.59337
5384,,,,,,,,31.937603,32.066235,33.20072
5385,,,,,,,,64.303795,66.80633,68.95197
5386,,,,,,,,59.17324,60.81386,71.8792
5387,,,,,,,,74.68631,89.57457,90.612045
5388,,,,,,,,42.348015,52.609657,61.143112
5389,,,,,,,,25.512547,31.847893,36.654266
5390,,,,,,,,12.286009,14.2652645,16.06928
5391,,,,,,,,23.997486,32.06499,45.99516
5392,,,,,,,,34.197754,42.54654,43.472313
5393,,,,,,,,37.400223,38.869175,38.87
5394,,,,,,,,17.156435,17.74033,26.929224
5395,,,,,,,,14.606498,24.034561,32.64628
5396,,,,,,,,26.203255,28.352972,32.065025
5397,,,,,,,,45.649998,59.05791,78.71223
5398,,,,,,,,41.378643,62.53998,64.01019
5399,,,,,,,,42.973896,79.17024,83.75245
5400,,,,,,,,29.32378,35.863964,37.08902
5401,,,,,,,,50.37877,70.855804,72.42233
5402,,,,,,,,10.222113,21.290056,21.358637
5403,,,,,,,,40.508408,58.079166,69.64088
5404,,,,,,,,7.8763504,25.370409,30.762947
5405,,,,,,,,43.95373,49.219284,49.68459
5406,,,,,,,,41.485283,50.418358,52.692413
5407,,,,,,,,76.465744,77.88462,83.80856
5408,,,,,,,,16.204418,18.234867,24.221117
5409,,,,,,,,16.856777,39.862984,48.77184
5410,,,,,,,,41.69648,53.64403,61.261925
5411,,,,,,,,26.185377,46.315678,50.559933
5412,,,,,,,,35.541595,61.828346,67.78332
5413,,,,,,,,32.100155,35.573776,36.786995
5414,,,,,,,,42.261898,45.680824,48.048325
5415,,,,,,,,40.34825,42.630196,65.12675
5416,,,,,,,,55.24763,58.928185,64.84427
5417,,,,,,,,58.466026,71.50864,81.69175
5418,,,,,,,,15.427387,32.093468,43.270905
5419,,,,,,,,35.06986,36.616013,37.732857
5420,,,,,,,,17.161396,18.649508,18.775412
5421,,,,,,,,27.392933,46.508816,51.374695
5422,,,,,,,,18.619349,22.016466,25.08987
5423,,,,,,,,30.167265,58.411552,74.20503
5424,,,,,,,,31.252186,51.853355,57.6915
5425,,,,,,,,13.086157,14.908884,15.233944
5426,,,,,,,,15.721741,30.418888,30.512989
5427,,,,,,,,33.836388,45.42991,46.131783
5428,,,,,,,,16.469162,32.213203,35.804363
5429,,,,,,,,29.667543,36.0897,38.490154
5430,,,,,,,,23.240316,24.105806,25.532278
5431,,,,,,,,30.372341,34.738323,35.685013
5432,,,,,,,,25.193129,50.106518,56.01423
5433,,,,,,,,53.567482,83.477715,99.282074
5434,,,,,,,,23.180887,37.862633,51.0414
5435,,,,,,,,31.32765,40.97676,44.12694
5436,,,,,,,,44.564957,45.157196,62.3583
5437,,,,,,,,58.678886,66.06009,69.00977
5438,,,,,,,,47.78026,50.28274,60.898373
5439,,,,,,,,17.592413,19.67645,23.378302
5440,,,,,,,,15.248322,16.213858,16.499384
5441,,,,,,,,26.630032,32.153698,40.47181
5442,,,,,,,,43.30343,46.04245,67.00739
5443,,,,,,,,14.897455,15.969256,34.4025
5444,,,,,,,,30.55812,31.094841,46.33065
5445,,,,,,,,25.084202,42.30384,45.093582
5446,,,,,,,,38.09137,44.31851,57.758854
5447,,,,,,,,33.79966,45.773685,48.165627
5448,,,,,,,,49.3989,58.353893,72.86709
5449,,,,,,,,24.491343,45.856632,53.62745
5450,,,,,,,,15.755266,23.987482,28.033463
5451,,,,,,,,29.805649,35.723583,39.666275
5452,,,,,,,,32.70655,51.166466,63.947533
5453,,,,,,,,68.80984,86.29405,111.01547
5454,,,,,,,,12.076729,30.283916,36.039677
5455,,,,,,,,61.923965,79.4971,83.50281
5456,,,,,,,,6.013302,40.705673,50.042458
5457,,,,,,,,25.121603,26.867384,44.484127
5458,,,,,,,,43.909744,46.469055,78.716934
5459,,,,,,,,16.454496,39.714275,57.15815
5460,,,,,,,,57.373474,60.552258,88.49195
5461,,,,,,,,64.907135,67.491394,69.087944
5462,,,,,,,,13.064064,19.541574,22.122082
5463,,,,,,,,36.262314,40.068798,40.841602
5464,,,,,,,,32.504665,33.330658,34.308582
5465,,,,,,,,57.289646,63.312943,75.079834
5466,,,,,,,,8.871475,10.77791,16.640263
5467,,,,,,,,37.645355,69.418015,81.57824
5468,,,,,,,,16.163563,30.49846,34.196575
5469,,,,,,,,60.769733,80.17987,82.4663
5470,,,,,,,,25.421797,26.226177,32.449528
5471,,,,,,,,44.210426,59.16179,89.13028
5472,,,,,,,,27.725822,29.489866,41.48225
5473,,,,,,,,44.41931,55.80384,59.929733
5474,,,,,,,,14.453954,15.20775,16.10224
5475,,,,,,,,59.075687,84.33474,84.98166
5476,,,,,,,,20.468307,33.507343,35.639767
5477,,,,,,,,19.189053,28.38198,31.437672
5478,202,5.074296143636636,0.3921568627450981,0.01568627450980392,9,4,2,14.136543,57.218037,65.709
5479,,,,,,,,22.27932,22.49979,25.404047
5480,,,,,,,,21.663029,23.34552,26.674139
5481,,,,,,,,44.656307,53.607876,67.56377
5482,141,4.1975771558410635,0.3921568627450981,0.01568627450980392,4,9,3,4.2885103,4.7864666,13.734914
5483,,,,,,,,16.04443,25.077507,27.001945
5484,,,,,,,,17.905361,26.07029,27.717781
5485,,,,,,,,27.606522,31.15082,31.321674
5486,,,,,,,,41.08543,42.614914,43.327045
5487,,,,,,,,54.485683,59.730583,61.03296
5488,,,,,,,,35.750507,36.452343,40.102913
5489,,,,,,,,57.43813,60.89626,63.881435
5490,,,,,,,,19.91609,36.138187,61.42555
5491,,,,,,,,35.987816,50.515488,81.66761
5492,109,3.702120717715075,0.3921568627450981,0.0392156862745098,9,4,2,10.376056,15.827436,26.26236
5493,,,,,,,,38.276443,62.3851,81.64039
5494,,,,,,,,18.461954,27.891575,29.361177
5495,,,,,,,,25.620863,30.869774,30.89751
5496,,,,,,,,30.522636,31.098825,50.271416
5497,,,,,,,,35.78289,48.497467,69.09744
5498,,,,,,,,32.285362,35.866737,37.83514
5499,,,,,,,,22.218739,24.021156,56.089558
5500,,,,,,,,26.378048,27.561499,34.305412
5501,,,,,,,,21.097763,49.18763,65.62281
5502,,,,,,,,25.578444,28.037434,28.727493
5503,,,,,,,,30.408821,35.604805,44.584484
5504,,,,,,,,24.542084,24.876343,25.272106
5505,,,,,,,,40.26012,45.207375,47.00122
5506,,,,,,,,10.865178,12.320591,20.037134
5507,,,,,,,,16.597338,28.22222,36.21609
5508,,,,,,,,32.972687,40.98428,50.456993
5509,,,,,,,,37.531372,52.321915,57.7608
5510,,,,,,,,26.400227,43.59008,60.815342
5511,,,,,,,,18.504768,30.705938,59.81175
5512,,,,,,,,53.311604,69.567406,70.96905
5513,,,,,,,,38.816414,46.981995,67.96377
5514,,,,,,,,22.817478,34.636845,41.574345
5515,,,,,,,,27.616343,30.120243,36.291103
5516,,,,,,,,8.826008,17.37495,27.039434
5517,,,,,,,,20.317987,23.642311,40.969513
5518,,,,,,,,19.497234,20.589638,27.796135
5519,,,,,,,,38.40298,46.342327,59.882263
5520,,,,,,,,24.162655,26.198582,28.18993
5521,,,,,,,,19.64467,43.540497,48.437065
5522,,,,,,,,32.137253,48.992393,54.065666
5523,,,,,,,,14.907961,28.659897,30.399382
5524,,,,,,,,44.785645,51.868347,65.144035
5525,,,,,,,,48.93605,60.944004,62.490417
5526,,,,,,,,3.042532,18.661127,28.715668
5527,,,,,,,,27.919676,28.415432,40.827656
5528,,,,,,,,29.226475,38.03634,39.161312
5529,,,,,,,,22.793352,53.87497,60.3387
5530,,,,,,,,16.169315,20.670044,24.231606
5531,,,,,,,,29.324272,34.215282,42.771526
5532,,,,,,,,19.06946,43.94004,58.12228
5533,,,,,,,,31.4969,53.436523,53.530014
5534,,,,,,,,20.507717,27.95702,32.68728
5535,,,,,,,,35.744026,36.486977,37.663853
5536,,,,,,,,11.01763,14.227203,15.736156
5537,,,,,,,,12.704023,26.643871,53.65347
5538,,,,,,,,13.461228,16.014847,23.258276
5539,,,,,,,,17.149542,29.403795,46.4498
5540,,,,,,,,35.353436,40.530487,54.117165
5541,,,,,,,,36.74601,40.172314,47.005325
5542,,,,,,,,21.48515,36.07348,51.24365
5543,,,,,,,,19.373852,28.502182,30.016148
5544,,,,,,,,16.859129,27.445225,27.540358
5545,,,,,,,,7.1302147,28.633425,28.82344
5546,,,,,,,,23.293095,25.789991,31.09656
5547,,,,,,,,16.03922,37.420986,42.833885
5548,,,,,,,,11.758291,29.930492,34.02733
5549,,,,,,,,37.25177,45.316704,50.708134
5550,,,,,,,,13.643594,14.592148,26.830223
5551,,,,,,,,30.885519,47.53766,48.179276
5552,,,,,,,,10.125304,26.69739,29.189148
5553,,,,,,,,15.897176,31.020077,32.224487
5554,,,,,,,,6.576027,35.815346,54.243988
5555,,,,,,,,58.738216,59.170547,59.571854
5556,,,,,,,,22.940968,25.271633,28.298035
5557,,,,,,,,33.26372,37.194626,37.414494
5558,,,,,,,,16.39754,35.801655,43.542686
5559,,,,,,,,22.547749,25.941502,36.804855
5560,,,,,,,,65.848076,68.04218,69.566536
5561,,,,,,,,38.62223,44.534546,45.322918
5562,,,,,,,,5.70623,34.680264,55.147923
5563,,,,,,,,48.748943,54.506493,57.15465
5564,,,,,,,,16.417997,19.922043,19.9538
5565,,,,,,,,44.784218,57.003216,59.95813
5566,,,,,,,,15.503428,29.48521,30.147636
5567,,,,,,,,7.0339775,16.650969,52.142258
5568,,,,,,,,18.806513,19.209349,19.455473
5569,,,,,,,,46.16551,51.46376,53.81964
5570,,,,,,,,21.06913,23.712326,28.034752
5571,,,,,,,,19.12606,33.40313,39.88925
5572,153,4.459752951230078,0.3921568627450981,0.0196078431372549,9,4,2,8.349738,17.152353,21.800047
5573,,,,,,,,19.7169,25.8645,55.94736
5574,,,,,,,,20.890572,34.54783,36.670963
5575,,,,,,,,48.566063,58.407253,59.618332
5576,,,,,,,,22.186745,30.047134,35.799225
5577,,,,,,,,38.80631,40.420338,43.245483
5578,,,,,,,,39.958733,41.29876,47.069763
5579,,,,,,,,56.33684,71.4176,75.85524
5580,,,,,,,,9.755078,18.057375,28.178387
5581,,,,,,,,25.989296,51.930534,57.092045
5582,,,,,,,,29.396088,29.946194,35.131054
5583,,,,,,,,45.68018,63.65054,63.667686
5584,,,,,,,,67.45247,71.53252,78.97813
5585,,,,,,,,56.0584,57.592697,66.08422
5586,,,,,,,,23.39523,27.044302,29.839622
5587,,,,,,,,29.787926,47.83831,55.136574
5588,,,,,,,,45.86759,71.88931,71.955635
5589,,,,,,,,27.539429,30.347729,34.26756
5590,,,,,,,,35.3404,43.767593,46.61136
5591,,,,,,,,49.963913,51.815193,68.73856
5592,,,,,,,,43.514687,52.245617,53.52648
5593,,,,,,,,27.045727,37.659195,46.834816
5594,165,4.632954520539641,0.3921568627450981,0.0392156862745098,8,9,2,11.309856,21.050423,29.13726
5595,,,,,,,,17.122091,30.039663,42.65544
5596,,,,,,,,50.362602,55.039944,77.0734
5597,,,,,,,,38.542526,40.077766,40.35414
5598,,,,,,,,29.175718,35.552204,40.883133
5599,,,,,,,,35.040283,51.954815,66.217514
5600,,,,,,,,16.32122,16.920881,17.123
5601,,,,,,,,15.717516,27.88832,37.15604
5602,,,,,,,,9.517171,24.698408,30.102139
5603,,,,,,,,40.62283,56.671806,67.98449
5604,,,,,,,,14.122822,29.76598,32.15969
5605,,,,,,,,21.777252,24.15264,31.241514
5606,,,,,,,,78.74643,80.66063,97.122406
5607,,,,,,,,36.08515,38.04683,45.958294
5608,,,,,,,,57.15269,67.283714,69.554924
5609,,,,,,,,22.774467,28.803288,35.258434
5610,,,,,,,,25.255896,26.585293,27.490204
5611,,,,,,,,14.513251,20.890984,30.122898
5612,,,,,,,,13.882832,19.742569,21.199923
5613,,,,,,,,30.476606,43.35145,54.024265
5614,,,,,,,,26.614792,40.339523,43.472588
5615,,,,,,,,57.610348,59.443123,62.352318
5616,81,3.384965742749072,0.3921568627450981,0.25098039215686274,3,1,3,11.108549,13.048931,14.944169
5617,,,,,,,,31.813976,34.22113,40.643463
5618,,,,,,,,39.737957,44.416348,45.369972
5619,,,,,,,,29.701141,30.541136,46.450787
5620,,,,,,,,48.14006,57.65887,68.57353
5621,,,,,,,,13.79954,18.68494,33.626396
5622,,,,,,,,40.33255,56.317936,58.27738
5623,,,,,,,,28.461752,45.73459,56.138027
5624,,,,,,,,17.26529,29.182762,30.057913
5625,,,,,,,,14.903036,39.595917,41.315956
5626,,,,,,,,32.284107,38.427864,50.379013
5627,,,,,,,,57.672523,58.105103,65.41354
5628,,,,,,,,0.14147425,7.718096,12.853299
5629,,,,,,,,37.893547,39.257793,46.51303
5630,,,,,,,,20.459785,30.872217,35.486217
5631,,,,,,,,33.107597,40.000824,54.28002
5632,,,,,,,,14.846922,15.478327,36.04246
5633,,,,,,,,20.654623,22.605347,45.293667
5634,,,,,,,,45.149277,54.125046,54.31645
5635,,,,,,,,14.351884,23.092556,25.202343
5636,,,,,,,,53.41902,58.455032,62.826958
5637,,,,,,,,20.83014,25.137589,41.269405
5638,,,,,,,,10.079262,26.044514,29.032017
5639,,,,,,,,33.54802,65.05015,67.16565
5640,,,,,,,,31.077103,45.966373,49.005745
5641,,,,,,,,46.63613,48.28851,55.55455
5642,,,,,,,,34.50976,42.72189,48.65075
5643,,,,,,,,13.87361,28.389475,33.212364
5644,,,,,,,,21.998999,27.232471,28.717125
5645,,,,,,,,16.686928,26.608788,56.55069
5646,,,,,,,,43.70807,46.556698,48.123592
5647,,,,,,,,26.711338,56.22771,60.505074
5648,,,,,,,,18.02434,19.15141,21.167744
5649,,,,,,,,7.8394833,19.732403,30.056845
5650,,,,,,,,17.862318,18.823397,19.425636
5651,,,,,,,,52.796505,59.44331,64.91464
5652,,,,,,,,77.46954,78.13678,88.57109
