seed_index,true_label,original_prediction,modified_prediction,is_valid,diff_pixels,l0_distance,l1_distance,l2_distance,linf_distance
56236,4,4,6,True,562,562,104.835294117647,4.49808024324418,0.196078431372549
14226,4,4,5,True,439,439,70.843137254902,3.52146600138685,0.196078431372549
44249,4,4,2,True,501,501,93.0666666666667,4.25763533780694,0.196078431372549
20238,3,3,0,True,309,309,36.4235294117647,2.40093535534507,0.196078431372549
44252,6,6,0,True,443,443,72.4705882352941,3.69163148511802,0.196078431372549
26255,6,6,0,True,438,438,82.4156862745098,3.99452913067092,0.196078431372549
26257,8,8,5,True,511,511,83.3843137254902,3.90054560995809,0.196078431372549
44262,8,8,2,True,451,451,82.4313725490196,3.9909393728854,0.196078431372549
20253,4,4,2,True,264,264,37.5176470588235,2.67512786832332,0.196078431372549
44264,6,6,0,True,293,293,40.5098039215686,2.75200810957023,0.196078431372549
32264,6,6,2,True,256,256,37.2352941176471,2.65987890443081,0.196078431372549
8232,7,7,8,True,239,239,31.5607843137255,2.38555824073818,0.196078431372549
56261,8,8,7,True,321,321,56.8549019607843,3.3236028680644,0.196078431372549
44274,6,6,0,True,478,478,73.6078431372549,3.56774391130948,0.196078431372549
20267,4,4,2,True,474,474,91.0745098039216,4.21731842549714,0.196078431372549
32278,4,4,2,True,450,450,83.5058823529412,4.03036914345646,0.196078431372549
50258,4,4,2,True,440,440,83.3372549019608,4.03377703527589,0.196078431372549
38280,4,4,6,True,325,325,52.756862745098,3.18783491203269,0.196078431372549
56269,0,0,6,True,558,558,104.537254901961,4.51170803792245,0.196078431372549
38285,4,4,2,True,490,490,90.5294117647059,4.18685627587303,0.196078431372549
38286,6,6,0,True,445,445,82.2705882352941,4.00830165060723,0.196078431372549
50266,4,4,6,True,205,205,31.4941176470588,2.4403786396074,0.196078431372549
44288,1,1,0,True,403,403,66.7725490196079,3.5029794535371,0.196078431372549
56285,1,1,0,True,285,285,52.4117647058824,3.17962322369729,0.196078431372549
32297,7,7,5,True,253,253,38.5450980392157,2.66414817635483,0.196078431372549
38304,4,4,6,True,482,482,86.7058823529412,4.03442701101278,0.196078431372549
38306,8,8,2,True,507,507,82.8196078431373,3.92066067920655,0.196078431372549
26305,8,8,6,True,463,463,73.956862745098,3.65179746970007,0.196078431372549
50290,4,4,2,True,329,329,56.5098039215686,3.29590987659678,0.196078431372549
50293,6,6,8,True,283,283,41.4823529411765,2.80707624536447,0.196078431372549
56307,8,8,6,True,523,523,85.6039215686274,3.97176307963911,0.196078431372549
56309,3,3,5,True,526,526,49.2588235294118,2.50215439659011,0.196078431372549
20318,7,7,1,True,289,289,36.2117647058824,2.50490330378691,0.196078431372549
56323,6,6,0,True,333,333,41.5607843137255,2.67661925896072,0.196078431372549
50311,8,8,5,True,399,399,67.756862745098,3.61357175207325,0.196078431372549
38336,0,0,5,True,472,472,65.6627450980392,3.33464334119783,0.196078431372549
8309,4,4,2,True,456,456,85.1725490196078,4.07278077639776,0.196078431372549
14331,8,8,3,True,271,271,50.3490196078431,3.11687251446607,0.196078431372549
14335,3,3,6,True,343,343,59.6156862745098,3.32366302004564,0.196078431372549
56347,4,4,2,True,420,420,66.8313725490196,3.53069693377089,0.196078431372549
2372,4,4,2,True,245,245,28.3254901960784,2.27987534817795,0.196078431372549
20354,8,8,2,True,526,526,95.8549019607843,4.29497350231883,0.196078431372549
8327,6,6,2,True,356,356,51.7803921568627,3.08779642072965,0.196078431372549
26375,7,7,5,True,248,248,38.8588235294118,2.67116402764625,0.196078431372549
44388,4,4,2,True,468,468,88.0470588235294,4.14195625456904,0.196078431372549
50365,4,4,2,True,327,327,47.8039215686275,2.98347621651099,0.196078431372549
38390,4,4,6,True,467,467,85.2156862745098,4.04145759218563,0.196078431372549
32389,2,2,8,True,354,354,56.4470588235294,3.29345464849942,0.196078431372549
38391,4,4,2,True,435,435,80.4352941176471,3.95551386868987,0.196078431372549
56384,7,7,5,True,201,201,33.1843137254902,2.47938676050937,0.196078431372549
56388,8,8,7,True,489,489,79.1450980392157,3.78529094362295,0.196078431372549
56389,7,7,8,True,275,275,41.0078431372549,2.71683206521644,0.196078431372549
38405,0,0,5,True,515,515,72.8627450980392,3.38285247803092,0.196078431372549
56398,6,6,5,True,497,497,62.0039215686275,3.00338652891378,0.196078431372549
8377,4,4,2,True,468,468,89.3803921568627,4.17198875790413,0.196078431372549
56409,8,8,0,True,434,434,76.156862745098,3.83054359145991,0.196078431372549
2433,6,6,8,True,437,437,77.6274509803922,3.84498754978188,0.196078431372549
20411,4,4,2,True,520,520,97.5019607843137,4.34880743484281,0.196078431372549
56414,4,4,2,True,406,406,66.2196078431373,3.55989450746333,0.196078431372549
38430,1,1,3,True,328,328,58.7921568627451,3.32469006282403,0.196078431372549
26428,0,0,3,True,424,424,53.6117647058824,2.91326098743837,0.196078431372549
14410,8,8,5,True,429,429,74.5058823529412,3.73573205193574,0.196078431372549
20431,5,5,9,True,325,325,58.7921568627451,3.37241677807308,0.196078431372549
20433,7,7,5,True,256,256,42.9137254901961,2.84077251218302,0.196078431372549
56437,6,6,0,True,385,385,69.321568627451,3.66653664443893,0.196078431372549
2465,8,8,6,True,471,471,82.7686274509804,3.9810817522996,0.196078431372549
14433,4,4,2,True,215,215,29.7647058823529,2.39016953772522,0.196078431372549
20445,3,3,1,True,217,217,26.2549019607843,2.22687440756467,0.196078431372549
20447,8,8,5,True,308,308,59.2274509803922,3.39770599047257,0.196078431372549
56449,4,4,5,True,467,467,65.5764705882353,3.35670697824418,0.196078431372549
38469,4,4,2,True,400,400,67.078431372549,3.58577865116892,0.196078431372549
56463,8,8,5,True,327,327,58.2823529411765,3.33939932485269,0.196078431372549
50461,2,2,0,True,512,512,53.9607843137255,2.75864444699364,0.196078431372549
2498,4,4,2,True,257,257,39.4470588235294,2.72104023802147,0.196078431372549
8450,8,8,0,True,297,297,29.478431372549,2.31879471270018,0.196078431372549
56485,7,7,9,True,238,238,32.3058823529412,2.42290111787287,0.196078431372549
14480,4,4,2,True,278,278,34.2117647058824,2.52232172451662,0.196078431372549
56489,7,7,3,True,204,204,28.1882352941176,2.25684826488941,0.196078431372549
56500,0,0,2,True,526,526,72.4509803921569,3.57135642262489,0.196078431372549
26507,4,4,2,True,378,378,54.8235294117647,3.20497498702183,0.196078431372549
44521,6,6,0,True,458,458,82.7843137254902,3.97959810489816,0.196078431372549
2533,7,7,5,True,258,258,40.8705882352941,2.72897787851751,0.196078431372549
14500,4,4,2,True,219,219,32.5960784313726,2.46453038824886,0.196078431372549
2540,3,3,0,True,346,346,58.6235294117647,3.2472411618786,0.196078431372549
56517,4,4,2,True,458,458,81.3960784313725,3.95502979368973,0.196078431372549
44533,8,8,5,True,257,257,42.5725490196078,2.826213321353,0.196078431372549
26532,6,6,2,True,205,205,21.1411764705882,1.9687407201224,0.196078431372549
26534,4,4,2,True,460,460,85.2196078431373,4.07508724134906,0.196078431372549
38546,4,4,5,True,520,520,81.5803921568627,3.74655140673274,0.196078431372549
44547,6,6,0,True,398,398,77.2039215686275,3.88127336940973,0.196078431372549
8508,6,6,0,True,444,444,62.2588235294118,3.27134518912408,0.196078431372549
20544,7,7,5,True,263,263,45.7529411764706,2.93620756740608,0.196078431372549
32558,4,4,2,True,432,432,82.0627450980392,4.00389660263769,0.196078431372549
20546,4,4,2,True,314,314,48.6392156862745,3.03039834179563,0.196078431372549
26547,7,7,5,True,244,244,38.0274509803921,2.67536930585705,0.196078431372549
44556,7,7,5,True,233,233,39.1098039215686,2.70541342910395,0.196078431372549
44559,6,6,0,True,407,407,78.3450980392157,3.9085509428553,0.196078431372549
8522,2,2,4,True,417,417,61.0196078431373,3.29566256955946,0.196078431372549
38562,8,8,5,True,273,273,48.756862745098,3.03767196721308,0.196078431372549
44563,2,2,0,True,506,506,70.2941176470588,3.51502295722945,0.196078431372549
44564,7,7,5,True,308,308,54.2705882352941,3.22601163911918,0.196078431372549
14541,4,4,2,True,284,284,38.1254901960784,2.6839348620475,0.196078431372549
2578,1,1,0,True,280,280,36.1254901960784,2.58116086052918,0.196078431372549
2581,7,7,8,True,234,234,32.2627450980392,2.36825409341574,0.196078431372549
32576,6,6,0,True,420,420,74.7647058823529,3.80665961696687,0.196078431372549
8531,0,0,6,True,416,416,64.3411764705883,3.32313781023379,0.196078431372549
20563,7,7,5,True,273,273,40.7921568627451,2.65310275872723,0.196078431372549
38575,4,4,2,True,496,496,93.7647058823529,4.2714470048885,0.196078431372549
38584,8,8,6,True,443,443,69.121568627451,3.56812752369851,0.196078431372549
2601,8,8,3,True,273,273,42.3686274509804,2.80325509698864,0.196078431372549
14567,0,0,3,True,364,364,70.2235294117647,3.70222872077903,0.196078431372549
38590,0,0,8,True,439,439,77.4078431372549,3.85154542398478,0.196078431372549
56577,6,6,0,True,341,341,47.2980392156863,3.01857634533791,0.196078431372549
44593,0,0,6,True,433,433,60.7607843137255,3.22455973229339,0.196078431372549
44596,6,6,3,True,412,412,70.2,3.62190142530695,0.196078431372549
32603,4,4,2,True,518,518,94.5725490196078,4.26905210133423,0.196078431372549
56585,6,6,3,True,544,544,95.4862745098039,4.21619331196155,0.196078431372549
32604,4,4,2,True,288,288,40.0352941176471,2.70046915200069,0.196078431372549
26595,8,8,5,True,596,596,78.721568627451,3.58989568355947,0.196078431372549
38610,4,4,2,True,148,148,21.0352941176471,1.99494170028682,0.196078431372549
56603,4,4,2,True,208,208,22.8,2.01939081262965,0.196078431372549
14594,4,4,2,True,430,430,78.7803921568627,3.91341701798212,0.196078431372549
38619,4,4,6,True,478,478,91.635294117647,4.23034024006495,0.196078431372549
44618,4,4,2,True,206,206,30.4862745098039,2.39865398625773,0.196078431372549
32626,4,4,2,True,488,488,88.9647058823529,4.15157636482295,0.196078431372549
32628,7,7,5,True,290,290,45.5254901960784,2.85139032034179,0.196078431372549
32631,6,6,2,True,310,310,35.2627450980392,2.42725774516765,0.196078431372549
14609,8,8,2,True,555,555,97.9803921568627,4.31575887904291,0.196078431372549
32641,8,8,5,True,173,173,19.756862745098,1.88525919435805,0.196078431372549
50612,8,8,5,True,293,293,50.8509803921569,3.11758786477286,0.196078431372549
44641,6,6,0,True,282,282,24.8823529411765,1.97556390657015,0.196078431372549
44642,6,6,2,True,532,532,98.0235294117647,4.36547920496316,0.196078431372549
20640,3,3,0,True,328,328,48.3058823529412,2.89743154763681,0.196078431372549
50625,4,4,6,True,300,300,41.0352941176471,2.79432059806447,0.196078431372549
56645,8,8,1,True,602,602,109.466666666667,4.57436482292968,0.196078431372549
32663,6,6,3,True,406,406,75.8549019607843,3.82857786368323,0.196078431372549
38663,6,6,0,True,546,546,100.807843137255,4.38692265145688,0.196078431372549
26656,8,8,5,True,294,294,50.0078431372549,3.0899173757071,0.196078431372549
14643,1,1,3,True,560,560,87.0666666666667,3.92537854143768,0.196078431372549
2677,3,3,0,True,361,361,59.3647058823529,3.24136091903674,0.196078431372549
26667,4,4,2,True,374,374,54.278431372549,3.20362875758962,0.196078431372549
8637,3,3,4,True,403,403,69.121568627451,3.60150338124954,0.196078431372549
56674,0,0,8,True,475,475,49.6392156862745,2.75713328101091,0.196078431372549
2699,7,7,5,True,267,267,46.9921568627451,2.9933336159041,0.196078431372549
26685,4,4,6,True,367,367,51.0901960784314,2.86618112354877,0.196078431372549
38695,7,7,5,True,252,252,33.8627450980392,2.3993367018817,0.196078431372549
8654,4,4,2,True,411,411,74.7019607843137,3.80812179671399,0.196078431372549
38704,4,4,2,True,278,278,37.5882352941176,2.6358513649864,0.196078431372549
20705,7,7,5,True,242,242,38.2666666666667,2.66344672958806,0.196078431372549
50686,4,4,2,True,430,430,82.1058823529412,4.00285749529548,0.196078431372549
26709,0,0,4,True,344,344,64.478431372549,3.5311150574054,0.196078431372549
20709,4,4,2,True,452,452,85.1372549019608,4.07099623932801,0.196078431372549
2737,6,6,3,True,398,398,72.4392156862745,3.72759486473333,0.196078431372549
26723,4,4,2,True,233,233,31.1843137254902,2.36057584904623,0.196078431372549
32736,4,4,2,True,445,445,82.5490196078431,4.00423843112552,0.196078431372549
2745,2,2,5,True,405,405,40.6862745098039,2.25360576555861,0.196078431372549
2748,8,8,5,True,437,437,68.043137254902,3.52372744868858,0.196078431372549
26729,6,6,0,True,453,453,53.2549019607843,2.98308443930284,0.196078431372549
50708,4,4,2,True,266,266,38.9254901960784,2.71801202879911,0.196078431372549
32742,0,0,1,True,360,360,66.2588235294118,3.55153415415583,0.196078431372549
14718,4,4,5,True,458,458,32.9450980392157,1.97119978804355,0.196078431372549
50714,4,4,2,True,429,429,77.1294117647059,3.8547762930068,0.196078431372549
32747,0,0,3,True,365,365,70.721568627451,3.71733265817081,0.196078431372549
26739,4,4,2,True,445,445,80.9176470588235,3.96110656813685,0.196078431372549
20737,4,4,2,True,396,396,68.0196078431373,3.62732803183266,0.196078431372549
20742,3,3,5,True,486,486,86.6392156862745,4.06404513986804,0.196078431372549
38751,4,4,6,True,255,255,31.5764705882353,2.40016659680656,0.196078431372549
20744,8,8,3,True,298,298,48.8509803921569,3.05577273703016,0.196078431372549
44755,4,4,6,True,437,437,72.6156862745098,3.62013889418979,0.196078431372549
56747,4,4,2,True,457,457,83.7882352941177,4.03346249328497,0.196078431372549
38759,4,4,2,True,232,232,30.2901960784314,2.36260759505514,0.196078431372549
56748,7,7,5,True,188,188,27.4705882352941,2.25489514065465,0.196078431372549
14739,4,4,6,True,309,309,47.5647058823529,3.03270650202299,0.196078431372549
14741,0,0,6,True,525,525,81.0745098039216,3.87647405952615,0.196078431372549
8724,2,2,0,True,555,555,82,3.72005795905951,0.196078431372549
14748,6,6,0,True,415,415,77.5450980392157,3.87886950081888,0.196078431372549
8732,8,8,5,True,416,416,69.5098039215686,3.60995036500941,0.196078431372549
2789,4,4,2,True,266,266,43.5490196078431,2.88759826847369,0.196078431372549
14760,0,0,7,True,470,470,46.7921568627451,2.53614243575565,0.196078431372549
2797,6,6,3,True,520,520,49.4392156862745,2.43314609571774,0.196078431372549
32791,8,8,6,True,594,594,109.996078431373,4.62328326774159,0.196078431372549
56779,0,0,6,True,417,417,57.4980392156863,2.93928828279585,0.196078431372549
26787,0,0,6,True,513,513,86.5490196078431,3.98445653596153,0.196078431372549
38798,4,4,6,True,432,432,77.5686274509804,3.86367063660432,0.196078431372549
14771,4,4,2,True,281,281,42.8549019607843,2.8722752998144,0.196078431372549
38804,4,4,2,True,463,463,85.2666666666667,4.07256554038584,0.196078431372549
56791,7,7,5,True,258,258,39.8196078431373,2.73658624340425,0.196078431372549
32808,6,6,0,True,517,517,49.7882352941176,2.80985796918586,0.196078431372549
20800,6,6,5,True,485,485,57.6980392156863,2.85341213011961,0.196078431372549
26809,1,1,3,True,189,189,35.7176470588235,2.63004261999811,0.196078431372549
44810,4,4,2,True,322,322,54.6549019607843,3.22613558118043,0.196078431372549
44811,8,8,2,True,265,265,38.5450980392157,2.66592550253803,0.196078431372549
20807,4,4,2,True,425,425,77.4156862745098,3.87395209132017,0.196078431372549
2829,6,6,5,True,473,473,82.9725490196078,3.89100639884436,0.196078431372549
2832,5,5,7,True,259,259,39.5490196078431,2.71188025217091,0.196078431372549
20812,6,6,0,True,226,226,25.4117647058824,2.19378732027807,0.196078431372549
2833,4,4,2,True,256,256,38.6313725490196,2.70166480065852,0.196078431372549
38826,4,4,2,True,471,471,90.0941176470588,4.1941245221735,0.196078431372549
8785,6,6,0,True,447,447,78.9098039215686,3.89312824348037,0.196078431372549
32835,4,4,2,True,443,443,82.7607843137255,4.00742102838362,0.196078431372549
2845,6,6,2,True,266,266,31.3803921568627,2.42638958074325,0.196078431372549
2848,7,7,5,True,276,276,43.1254901960784,2.79004932578121,0.196078431372549
56829,8,8,2,True,356,356,35.8862745098039,2.3323576803519,0.196078431372549
56830,4,4,5,True,472,472,58.1450980392157,2.90004441228637,0.196078431372549
56836,4,4,6,True,497,497,91.678431372549,4.21106358497759,0.196078431372549
44856,0,0,6,True,463,463,84.0901960784314,4.04424776974261,0.196078431372549
20852,8,8,5,True,467,467,76.1450980392157,3.69796020126428,0.196078431372549
32868,4,4,6,True,497,497,93.4352941176471,4.25941930617733,0.196078431372549
56851,4,4,2,True,476,476,84.3882352941176,3.99504306470055,0.196078431372549
50840,6,6,0,True,344,344,44.121568627451,2.82287846526925,0.196078431372549
2886,4,4,2,True,485,485,90.721568627451,4.20732230024047,0.196078431372549
26871,6,6,0,True,420,420,53,2.96785028809817,0.196078431372549
44877,7,7,5,True,304,304,44.3333333333333,2.85680554937564,0.196078431372549
50861,7,7,5,True,251,251,38.9098039215686,2.62832294574176,0.196078431372549
26890,8,8,0,True,543,543,83.0039215686275,3.85820973916503,0.196078431372549
32897,4,4,2,True,465,465,88.8039215686275,4.16240289339967,0.196078431372549
8869,6,6,0,True,477,477,55.4901960784314,3.00268750568958,0.196078431372549
56900,3,3,0,True,301,301,38.7960784313725,2.42759035362823,0.196078431372549
38924,4,4,2,True,326,326,44.2,2.82758695384343,0.196078431372549
20913,4,4,2,True,247,247,37.8470588235294,2.67054216654284,0.196078431372549
2933,6,6,0,True,492,492,51.4352941176471,2.70826834275674,0.196078431372549
8883,0,0,6,True,428,428,79.2156862745098,3.91875585400405,0.196078431372549
2949,3,3,8,True,396,396,62.8352941176471,3.3949755941524,0.196078431372549
44939,0,0,3,True,428,428,79.6156862745098,3.9368408500355,0.196078431372549
32943,7,7,5,True,210,210,31.6352941176471,2.41777666112555,0.196078431372549
50915,8,8,5,True,468,468,78.1764705882353,3.79079400454956,0.196078431372549
38949,8,8,5,True,424,424,69.2156862745098,3.54535397306248,0.196078431372549
26948,4,4,2,True,221,221,28.6039215686274,2.31585146594141,0.196078431372549
56946,7,7,5,True,254,254,40.4078431372549,2.75142687808278,0.196078431372549
32970,6,6,0,True,396,396,74.8901960784314,3.81123412752076,0.196078431372549
56955,4,4,2,True,296,296,48.5137254901961,3.045074681425,0.196078431372549
44971,6,6,2,True,255,255,35.8,2.59797632184324,0.196078431372549
26966,1,1,3,True,500,500,50.756862745098,2.63278650535433,0.196078431372549
56962,4,4,2,True,462,462,86.721568627451,4.10959436675749,0.196078431372549
8939,1,1,3,True,342,342,56.921568627451,3.24711802541464,0.196078431372549
8943,7,7,3,True,291,291,35.0705882352941,2.3956676262839,0.196078431372549
56974,7,7,5,True,257,257,39.6156862745098,2.69017892865968,0.196078431372549
38996,8,8,0,True,490,490,85.2941176470588,4.04531045985935,0.196078431372549
8950,8,8,0,True,221,221,24.6901960784314,2.15370178356917,0.196078431372549
44994,4,4,2,True,425,425,72.921568627451,3.74112919771177,0.196078431372549
14979,8,8,5,True,416,416,74.8627450980392,3.79608653377842,0.196078431372549
8958,7,7,1,True,245,245,40.7058823529412,2.72759123418301,0.196078431372549
3019,6,6,0,True,369,369,69.443137254902,3.67163551340945,0.196078431372549
27014,0,0,6,True,465,465,80.8588235294118,3.95593762869271,0.196078431372549
15001,8,8,6,True,431,431,53.7254901960784,3.11948398220978,0.196078431372549
33027,6,6,4,True,484,484,70.9960784313726,3.45575872397419,0.196078431372549
8983,4,4,2,True,435,435,71.1294117647059,3.66236299808189,0.196078431372549
15008,0,0,3,True,510,510,84.5137254901961,3.97360185804506,0.196078431372549
27022,0,0,6,True,446,446,81.1372549019608,3.94941486037249,0.196078431372549
3045,6,6,5,True,464,464,53.2392156862745,2.70542764011136,0.196078431372549
57025,6,6,5,True,495,495,52.8235294117647,2.61211797646138,0.196078431372549
8999,4,4,2,True,476,476,88.0666666666667,4.13592767485623,0.196078431372549
33051,1,1,3,True,240,240,41.356862745098,2.75668702198454,0.196078431372549
33054,8,8,7,True,390,390,73.0078431372549,3.76208446315092,0.196078431372549
21051,1,1,0,True,504,504,96.0549019607843,4.31786610546563,0.196078431372549
33065,6,6,3,True,418,418,76.9647058823529,3.8626555180217,0.196078431372549
27057,4,4,6,True,470,470,84.6274509803922,4.0400303766259,0.196078431372549
15043,4,4,2,True,333,333,50.6392156862745,3.07831647094171,0.196078431372549
21067,4,4,2,True,239,239,26.5176470588235,2.19225858264825,0.196078431372549
27065,4,4,6,True,390,390,59.721568627451,3.25350548828831,0.196078431372549
15053,8,8,5,True,472,472,64.2627450980392,3.23382022279715,0.196078431372549
9041,4,4,2,True,269,269,46.2823529411765,2.9848727929608,0.196078431372549
33089,7,7,5,True,232,232,37.0745098039216,2.62497981537799,0.196078431372549
51058,4,4,2,True,452,452,81.4117647058823,3.95157539430615,0.196078431372549
57072,0,0,3,True,432,432,81.3607843137255,3.9821767466646,0.196078431372549
21089,0,0,6,True,442,442,77.6705882352941,3.87538292932508,0.196078431372549
9050,2,2,0,True,559,559,63.0627450980392,3.03595017483033,0.196078431372549
9052,0,0,2,True,531,531,78.5450980392157,3.70868241556426,0.196078431372549
3110,4,4,2,True,274,274,43.5333333333333,2.88816274551803,0.196078431372549
9059,6,6,5,True,372,372,44.1058823529412,2.51671536117025,0.196078431372549
15081,4,4,2,True,433,433,80.6627450980392,3.96180340219152,0.196078431372549
45109,0,0,2,True,560,560,99.1803921568627,4.30955056437413,0.196078431372549
21107,4,4,2,True,504,504,85.0549019607843,3.91856944135785,0.196078431372549
39114,8,8,6,True,392,392,64.5803921568627,3.43058142140496,0.196078431372549
3121,4,4,2,True,246,246,28.6901960784314,2.28185426800725,0.196078431372549
21108,4,4,5,True,443,443,61.8549019607843,3.15954094164607,0.196078431372549
39117,3,3,1,True,331,331,61.8196078431373,3.46747838957371,0.196078431372549
15090,4,4,2,True,229,229,31.6705882352941,2.41928685066919,0.196078431372549
45115,4,4,2,True,324,324,50,3.08814005455384,0.196078431372549
51092,6,6,0,True,385,385,70.6156862745098,3.67370615021449,0.196078431372549
45121,0,0,2,True,581,581,90.964705882353,4.01632194723635,0.196078431372549
9081,6,6,3,True,362,362,69.3921568627451,3.67589485688133,0.196078431372549
33126,4,4,2,True,187,187,26.1137254901961,2.21656064649201,0.196078431372549
21123,7,7,5,True,251,251,38.6705882352941,2.64622208997676,0.196078431372549
45127,8,8,5,True,376,376,68.9137254901961,3.61700669182253,0.196078431372549
9087,4,4,2,True,462,462,86.4196078431372,4.09232738260054,0.196078431372549
27120,6,6,0,True,413,413,78.9882352941176,3.91941901868886,0.196078431372549
27134,4,4,5,True,463,463,69.8235294117647,3.46655354264899,0.196078431372549
57137,3,3,1,True,355,355,46.4901960784314,2.79013200427994,0.196078431372549
9110,4,4,6,True,451,451,78.7529411764706,3.84110390386769,0.196078431372549
21152,8,8,2,True,617,617,118.81568627451,4.8192488578634,0.196078431372549
45155,7,7,3,True,330,330,42.8470588235294,2.62373749870865,0.196078431372549
9115,0,0,3,True,376,376,60.8627450980392,3.35378271746328,0.196078431372549
21155,6,6,0,True,484,484,82.5725490196078,3.98382735953801,0.196078431372549
51130,3,3,6,True,467,467,74.4470588235294,3.59609339916059,0.196078431372549
9116,4,4,6,True,371,371,61.043137254902,3.39678931109817,0.196078431372549
45164,2,2,0,True,601,601,84.2666666666667,3.71877206441201,0.196078431372549
27156,7,7,5,True,220,220,35.6705882352941,2.59564595651348,0.196078431372549
3177,7,7,5,True,329,329,36.6470588235294,2.45083607418253,0.196078431372549
57155,7,7,5,True,261,261,44.3098039215686,2.86681150890755,0.196078431372549
9124,3,3,5,True,261,261,45.4352941176471,2.92869508518056,0.196078431372549
21169,4,4,6,True,536,536,99.3019607843137,4.35884072924023,0.196078431372549
21191,8,8,5,True,375,375,47.6549019607843,2.80040091598917,0.196078431372549
39196,7,7,5,True,243,243,27.9725490196078,2.20547360047308,0.196078431372549
33200,4,4,2,True,291,291,41.7607843137255,2.81541590268888,0.196078431372549
9153,1,1,3,True,503,503,38.3450980392157,2.17180563483338,0.196078431372549
39201,8,8,7,True,513,513,75.8,3.62979892215833,0.196078431372549
15175,3,3,4,True,383,383,74.243137254902,3.80865684648022,0.196078431372549
3216,2,2,8,True,511,511,86.1921568627451,4.04228895077446,0.196078431372549
3217,4,4,2,True,423,423,71.756862745098,3.68405022589233,0.196078431372549
27195,6,6,5,True,499,499,80.7647058823529,3.72592979862517,0.196078431372549
3221,4,4,2,True,464,464,85.878431372549,4.08061593077214,0.196078431372549
9162,7,7,5,True,266,266,42.3058823529412,2.81701317797873,0.196078431372549
57199,7,7,5,True,199,199,30.1803921568627,2.35181672478084,0.196078431372549
33213,4,4,2,True,226,226,30.9647058823529,2.40889036433572,0.196078431372549
45220,4,4,6,True,538,538,95.7803921568628,4.2291131368025,0.196078431372549
9177,7,7,8,True,249,249,34.2549019607843,2.5207878521639,0.196078431372549
3238,6,6,0,True,444,444,79.9529411764706,3.93359723861996,0.196078431372549
3243,4,4,2,True,497,497,93.9882352941177,4.28497908415362,0.196078431372549
9193,1,1,2,True,415,415,59.0274509803922,3.36572953942595,0.196078431372549
27232,7,7,5,True,212,212,37.921568627451,2.68025373654664,0.196078431372549
57236,0,0,6,True,486,486,72.9843137254902,3.54048155081873,0.196078431372549
15224,3,3,5,True,301,301,52.9254901960784,3.14651085572055,0.196078431372549
9204,4,4,2,True,302,302,51.1882352941177,3.14579963814001,0.196078431372549
9205,3,3,6,True,227,227,27.7686274509804,2.04243712365286,0.196078431372549
45249,6,6,3,True,117,117,12.9843137254902,1.5568133542815,0.196078431372549
33258,4,4,2,True,260,260,33.321568627451,2.45692142708819,0.196078431372549
9212,4,4,5,True,443,443,49.5254901960784,2.68815162696418,0.196078431372549
27252,4,4,2,True,248,248,33.9803921568627,2.50718306786599,0.196078431372549
15237,7,7,5,True,255,255,44.7450980392157,2.91723062598462,0.196078431372549
57250,2,2,6,True,411,411,53.5490196078431,3.02206419063499,0.196078431372549
9218,0,0,3,True,498,498,82.678431372549,3.94036085600157,0.196078431372549
15242,1,1,0,True,289,289,44.7411764705882,2.88715619525673,0.196078431372549
27260,4,4,2,True,236,236,29.1647058823529,2.27345817473731,0.196078431372549
21272,0,0,3,True,358,358,68.0078431372549,3.63387454568315,0.196078431372549
39276,1,1,0,True,280,280,42.4117647058824,2.76700224476414,0.196078431372549
45271,0,0,6,True,550,550,92.3921568627451,4.15594514474579,0.196078431372549
27265,4,4,2,True,421,421,78.4,3.90978622136926,0.196078431372549
51248,4,4,2,True,437,437,80.6980392156863,3.95399534652073,0.196078431372549
21287,3,3,4,True,534,534,98.7411764705882,4.38506254785894,0.196078431372549
27281,7,7,5,True,340,340,59.6627450980392,3.35682151339897,0.196078431372549
3308,0,0,3,True,443,443,67.5725490196078,3.50742388358119,0.196078431372549
9248,7,7,3,True,306,306,42.3490196078431,2.66703861304549,0.196078431372549
9250,8,8,7,True,530,530,87.5019607843137,4.02791680678533,0.196078431372549
33297,0,0,6,True,429,429,69.8941176470588,3.6705358635446,0.196078431372549
45293,4,4,2,True,471,471,87,4.10888142617848,0.196078431372549
57299,7,7,5,True,273,273,42.9137254901961,2.79486264577812,0.196078431372549
45310,0,0,5,True,521,521,64.5529411764706,3.0820660446236,0.196078431372549
3330,8,8,5,True,532,532,95.8980392156863,4.28169570479032,0.196078431372549
3333,8,8,3,True,369,369,60.3137254901961,3.34942827097503,0.196078431372549
51286,3,3,0,True,335,335,47.5411764705882,2.80562679533916,0.196078431372549
39329,4,4,6,True,478,478,86.0156862745098,4.04953564579435,0.196078431372549
45320,4,4,2,True,212,212,19.5725490196078,1.85779321160089,0.196078431372549
21328,4,4,6,True,519,519,94.5333333333333,4.27680816065677,0.196078431372549
3345,6,6,0,True,465,465,78.0549019607843,3.75593750119456,0.196078431372549
51297,1,1,3,True,309,309,55.8235294117647,3.24474910747702,0.196078431372549
21333,8,8,6,True,510,510,87.3294117647059,4.04401580382756,0.196078431372549
45327,7,7,5,True,233,233,35.6313725490196,2.58601806396309,0.196078431372549
51301,1,1,3,True,199,199,38.356862745098,2.7343121436451,0.196078431372549
