seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,delta_first_prod_vs_second_prob,delta_first_prod_vs_third_prob,delta_first_prod_vs_fourth_prob
5548,,,,,,,,4.8405247,5.13036,8.552216
5549,,,,,,,,7.4251204,7.646644,8.72371
5550,,,,,,,,4.093468,4.867368,5.3984513
5551,,,,,,,,7.8660984,7.9331465,11.33861
5552,,,,,,,,7.244234,8.031525,9.212811
5553,,,,,,,,13.683876,19.299204,19.374458
5554,,,,,,,,3.8451633,11.251241,19.964642
5555,,,,,,,,10.448649,12.671242,23.886202
5556,,,,,,,,9.643021,14.811597,15.28332
5557,,,,,,,,13.79526,16.598173,16.843632
5558,,,,,,,,4.1690097,6.176527,8.765976
5559,,,,,,,,6.4228663,10.392801,11.115573
5560,,,,,,,,11.918157,14.935663,17.44765
5561,,,,,,,,12.67298,14.34119,15.087278
5562,,,,,,,,0.58865404,1.073039,4.821364
5563,,,,,,,,9.775024,13.419574,16.237656
5564,,,,,,,,4.413874,5.1938515,7.4249077
5565,,,,,,,,9.795453,12.008535,14.379047
5566,,,,,,,,7.4305863,7.528466,10.81987
5567,,,,,,,,8.49292,14.061868,15.06422
5568,,,,,,,,4.893447,5.2839675,6.3818913
5569,,,,,,,,11.2684,13.406815,14.3265915
5570,,,,,,,,7.6130586,8.532946,8.973914
5571,,,,,,,,7.561988,7.764181,9.117304
5572,,,,,,,,1.4264612,7.603629,10.805796
5573,,,,,,,,12.386869,15.671628,16.154476
5574,,,,,,,,3.5640745,4.6979523,6.406136
5575,,,,,,,,11.093802,12.656752,13.553933
5576,,,,,,,,4.9688573,9.747734,10.810129
5577,,,,,,,,9.797966,12.4609165,13.983538
5578,,,,,,,,9.223028,11.036884,11.598532
5579,,,,,,,,10.716852,14.509753,19.165346
5580,,,,,,,,5.54965,9.175713,10.779106
5581,,,,,,,,4.7583795,5.757291,7.3984447
5582,,,,,,,,10.518746,10.786997,11.278536
5583,,,,,,,,11.931577,12.650049,16.290384
5584,,,,,,,,12.101109,14.616598,21.418972
5585,,,,,,,,11.772547,17.158419,19.277878
5586,,,,,,,,11.784786,12.64648,16.604042
5587,,,,,,,,17.199532,18.259499,23.136246
5588,,,,,,,,12.28205,13.656868,16.871458
5589,,,,,,,,2.3070111,6.4524574,11.365196
5590,,,,,,,,6.0754967,9.085816,9.301741
5591,,,,,,,,10.294481,13.118465,15.563052
5592,,,,,,,,9.7450695,10.838208,13.443302
5593,,,,,,,,9.342293,14.763167,15.115171
5594,,,,,,,,7.698349,7.926744,8.155934
5595,,,,,,,,3.513668,4.223535,9.152435
5596,,,,,,,,4.1661625,6.98215,12.030852
5597,,,,,,,,10.952794,12.218638,14.451927
5598,,,,,,,,0.36029434,1.6175288,5.610807
5599,,,,,,,,7.856476,10.010542,10.860147
5600,,,,,,,,1.2884893,4.485832,7.294457
5601,,,,,,,,7.941582,9.916672,11.271881
5602,,,,,,,,3.708582,5.0559916,6.1334515
5603,,,,,,,,5.4096,7.9747553,9.460941
5604,,,,,,,,3.4976132,5.1672144,6.3077383
5605,,,,,,,,16.417181,22.748451,27.852997
5606,,,,,,,,12.066785,16.513012,16.902002
5607,,,,,,,,3.826704,6.175577,10.270875
5608,,,,,,,,11.330755,14.14075,14.941833
5609,,,,,,,,12.815086,13.79921,14.295429
5610,,,,,,,,9.819349,9.859146,10.297545
5611,,,,,,,,7.6315584,7.652481,8.028512
5612,,,,,,,,1.870719,4.5323076,4.654287
5613,,,,,,,,1.8048937,3.8760223,4.600128
5614,,,,,,,,3.9514756,6.7235146,7.677097
5615,,,,,,,,14.3409605,15.789656,19.67493
5616,,,,,,,,0.036807775,2.9380584,4.121252
5617,,,,,,,,5.915163,7.2818384,10.722824
5618,,,,,,,,8.8459215,10.021164,12.001001
5619,,,,,,,,16.681791,17.512728,17.77876
5620,,,,,,,,7.6880636,9.441803,11.365551
5621,,,,,,,,6.1723866,11.476643,13.084898
5622,,,,,,,,8.525776,13.08473,16.565235
5623,,,,,,,,5.9583917,9.920207,9.983855
5624,,,,,,,,7.15396,7.9289947,8.661486
5625,,,,,,,,10.531273,12.563445,12.744318
5626,,,,,,,,3.2699487,4.563849,8.05543
5627,,,,,,,,9.079233,11.560696,20.987232
5628,,,,,,,,3.5581682,4.107108,5.157371
5629,,,,,,,,10.383778,14.533585,17.077621
5630,,,,,,,,3.075212,4.0199704,5.6378555
5631,,,,,,,,5.8319645,7.8241105,9.788509
5632,,,,,,,,1.1048517,4.91703,7.4279175
5633,,,,,,,,11.938447,13.584633,19.352266
5634,,,,,,,,7.9965944,13.593908,22.76269
5635,,,,,,,,9.566522,10.106098,10.901683
5636,,,,,,,,5.6530285,8.870121,12.361308
5637,,,,,,,,8.914404,17.608242,18.201105
5638,,,,,,,,1.0793784,2.5203166,8.271105
5639,,,,,,,,8.421181,12.773816,14.099999
5640,,,,,,,,10.197336,12.705545,13.136239
5641,,,,,,,,9.928718,15.927355,16.156166
5642,,,,,,,,4.0632772,7.811285,7.874546
5643,,,,,,,,5.1083355,7.692241,8.637327
5644,,,,,,,,9.217959,10.758731,11.510394
5645,,,,,,,,6.446958,11.676164,13.768936
5646,,,,,,,,5.8759427,7.7629414,9.194321
5647,,,,,,,,7.277088,7.3767796,19.516485
5648,,,,,,,,8.21102,9.142845,9.399136
5649,,,,,,,,11.025969,11.573406,12.096005
5650,,,,,,,,3.718772,4.249407,4.636111
5651,,,,,,,,11.060767,13.624386,18.154211
5652,,,,,,,,18.233927,19.043901,21.81131
5653,,,,,,,,8.30476,8.652657,12.68495
5654,,,,,,,,6.2911234,8.6128235,9.717231
5655,,,,,,,,7.15789,9.015807,9.084238
5656,,,,,,,,7.6636972,8.606995,14.355669
5657,,,,,,,,11.161015,13.432246,13.486294
5658,,,,,,,,4.8551693,8.2453785,8.469496
5659,,,,,,,,0.95355964,2.7745028,6.1703405
5660,,,,,,,,4.717036,8.581523,8.97428
5661,,,,,,,,4.51575,7.1312017,7.48685
5662,,,,,,,,4.7902136,5.144378,9.726974
5663,,,,,,,,12.436827,13.210779,17.502087
5664,,,,,,,,2.4033313,4.0957274,4.923497
5665,,,,,,,,11.381339,14.916607,18.68356
5666,,,,,,,,3.8463204,4.138011,5.470313
5667,,,,,,,,3.7853823,7.9019327,8.160311
5668,,,,,,,,9.866292,12.824764,15.051199
5669,,,,,,,,6.2940354,8.89306,10.064984
5670,,,,,,,,2.6290321,2.8961298,4.800557
5671,,,,,,,,7.4926476,9.999323,10.511506
5672,,,,,,,,4.8226604,6.7477016,7.527721
5673,,,,,,,,2.3858705,9.422798,11.325191
5674,,,,,,,,7.5968013,13.847672,14.840811
5675,,,,,,,,9.102283,10.351714,11.349241
5676,,,,,,,,0.05005026,5.339554,7.096504
5677,,,,,,,,8.030331,13.715364,17.800133
5678,,,,,,,,7.971126,9.355891,10.129769
5679,,,,,,,,2.835163,6.584996,7.269493
5680,,,,,,,,6.207945,7.383817,9.524754
5681,,,,,,,,3.646098,4.2010922,7.34556
5682,,,,,,,,2.8963995,4.1853065,5.062577
5683,,,,,,,,7.591037,9.084524,11.513312
5684,,,,,,,,0.8634968,1.2234726,2.3619514
5685,,,,,,,,12.791096,13.6005335,16.139393
5686,,,,,,,,8.425162,10.922754,12.639201
5687,,,,,,,,14.867887,16.517282,17.29731
5688,,,,,,,,7.707222,9.639814,14.243125
5689,,,,,,,,9.586504,10.888024,13.456636
5690,,,,,,,,6.3192844,8.773921,11.70499
5691,,,,,,,,0.59354806,1.2281225,2.7816713
5692,,,,,,,,6.9237857,7.7536726,16.43253
5693,,,,,,,,16.149738,19.067673,20.457214
5694,,,,,,,,11.133791,14.081049,23.041954
5695,,,,,,,,10.405422,11.657677,12.635867
5696,,,,,,,,7.3963504,7.493714,8.478314
5697,,,,,,,,6.9575453,7.312262,7.3243127
5698,,,,,,,,10.076694,12.328598,16.03464
5699,,,,,,,,11.609709,14.127476,14.28587
5700,,,,,,,,2.649508,5.1560183,5.1859593
5701,,,,,,,,6.2539186,6.496617,15.341072
5702,,,,,,,,11.664082,12.900927,13.076138
5703,,,,,,,,5.3095837,11.801958,12.096093
5704,,,,,,,,5.616623,6.6260033,7.414764
5705,,,,,,,,5.09647,7.193523,9.741844
5706,,,,,,,,3.0831945,3.7734962,6.492761
5707,,,,,,,,6.0416,7.4741597,14.039941
5708,,,,,,,,9.169525,9.325533,10.681641
5709,,,,,,,,18.896406,19.138988,20.250683
5710,,,,,,,,18.16122,18.733435,19.437075
5711,,,,,,,,8.762598,12.779796,14.073122
5712,,,,,,,,9.843103,11.005009,11.456279
5713,,,,,,,,9.892488,10.4685,10.970789
5714,,,,,,,,6.525713,7.884487,8.150484
5715,,,,,,,,11.268531,14.829322,25.053207
5716,,,,,,,,5.7071195,6.2523603,10.4607935
5717,,,,,,,,10.778129,17.158985,18.575348
5718,,,,,,,,4.488408,7.8491898,10.947063
5719,,,,,,,,3.9469428,7.111498,9.0265
5720,,,,,,,,5.302637,5.4975452,5.9520893
5721,,,,,,,,8.697933,9.507796,11.800905
5722,,,,,,,,4.5599213,5.297331,5.70539
5723,,,,,,,,1.4401786,7.5534444,7.834825
5724,,,,,,,,8.830348,11.996092,12.06967
5725,,,,,,,,8.56741,9.089426,10.149475
5726,,,,,,,,13.291959,15.868651,18.547009
5727,,,,,,,,4.1879826,6.855769,9.73769
5728,,,,,,,,6.5742683,7.4519897,10.121716
5729,,,,,,,,6.668245,9.790945,12.094666
5730,,,,,,,,6.584325,6.975527,7.872767
5731,,,,,,,,7.492195,8.962948,9.019501
5732,,,,,,,,8.322668,9.344083,9.516743
5733,,,,,,,,9.097664,15.930773,18.867184
5734,,,,,,,,5.7161303,12.678295,13.099688
5735,,,,,,,,3.4774473,4.802901,6.6195335
5736,,,,,,,,1.9432335,7.0053263,13.71907
5737,,,,,,,,4.566726,7.4332027,9.748157
5738,,,,,,,,1.0859181,4.3762646,4.670512
5739,,,,,,,,12.688604,13.406254,17.184525
5740,,,,,,,,1.9409418,9.833561,10.7797575
5741,,,,,,,,5.2261844,10.112037,12.464311
5742,,,,,,,,5.5800858,6.2963896,13.103554
5743,,,,,,,,6.9833174,7.6378317,7.7196383
5744,,,,,,,,4.9574203,9.139969,18.581337
5745,,,,,,,,6.6763577,8.12775,9.107736
5746,,,,,,,,3.9311543,5.2885437,6.1221175
5747,,,,,,,,6.9676065,12.021062,12.086821
5748,,,,,,,,0.3759429,1.328979,7.143541
5749,,,,,,,,8.782608,11.429206,12.340643
5750,,,,,,,,7.7759647,10.707424,10.902544
5751,,,,,,,,7.6794844,10.164009,10.650784
5752,,,,,,,,8.737309,9.148657,9.807684
5753,,,,,,,,4.149274,5.287966,7.6072817
5754,,,,,,,,5.3070107,6.3345394,11.356334
5755,,,,,,,,6.289194,8.104683,9.075179
5756,,,,,,,,8.481199,8.50426,8.626926
5757,,,,,,,,2.2237878,4.3642187,5.2121143
5758,,,,,,,,10.739802,12.268354,19.446358
5759,,,,,,,,7.201829,8.256828,15.101214
5760,,,,,,,,10.836809,11.105309,11.208881
5761,,,,,,,,4.120658,6.9218674,7.370787
5762,,,,,,,,2.7272782,3.6950474,5.7190204
5763,,,,,,,,10.003601,10.4341755,14.731355
5764,,,,,,,,5.445874,5.650996,7.453824
5765,,,,,,,,5.5531673,6.4113426,7.632867
5766,,,,,,,,7.9211555,8.776111,9.337396
5767,,,,,,,,9.329971,13.837851,15.562033
5768,,,,,,,,4.683071,4.7670803,12.419187
5769,,,,,,,,3.380016,6.6296453,6.981544
5770,,,,,,,,4.639187,6.4210796,10.418619
5771,,,,,,,,0.777272,1.7498149,2.2249136
5772,,,,,,,,10.632984,11.042269,12.266691
5773,,,,,,,,5.2395716,6.095583,6.75242
5774,,,,,,,,2.3860788,2.9467235,3.9356785
5775,,,,,,,,9.291663,9.6845045,9.880741
5776,,,,,,,,13.007872,16.352474,18.265673
5777,,,,,,,,2.7715173,3.1624799,3.1901145
5778,,,,,,,,8.37007,9.119553,9.334841
5779,,,,,,,,5.609912,6.442978,9.399599
5780,,,,,,,,9.108194,10.580236,12.986799
5781,,,,,,,,8.40718,9.44976,11.164172
5782,,,,,,,,10.912926,16.432291,17.550179
5783,,,,,,,,11.467632,12.343893,15.2147
5784,,,,,,,,5.8919525,6.2286177,8.755095
5785,,,,,,,,6.3813796,8.367707,9.42182
5786,,,,,,,,11.013495,11.71866,15.254965
5787,,,,,,,,7.839883,8.040365,8.904956
5788,,,,,,,,8.81609,14.186186,15.5110235
5789,,,,,,,,5.9618044,7.2920866,7.8049192
5790,,,,,,,,2.4644656,5.6300693,8.597054
5791,,,,,,,,8.470509,9.835578,11.752965
5792,,,,,,,,6.3863053,8.469085,9.081472
5793,,,,,,,,5.5323157,16.831501,19.105757
5794,,,,,,,,4.963626,5.54916,6.6317463
5795,,,,,,,,3.8701522,8.184719,8.542109
5796,,,,,,,,8.785133,10.176809,14.153561
5797,,,,,,,,7.004282,8.223822,9.926109
5798,,,,,,,,1.0455669,1.2595901,2.4049146
5799,,,,,,,,9.589956,12.067485,13.684028
5800,,,,,,,,4.6920285,6.207725,7.6863136
5801,,,,,,,,9.479206,12.660081,15.001584
5802,,,,,,,,6.47672,9.670669,16.56972
5803,,,,,,,,6.862543,7.70407,8.422562
5804,,,,,,,,2.4404473,4.3743997,4.669876
5805,,,,,,,,6.1413245,7.2926435,7.4643164
5806,,,,,,,,6.8208365,7.772736,8.132922
5807,,,,,,,,5.028391,5.9078264,6.70267
5808,,,,,,,,8.818469,11.951784,20.216566
5809,,,,,,,,6.041812,7.606475,9.5031805
5810,,,,,,,,3.6331804,3.6882908,5.3856506
5811,,,,,,,,3.2467937,8.398293,9.487194
5812,,,,,,,,11.138741,12.553644,14.087759
5813,,,,,,,,6.617506,7.5568943,8.409438
5814,,,,,,,,9.263597,9.856654,10.593132
5815,,,,,,,,4.7475176,6.255389,6.767477
5816,,,,,,,,7.8378296,9.543623,11.37717
5817,,,,,,,,6.3655825,8.5141,10.93255
5818,,,,,,,,5.62164,6.70249,10.005714
5819,,,,,,,,8.498964,8.769681,11.139574
5820,,,,,,,,5.0912333,10.307964,14.634576
5821,,,,,,,,2.5293784,3.6965444,6.7523775
5822,,,,,,,,5.5733995,7.090495,9.844495
5823,,,,,,,,8.346636,9.304719,9.362499
5824,,,,,,,,8.665024,8.822013,9.9036665
5825,,,,,,,,4.686989,11.788046,16.75857
5826,,,,,,,,0.31091022,1.531698,3.743719
5827,,,,,,,,6.227093,6.596408,9.740908
5828,,,,,,,,5.4322157,7.1302414,7.2505155
5829,,,,,,,,6.2510576,10.445043,10.459023
5830,,,,,,,,2.589581,4.436364,5.476445
5831,,,,,,,,10.020468,16.487005,16.883476
5832,,,,,,,,9.211851,16.295044,23.742458
5833,,,,,,,,4.247636,5.7378306,6.303942
5834,,,,,,,,6.255011,7.23701,10.107117
5835,,,,,,,,4.818587,6.3328013,6.913911
5836,,,,,,,,9.933865,10.081189,11.614608
5837,,,,,,,,1.7790809,6.327355,7.4053874
5838,,,,,,,,6.9340963,9.766466,10.293137
5839,,,,,,,,1.7039189,4.352437,5.0673685
5840,,,,,,,,4.8364234,5.761669,5.9426317
5841,,,,,,,,8.902075,9.860659,10.295646
5842,,,,,,,,0.45261407,0.8032758,2.7484176
5843,,,,,,,,8.525912,11.167561,18.245901
5844,,,,,,,,2.7126093,2.7387745,5.1900015
5845,,,,,,,,1.7658377,3.3599381,7.448544
5846,,,,,,,,6.4262414,8.079859,9.602874
5847,,,,,,,,0.73343277,2.1032457,6.0515656
5848,,,,,,,,3.7811844,4.1706953,5.08963
5849,,,,,,,,13.117948,13.246729,13.773797
5850,,,,,,,,11.839919,11.886941,12.144226
5851,,,,,,,,8.61043,9.793028,12.010685
5852,,,,,,,,12.54704,13.476506,16.5848
5853,,,,,,,,12.684902,13.397302,13.829044
5854,,,,,,,,5.211132,12.293882,12.424485
5855,,,,,,,,3.895538,7.303087,8.384115
5856,,,,,,,,12.103567,12.409642,15.809446
5857,,,,,,,,1.4310198,3.523026,7.2308025
5858,,,,,,,,9.569891,10.511436,11.254964
5859,,,,,,,,9.970882,10.223019,10.589437
5860,,,,,,,,4.0231133,4.6528673,5.2571096
5861,,,,,,,,7.951936,10.522617,19.854244
5862,,,,,,,,7.3810472,7.3933673,8.401123
5863,,,,,,,,1.7969158,4.6551447,4.767274
5864,,,,,,,,9.234692,9.454456,9.489249
5865,,,,,,,,4.178107,4.619677,6.3536186
5866,,,,,,,,1.5544386,11.001499,14.490579
5867,,,,,,,,0.97152066,2.0719552,4.863394
5868,,,,,,,,2.152468,3.2549033,3.5669851
5869,,,,,,,,5.3473816,7.0793343,9.518353
5870,,,,,,,,3.4937363,3.9865932,9.554487
5871,,,,,,,,10.548763,15.590051,18.63951
5872,,,,,,,,6.27318,9.04941,11.581997
5873,,,,,,,,5.445943,6.6735344,8.657233
5874,,,,,,,,0.039582253,5.4506016,7.3944077
5875,,,,,,,,5.7432814,7.166765,12.097759
5876,,,,,,,,1.3306832,5.200611,9.511552
5877,,,,,,,,8.912036,11.434433,14.855034
5878,,,,,,,,1.858887,3.6044912,5.7134266
5879,,,,,,,,10.253826,10.526181,15.660728
5880,,,,,,,,5.0490584,8.274823,8.497787
5881,,,,,,,,12.019532,17.186428,20.083298
5882,,,,,,,,6.3585157,7.2375126,7.843318
5883,,,,,,,,9.5881815,12.314139,12.425194
5884,,,,,,,,7.407927,9.580226,11.101546
5885,,,,,,,,13.314726,21.883997,24.667084
5886,,,,,,,,8.873608,14.472077,17.854969
5887,,,,,,,,5.8569164,7.900875,9.736033
5888,,,,,,,,6.690827,10.201202,10.588657
5889,,,,,,,,6.3348255,7.5932927,15.768804
5890,,,,,,,,10.613772,10.952323,18.467045
5891,,,,,,,,1.2236583,1.8348958,2.8834279
5892,,,,,,,,5.145651,5.5686626,6.9656677
5893,,,,,,,,5.8892527,6.739174,9.727921
5894,,,,,,,,7.399392,7.9832554,10.975641
5895,,,,,,,,10.479977,24.399073,28.449047
5896,,,,,,,,0.7721176,2.9681652,2.993441
5897,,,,,,,,8.651314,9.1504135,11.928984
5898,,,,,,,,0.09754038,0.56242085,2.074914
5899,,,,,,,,1.0548897,2.8751416,3.6020632
5900,,,,,,,,7.9320955,12.1867485,14.755489
5901,,,,,,,,7.98559,9.63732,14.058298
5902,,,,,,,,12.747945,16.23645,23.800451
5903,,,,,,,,9.612442,10.142426,10.218447
5904,,,,,,,,4.549304,5.0277834,5.477103
5905,,,,,,,,4.7327137,7.616775,8.613423
5906,,,,,,,,6.642129,8.599865,15.719234
5907,,,,,,,,1.0557809,2.6806598,4.3625584
5908,,,,,,,,6.5387993,12.499979,12.984329
5909,,,,,,,,11.576677,15.804563,20.53897
5910,,,,,,,,8.514576,9.133847,10.530633
5911,,,,,,,,10.437347,12.227083,14.512296
5912,,,,,,,,4.60376,5.768729,8.740078
5913,,,,,,,,15.409134,15.631254,16.214972
5914,,,,,,,,7.4736814,11.861476,18.804329
5915,,,,,,,,7.950926,8.096747,8.384364
5916,,,,,,,,2.418662,4.7611504,11.667711
5917,,,,,,,,12.552721,14.266254,16.096874
5918,,,,,,,,3.613405,5.1230955,6.261593
5919,,,,,,,,4.7778726,11.305805,13.369956
5920,,,,,,,,2.7188387,5.134737,6.211464
5921,,,,,,,,7.345597,8.86682,9.412096
5922,,,,,,,,4.966162,8.557865,11.746281
5923,,,,,,,,9.194065,23.726353,24.948578
5924,,,,,,,,4.0420957,4.261444,6.2821136
5925,,,,,,,,5.6272097,7.887538,9.761978
5926,,,,,,,,9.6714735,13.565908,16.859861
5927,,,,,,,,6.1292496,6.4462233,6.9304333
5928,,,,,,,,3.9659414,5.794605,7.3373384
5929,,,,,,,,9.557123,11.543889,13.162767
5930,,,,,,,,6.0224137,6.8416014,8.911491
5931,,,,,,,,11.966738,12.308414,16.362171
5932,,,,,,,,2.232779,2.8071356,6.1609926
5933,,,,,,,,5.8686185,8.133386,9.152823
5934,,,,,,,,12.607596,14.000211,15.876125
5935,,,,,,,,5.7172194,9.231899,11.552809
5936,,,,,,,,1.3753843,1.3957894,1.4826376
5937,,,,,,,,6.250096,7.118841,7.223571
5938,,,,,,,,10.358577,14.689192,18.835567
5939,,,,,,,,8.949726,8.973445,10.858355
5940,,,,,,,,11.456685,12.788534,13.280394
5941,,,,,,,,6.110235,13.685694,18.310703
5942,,,,,,,,6.9684305,12.450262,13.918305
5943,,,,,,,,4.1921782,6.6600723,9.353997
5944,,,,,,,,3.0134394,7.3134184,8.014429
5945,,,,,,,,1.169311,2.8123991,3.5035949
5946,,,,,,,,12.053618,12.433811,15.212948
5947,,,,,,,,4.616254,5.335036,5.6220455
5948,,,,,,,,5.576734,8.448289,9.597486
5949,,,,,,,,12.869542,14.334212,17.910912
5950,,,,,,,,3.164502,3.4985533,4.8260264
5951,,,,,,,,14.300879,15.644934,20.922626
5952,,,,,,,,6.748337,12.7749195,14.31122
5953,,,,,,,,6.0553856,8.021841,8.136778
5954,,,,,,,,1.3507001,5.1071715,6.3714547
5955,,,,,,,,3.4290442,7.510925,8.260913
5956,,,,,,,,5.8876524,13.582838,14.124657
5957,,,,,,,,4.8245616,7.2918572,9.426822
5958,,,,,,,,11.617812,17.416882,18.218481
5959,,,,,,,,4.3231964,12.505492,15.967059
5960,,,,,,,,4.7592487,7.3174415,7.774569
5961,,,,,,,,15.939838,16.125399,17.967348
5962,,,,,,,,9.976646,10.551511,10.613127
5963,,,,,,,,5.039636,6.4978075,8.115352
5964,,,,,,,,6.273321,7.022998,7.4373198
5965,,,,,,,,8.124908,11.156967,13.700999
5966,,,,,,,,7.2140627,8.32578,9.22757
5967,,,,,,,,15.727158,21.61716,21.821007
5968,,,,,,,,5.557209,5.7173233,8.446869
5969,,,,,,,,9.772274,16.06074,16.437284
5970,,,,,,,,9.026758,9.862197,10.822585
5971,,,,,,,,0.22686529,3.4936543,7.22274
5972,,,,,,,,6.9254484,8.814845,12.049568
5973,,,,,,,,11.461801,16.586649,17.01612
5974,,,,,,,,1.4243826,2.0026188,3.637147
5975,,,,,,,,11.804995,11.961759,16.820919
5976,,,,,,,,2.5250316,3.497496,6.849249
5977,,,,,,,,8.870045,9.288601,11.03105
5978,,,,,,,,11.42222,15.389506,19.709255
5979,,,,,,,,5.063354,6.021456,11.379413
5980,,,,,,,,12.328714,12.504439,12.528288
5981,,,,,,,,2.484723,6.0659337,9.239382
5982,,,,,,,,5.2096148,7.003198,8.381837
5983,,,,,,,,6.7171783,7.1597424,9.870796
5984,,,,,,,,11.736766,12.273228,15.15563
5985,,,,,,,,5.663908,13.419278,14.841661
5986,,,,,,,,3.8085942,3.9606082,5.3995686
5987,,,,,,,,17.301424,21.950294,24.444515
5988,,,,,,,,6.0019007,12.133736,16.152908
5989,,,,,,,,7.328742,10.733716,13.976402
5990,,,,,,,,12.876314,19.233706,21.020954
5991,,,,,,,,9.748988,9.900811,11.507814
5992,,,,,,,,2.8899412,3.5120711,3.870841
5993,,,,,,,,14.175737,20.417519,23.405441
5994,,,,,,,,11.145088,11.478541,13.96825
5995,,,,,,,,13.538872,14.687006,19.470459
5996,,,,,,,,7.8083773,9.592576,10.703109
5997,,,,,,,,11.08028,11.757675,12.048393
5998,,,,,,,,5.4273033,7.4035807,8.061949
5999,,,,,,,,6.579125,7.6959753,15.30874
6000,,,,,,,,14.63519,15.226084,15.449031
6001,,,,,,,,11.288675,11.5663595,18.743237
6002,,,,,,,,3.8305073,4.9929266,6.218563
6003,,,,,,,,6.930721,7.620745,10.884544
6004,,,,,,,,12.42425,13.14343,14.407548
6005,,,,,,,,5.7044706,9.620359,10.362241
6006,,,,,,,,2.6577113,2.91885,3.2496188
6007,,,,,,,,8.589905,9.862208,14.878783
6008,,,,,,,,6.1288304,7.277012,11.204977
6009,,,,,,,,8.447152,8.638747,9.236898
6010,,,,,,,,3.5933928,5.5968156,6.4501553
6011,,,,,,,,9.277443,9.380348,9.4800825
6012,,,,,,,,11.322453,13.544909,16.817982
6013,,,,,,,,6.912657,11.078314,13.583564
6014,,,,,,,,0.51845455,3.203446,5.7838717
6015,,,,,,,,10.982514,12.443493,17.554466
6016,,,,,,,,4.637224,5.00887,6.2523537
6017,,,,,,,,11.798498,12.151147,12.430639
6018,,,,,,,,3.619087,5.8332796,6.7595234
6019,,,,,,,,3.398055,6.9393883,12.886256
6020,,,,,,,,9.1334715,9.521933,10.390445
6021,,,,,,,,6.4268646,8.303115,8.939509
6022,,,,,,,,5.7344675,6.0768023,9.113685
6023,,,,,,,,13.019713,14.74797,24.201735
6024,,,,,,,,5.125145,5.1432185,5.930076
6025,,,,,,,,7.524556,17.12357,18.763054
6026,,,,,,,,6.516079,6.522606,6.5312138
6027,,,,,,,,4.0599885,6.7896953,7.808587
6028,,,,,,,,7.675868,8.6180525,9.70154
6029,,,,,,,,6.781969,10.066393,13.133255
6030,,,,,,,,10.299373,10.53068,11.787473
6031,,,,,,,,18.7236,22.285408,23.633348
6032,,,,,,,,9.143714,12.000713,12.11476
6033,,,,,,,,16.989378,17.565521,20.657051
6034,,,,,,,,5.3951917,6.7927694,7.881897
6035,,,,,,,,9.701804,13.171758,13.88044
6036,,,,,,,,4.9042683,6.423153,6.5904603
6037,,,,,,,,9.200225,10.280146,11.855025
6038,,,,,,,,6.306903,8.032035,15.179342
6039,,,,,,,,9.804773,14.922436,15.605291
6040,,,,,,,,1.653908,8.681231,8.715613
6041,,,,,,,,13.492556,14.374502,14.567574
6042,,,,,,,,4.2086754,6.7273026,7.412285
6043,,,,,,,,5.993312,8.248999,8.290087
6044,,,,,,,,1.8485045,2.8128247,4.0672045
6045,,,,,,,,16.252182,27.79427,28.684559
6046,,,,,,,,5.579939,5.938402,14.841123
6047,,,,,,,,9.277456,15.878136,23.55194
6048,,,,,,,,4.6544943,5.1398077,8.628893
6049,,,,,,,,5.368467,7.043542,9.00699
6050,,,,,,,,3.8343706,7.4129086,10.78064
6051,,,,,,,,6.65156,7.0281496,12.477746
6052,,,,,,,,10.474784,11.49857,11.775339
6053,,,,,,,,17.587543,19.760744,20.494308
6054,,,,,,,,8.65374,9.941007,16.826185
6055,,,,,,,,11.695299,21.111935,23.214016
6056,,,,,,,,11.560053,12.198231,16.322826
6057,,,,,,,,19.356668,19.808908,22.273453
6058,,,,,,,,3.4016953,8.612501,11.555615
6059,,,,,,,,9.376928,14.551634,19.374367
6060,,,,,,,,8.394659,11.5454645,16.967453
6061,,,,,,,,8.84838,10.746107,10.984425
6062,,,,,,,,8.296369,8.869227,10.793859
6063,,,,,,,,6.975401,16.764711,17.367853
6064,,,,,,,,5.514142,5.953351,10.327831
6065,,,,,,,,10.684532,17.375904,24.487476
6066,,,,,,,,4.9775662,6.6116886,7.4214287
6067,,,,,,,,5.4972906,8.1836815,10.106382
6068,,,,,,,,5.636935,6.197337,8.091263
6069,,,,,,,,11.149549,11.668438,15.940495
6070,,,,,,,,10.295783,10.869571,11.1402025
6071,,,,,,,,15.166386,22.881382,23.545822
6072,,,,,,,,9.50052,10.198171,10.4539795
6073,,,,,,,,8.369646,8.832759,8.901215
6074,,,,,,,,0.18071365,4.8521824,6.42756
6075,,,,,,,,6.066729,6.8736153,8.063386
6076,,,,,,,,10.233704,12.307455,14.421472
6077,,,,,,,,11.612764,16.20947,17.76463
6078,,,,,,,,7.4129257,7.922245,8.943745
6079,,,,,,,,7.0511875,10.369404,11.6080265
6080,,,,,,,,4.172146,5.9312687,7.3647814
6081,,,,,,,,16.838907,21.860176,26.987564
6082,,,,,,,,5.117298,6.6181273,6.8150425
6083,,,,,,,,9.333893,11.057294,12.005884
6084,,,,,,,,4.998317,11.210742,12.622466
6085,,,,,,,,5.9672146,8.228235,13.45703
