seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,first_largest,second_largest,third_largest,fourth_largest,fifth_largest,last_largest,alpha,iter
3537,467,0.8277204282041338,0.0392156862745098,0.0039215686274509665,6,1,2,1.0,2.732669e-09,1.4649636e-11,5.9954865e-17,1.8297096e-21,8.435008e-27,0.00392156862745098,9
3547,492,0.5969420987675815,0.027450980392156876,0.0039215686274509665,4,2,2,1.0,1.5751246e-11,1.9876674e-12,2.0311118e-16,1.6195164e-16,2.2535244e-24,0.00392156862745098,6
3587,460,0.7443546343021408,0.03529411764705882,0.007843137254901933,1,8,2,1.0,4.580856e-13,2.2905755e-13,2.0700039e-15,1.3983864e-16,3.7631985e-27,0.00392156862745098,8
3644,476,0.5810409727999217,0.027450980392156862,0.007843137254901933,1,2,2,0.9637027,0.03629059,6.692031e-06,1.4296134e-08,2.7313756e-09,2.4328634e-21,0.00392156862745098,6
3649,458,0.8290385291030855,0.0392156862745098,0.0039215686274509665,9,1,2,1.0,6.8181927e-10,7.053851e-14,3.1925397e-14,5.6365647e-15,1.3131935e-28,0.00392156862745098,9
3675,368,0.7522872977745438,0.0392156862745098,0.039215686274509665,1,7,2,1.0,1.2554252e-11,3.7153413e-13,1.8967855e-13,4.535588e-16,3.224013e-24,0.00392156862745098,9
3678,474,0.6650615047309312,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,1.3804774e-08,2.6458427e-12,7.788547e-15,1.6414408e-16,8.35369e-23,0.00392156862745098,7
3714,471,0.59046635723904,0.027450980392156862,0.0039215686274509665,1,8,2,1.0,1.4885004e-09,5.1056577e-13,1.6044504e-13,7.539914e-14,3.644921e-23,0.00392156862745098,6
3729,442,0.7263376078972538,0.03529411764705882,0.007843137254901933,1,2,2,1.0,4.940922e-10,1.8464629e-11,1.117951e-12,8.406369e-16,5.1667756e-25,0.00392156862745098,8
3732,476,0.6787599793544404,0.03137254901960784,0.0039215686274509665,4,6,2,1.0,1.7463714e-09,1.7069287e-13,2.9009648e-17,1.074665e-17,1.3866526e-23,0.00392156862745098,7
3734,451,0.7495327264092452,0.03529411764705882,0.0352941176470587,0,5,2,1.0,4.2021853e-10,2.6595215e-10,4.638122e-11,2.901026e-13,3.9373747e-37,0.00392156862745098,8
3774,462,0.6676578560066729,0.03137254901960784,0.0039215686274509665,6,2,2,1.0,2.8452164e-11,4.796358e-13,2.4565419e-14,7.2052547e-17,1.447404e-27,0.00392156862745098,7
3784,514,0.7880791963278407,0.03529411764705882,0.007843137254901933,9,3,2,1.0,2.2408344e-08,4.8334555e-11,9.9049255e-14,9.522539e-16,2.6499874e-32,0.00392156862745098,8
3800,438,0.6422519013641327,0.03137254901960784,0.007843137254901933,1,8,2,1.0,6.724247e-11,1.6291217e-11,2.0317155e-13,6.529286e-14,4.2198183e-31,0.00392156862745098,7
3850,390,0.7576040258959985,0.0392156862745098,0.007843137254901933,1,7,2,1.0,1.4470341e-12,1.3118009e-14,4.043852e-15,1.8686299e-16,7.997293e-27,0.00392156862745098,9
3851,430,0.7940280753163694,0.0392156862745098,0.007843137254901933,1,7,2,1.0,3.414387e-09,1.1933912e-09,5.8748444e-11,6.0040067e-15,1.0541507e-28,0.00392156862745098,9
3891,447,0.8099059898644405,0.0392156862745098,0.0039215686274509665,8,6,2,1.0,5.4412927e-09,7.2734774e-10,1.337528e-11,6.145758e-14,5.725648e-25,0.00392156862745098,9
3900,465,0.4187089510600511,0.0196078431372549,0.0039215686274509665,1,8,2,1.0,4.3624698e-10,1.580159e-11,6.0748472e-12,2.7269294e-14,3.8715964e-25,0.00392156862745098,4
3910,475,0.7545428226438724,0.03529411764705882,0.0039215686274509665,6,2,2,1.0,1.3496019e-09,1.980292e-12,6.588447e-17,2.8125669e-19,8.2810513e-26,0.00392156862745098,8
3912,453,0.8260744986246511,0.0392156862745098,0.0039215686274509665,9,3,2,1.0,1.8235784e-09,2.826519e-10,6.3910433e-13,1.6443349e-14,4.5401108e-29,0.00392156862745098,9
3952,481,0.6729576304035333,0.03137254901960786,0.007843137254901933,6,2,2,1.0,1.0220926e-12,4.8387126e-15,6.3113186e-18,1.7793474e-18,4.6702863e-25,0.00392156862745098,7
3955,405,0.6951360646696869,0.03529411764705882,0.007843137254901933,1,7,2,1.0,4.4931547e-09,3.5846475e-09,4.40755e-10,5.495906e-13,2.4178848e-29,0.00392156862745098,8
3962,481,0.5912862057943086,0.027450980392156862,0.007843137254901933,1,8,2,1.0,2.1880414e-11,1.1813344e-12,7.784863e-15,4.948719e-15,7.5176386e-26,0.00392156862745098,6
3963,428,0.7151354313143118,0.03529411764705884,0.0039215686274509665,1,7,2,1.0,1.1560689e-11,5.778589e-12,1.8631876e-13,1.3087942e-18,1.2071417e-30,0.00392156862745098,8
3967,503,0.864632516562183,0.03921568627450982,0.0039215686274509665,9,8,2,1.0,4.832748e-10,3.1441655e-10,2.3445292e-16,8.529305e-17,1.2178458e-28,0.00392156862745098,9
3980,426,0.8094026447274614,0.0392156862745098,0.039215686274509665,2,4,2,1.0,3.2146068e-16,5.370528e-17,1.2397183e-18,1.2826899e-21,0.0,0.00392156862745098,9
3983,448,0.6548549942064571,0.03137254901960784,0.0039215686274509665,8,0,3,1.0,4.500357e-10,1.4557335e-10,4.474165e-11,2.7812268e-11,1.935771e-18,0.00392156862745098,7
4010,384,0.7565680621086542,0.0392156862745098,0.0039215686274509665,1,7,2,1.0,3.2457155e-11,2.7876902e-11,2.0251238e-12,1.6984403e-12,2.935486e-24,0.00392156862745098,9
4029,396,0.6055872115714757,0.03137254901960784,0.0039215686274509665,1,7,2,1.0,8.384981e-11,2.3142688e-12,2.0525157e-12,4.5982413e-13,5.58747e-32,0.00392156862745098,7
4030,467,0.41916781032219463,0.019607843137254916,0.0039215686274509665,6,2,2,1.0,2.3341902e-09,4.66747e-11,1.267084e-13,4.1981408e-17,4.68225e-35,0.00392156862745098,4
4092,473,0.5851290534806999,0.027450980392156876,0.0039215686274509665,9,3,2,1.0,2.6820643e-09,2.467506e-11,9.294174e-14,2.3492137e-14,3.2665043e-36,0.00392156862745098,6
4107,468,0.6619092071719676,0.03137254901960784,0.0039215686274509665,4,2,2,1.0,3.291206e-14,6.997576e-16,1.9619113e-16,1.8302308e-16,8.945776e-22,0.00392156862745098,7
4110,455,0.8063473683415674,0.0392156862745098,0.0039215686274509665,6,2,2,1.0,1.3011129e-11,8.167548e-14,7.75051e-14,3.9236396e-15,1.9227653e-27,0.00392156862745098,9
4128,499,0.511851093302266,0.023529411764705882,0.007843137254901933,1,8,2,1.0,1.9868866e-12,1.2669349e-12,6.596052e-14,1.6308945e-14,3.9262405e-32,0.00392156862745098,5
4129,394,0.6793940806345236,0.03529411764705882,0.0039215686274509665,1,7,2,1.0,1.7902251e-09,3.2235317e-10,2.6265663e-11,7.5595595e-13,0.0,0.00392156862745098,8
4133,479,0.8382897585791648,0.0392156862745098,0.0039215686274509665,4,2,2,1.0,3.420246e-13,3.0677855e-16,2.2197471e-16,9.780426e-17,7.685453e-23,0.00392156862745098,9
4140,472,0.4997038723237779,0.023529411764705882,0.0039215686274509665,1,8,2,1.0,1.4114796e-08,2.0841008e-10,2.7269517e-13,2.2025497e-15,2.6733192e-25,0.00392156862745098,5
4143,472,0.4141109625128947,0.0196078431372549,0.0039215686274509665,6,2,2,1.0,3.2049452e-09,3.3028028e-10,1.21599475e-11,8.180122e-12,1.4889078e-26,0.00392156862745098,4
4154,460,0.7422028374394114,0.03529411764705882,0.007843137254901933,3,2,2,1.0,7.705064e-15,1.0123542e-17,4.8499383e-19,1.0971392e-20,0.0,0.00392156862745098,8
4160,481,0.5008719809026693,0.023529411764705882,0.007843137254901933,1,8,2,1.0,2.488229e-08,3.0271258e-13,2.0964369e-13,2.184933e-16,1.2728594e-27,0.00392156862745098,5
4162,377,0.7456447942348619,0.0392156862745098,0.007843137254901933,1,7,2,1.0,7.752173e-12,1.3001167e-13,6.598669e-14,4.2746797e-15,5.228193e-27,0.00392156862745098,9
4163,428,0.7966095012137795,0.0392156862745098,0.007843137254901933,1,8,2,1.0,1.0260666e-10,3.1917895e-11,2.3416704e-11,1.1588411e-12,0.0,0.00392156862745098,9
4166,469,0.5856544691601117,0.027450980392156862,0.007843137254901933,1,8,2,1.0,1.0677171e-08,9.3660656e-11,4.307231e-14,1.1687712e-14,5.8171347e-21,0.00392156862745098,6
4186,472,0.7619861136334714,0.03529411764705882,0.0039215686274509665,1,8,2,1.0,1.7347354e-09,1.5222593e-13,7.628254e-14,4.4561285e-14,3.0564555e-23,0.00392156862745098,8
4190,438,0.8116226076254683,0.0392156862745098,0.0039215686274509665,1,2,2,1.0,1.4223927e-08,1.2132623e-09,4.2462957e-11,3.1148604e-12,3.1720127e-21,0.00392156862745098,9
4202,376,0.6014336326278885,0.03137254901960784,0.0039215686274509665,1,7,2,1.0,6.0963767e-09,1.1064465e-09,1.0195508e-10,1.32822135e-14,5.858131e-21,0.00392156862745098,7
4224,466,0.5871493243666301,0.027450980392156862,0.0039215686274509665,4,2,2,1.0,1.1376781e-09,2.0985845e-10,9.075261e-13,4.1989182e-13,3.70415e-19,0.00392156862745098,6
4241,483,0.7553271020835062,0.03529411764705884,0.0039215686274509665,2,4,2,1.0,1.0523652e-12,4.1089732e-16,1.3479011e-17,2.6441456e-21,2.4638545e-35,0.00392156862745098,8
4248,479,0.5901276750146077,0.027450980392156862,0.007843137254901933,1,8,2,1.0,2.6207225e-10,1.0089737e-12,3.3341585e-14,3.002168e-15,4.330481e-31,0.00392156862745098,6
4294,460,0.6601993104855164,0.03137254901960784,0.0039215686274509665,1,8,2,1.0,1.2227732e-13,1.1983835e-14,9.391408e-16,2.3719305e-16,6.133532e-29,0.00392156862745098,7
4307,490,0.6802876113385531,0.03137254901960784,0.0039215686274509665,9,2,3,1.0,4.905516e-12,1.6879298e-14,1.3428428e-14,6.245371e-15,9.154151e-36,0.00392156862745098,7
4315,435,0.7940280753163692,0.0392156862745098,0.0039215686274509665,9,4,2,1.0,1.4006664e-08,6.390139e-10,1.9737365e-10,4.1688194e-12,1.4555036e-28,0.00392156862745098,9
4318,460,0.820123676685164,0.0392156862745098,0.0039215686274509665,4,9,2,1.0,8.2304147e-10,1.7769931e-11,3.9058516e-16,1.22604255e-17,5.1577015e-31,0.00392156862745098,9
4324,452,0.7248645951323811,0.03529411764705882,0.007843137254901933,8,5,2,1.0,2.019322e-09,3.1935754e-10,4.4194043e-13,1.3006722e-17,1.3397626e-29,0.00392156862745098,8
4336,476,0.7513975189268606,0.03529411764705882,0.0039215686274509665,4,8,2,1.0,3.862425e-08,2.2455782e-09,1.1577151e-11,7.367307e-13,1.5383385e-21,0.00392156862745098,8
4339,487,0.8493342712645485,0.0392156862745098,0.0039215686274509665,3,2,2,1.0,5.480986e-10,4.1272042e-12,3.318752e-15,8.7303104e-16,0.0,0.00392156862745098,9
4350,474,0.8411467612103458,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,3.5748615e-10,2.3210124e-10,5.8734464e-14,1.239696e-16,3.325713e-28,0.00392156862745098,9
4362,464,0.8343361901079188,0.0392156862745098,0.0039215686274509665,9,5,2,1.0,1.6892966e-09,1.2014475e-11,4.7598882e-12,2.578048e-12,3.0113035e-19,0.00392156862745098,9
4387,423,0.7914382296535651,0.0392156862745098,0.0039215686274509665,1,2,2,1.0,5.6039373e-10,8.726038e-11,2.7866255e-12,1.0283843e-14,2.4501187e-24,0.00392156862745098,9
4408,446,0.5719040148747963,0.027450980392156862,0.0039215686274509665,6,2,2,1.0,2.3646585e-08,1.7923528e-10,2.4607462e-12,2.116531e-12,2.4824256e-24,0.00392156862745098,6
4410,498,0.8534886680995788,0.0392156862745098,0.0039215686274509665,4,6,2,1.0,4.3196995e-12,1.0142831e-17,4.595352e-19,2.0284606e-19,3.6530985e-27,0.00392156862745098,9
4434,485,0.6841760634611151,0.03137254901960784,0.0039215686274509665,8,6,2,1.0,3.7219326e-08,3.7202699e-09,1.1084785e-09,1.6478065e-11,5.685652e-22,0.00392156862745098,7
4435,416,0.6338885443506428,0.03137254901960784,0.0039215686274509665,1,7,3,1.0,5.719454e-08,1.9928265e-08,6.496925e-10,1.6609934e-11,5.241842e-31,0.00392156862745098,7
4436,482,0.589658409250774,0.027450980392156862,0.0039215686274509665,4,2,2,1.0,4.6264197e-09,4.760692e-10,1.13956906e-10,8.88864e-12,2.2931048e-22,0.00392156862745098,6
4441,427,0.5610995960006246,0.027450980392156862,0.0039215686274509665,1,7,2,1.0,1.6383822e-08,8.18669e-09,1.9686984e-10,1.8405075e-10,5.3020936e-31,0.00392156862745098,6
4461,523,0.7835093914889121,0.03529411764705884,0.00392156862745098,3,2,2,1.0,4.4977014e-08,6.9029026e-15,3.4793358e-15,2.663592e-22,0.0,0.00392156862745098,8
4470,396,0.6741791255088058,0.03529411764705882,0.0039215686274509665,1,7,2,1.0,4.455668e-11,4.6011125e-12,3.341389e-15,1.4744073e-15,1.5971768e-25,0.00392156862745098,8
4483,526,0.6109597519733467,0.027450980392156862,0.0039215686274509665,9,8,2,1.0,3.386336e-13,5.2130295e-15,3.5156253e-15,1.5002824e-18,1.8433057e-38,0.00392156862745098,6
4487,391,0.7515305413327785,0.0392156862745098,0.007843137254901933,1,7,2,1.0,7.389755e-09,4.097528e-10,4.053722e-11,1.4120747e-12,2.2968401e-32,0.00392156862745098,9
4492,452,0.7362947439845152,0.03529411764705882,0.0039215686274509665,1,8,2,1.0,1.4616972e-12,4.4278224e-14,2.3330448e-14,4.3173187e-16,5.9394403e-25,0.00392156862745098,8
4498,442,0.7343601912050777,0.03529411764705882,0.0039215686274509665,4,8,2,1.0,3.0227931e-09,1.0777916e-09,6.4586204e-11,2.6172795e-11,1.5168104e-17,0.00392156862745098,8
4540,490,0.846404976404938,0.0392156862745098,0.0039215686274509665,4,8,2,1.0,3.7557452e-10,5.3061106e-12,1.7846984e-13,2.901243e-16,2.2055227e-33,0.00392156862745098,9
4564,485,0.8383723084902153,0.0392156862745098,0.0039215686274509665,4,3,2,1.0,5.6882436e-11,1.4126646e-12,1.193822e-12,3.2736655e-13,7.6950743e-23,0.00392156862745098,9
4594,481,0.8332387489575362,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,1.8957882e-12,1.7667757e-12,6.495691e-16,2.356068e-16,3.6789873e-33,0.00392156862745098,9
4623,406,0.7618952874678666,0.0392156862745098,0.00392156862745098,1,7,3,1.0,4.0192138e-08,8.829773e-11,1.5159537e-14,6.661363e-15,5.0632984e-35,0.00392156862745098,9
4630,496,0.8619425857594644,0.03921568627450982,0.0039215686274509665,9,8,2,1.0,4.8082136e-08,6.094063e-09,2.2358987e-12,5.3202847e-17,1.1016431e-28,0.00392156862745098,9
4644,395,0.6873716719909205,0.03529411764705882,0.0039215686274509665,1,7,2,1.0,1.9940925e-08,4.339552e-12,3.9560863e-12,4.869976e-13,1.0262879e-21,0.00392156862745098,8
4676,494,0.8489267711775793,0.0392156862745098,0.00392156862745098,1,8,2,1.0,9.3016546e-11,6.6640803e-12,6.5167657e-15,1.2706646e-15,0.0,0.00392156862745098,9
4690,479,0.8378768870282933,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,2.9316571e-10,1.06943426e-10,3.896172e-12,5.1414383e-15,4.0170904e-27,0.00392156862745098,9
4720,502,0.7669649888473696,0.03529411764705884,0.0039215686274509665,9,8,2,1.0,8.475289e-09,1.7306001e-10,2.419458e-14,2.1190006e-14,1.4886336e-28,0.00392156862745098,8
4747,488,0.8450593685706774,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,2.9783054e-11,6.9955507e-15,5.526742e-15,1.2413339e-15,7.762863e-29,0.00392156862745098,9
4750,431,0.7223035473095629,0.03529411764705882,0.0039215686274509665,1,8,2,1.0,1.5356398e-12,6.6702064e-13,1.4737213e-15,1.9637608e-16,7.5394977e-25,0.00392156862745098,8
4751,471,0.6650499427670608,0.03137254901960784,0.007843137254901933,1,8,2,1.0,4.4487636e-15,1.892007e-15,9.068079e-17,1.253509e-18,2.1807879e-37,0.00392156862745098,7
4766,415,0.7852445456924815,0.0392156862745098,0.0039215686274509665,1,7,2,1.0,1.8881667e-12,1.3988882e-12,2.1506641e-13,4.7054788e-14,7.951208e-27,0.00392156862745098,9
4772,470,0.5884705411952843,0.027450980392156862,0.007843137254901933,1,8,2,1.0,1.9929167e-09,1.697739e-14,2.7935928e-15,1.0762908e-15,5.718251e-24,0.00392156862745098,6
4790,475,0.4214911009425692,0.0196078431372549,0.007843137254901933,1,8,2,1.0,1.3013153e-09,7.1625254e-11,1.0024268e-12,3.76413e-13,2.2700881e-26,0.00392156862745098,4
4800,443,0.5664053946834275,0.027450980392156862,0.0039215686274509665,6,1,2,1.0,3.6011164e-12,2.0690724e-15,1.1731124e-15,2.5107113e-16,8.0203425e-31,0.00392156862745098,6
4807,471,0.5831940845496876,0.027450980392156862,0.0039215686274509665,1,8,2,1.0,5.1724647e-10,9.280823e-13,2.1689246e-14,2.079431e-14,2.7110916e-25,0.00392156862745098,6
4813,409,0.6940290183807004,0.03529411764705884,0.0039215686274509665,1,7,2,1.0,3.1208725e-12,3.2575085e-13,2.7525416e-13,6.7382657e-15,7.691555e-30,0.00392156862745098,8
4826,471,0.8387574339844653,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,6.462822e-11,7.296128e-13,1.8383424e-14,5.618682e-15,9.439699e-27,0.00392156862745098,9
4828,463,0.6672431187126879,0.03137254901960784,0.0039215686274509665,6,2,2,1.0,5.251918e-09,2.3853749e-11,1.6574884e-13,7.910776e-15,3.9664114e-21,0.00392156862745098,7
4842,501,0.6883553886616827,0.03137254901960784,0.007843137254901933,7,3,2,1.0,2.7522175e-12,5.5461065e-16,4.2945602e-20,6.7499404e-24,0.0,0.00392156862745098,7
4861,459,0.8210794556622227,0.0392156862745098,0.0039215686274509665,1,8,2,1.0,6.3853346e-15,5.8210145e-15,4.653859e-15,6.35709e-16,6.239697e-32,0.00392156862745098,9
4872,471,0.5885489359923011,0.027450980392156862,0.007843137254901933,1,8,2,1.0,7.2408204e-11,1.2946504e-13,2.972539e-15,3.8936953e-17,1.1433883e-28,0.00392156862745098,6
4884,469,0.664506303544955,0.03137254901960784,0.0039215686274509665,1,8,2,1.0,1.8792107e-11,5.402141e-13,3.036064e-14,3.0229454e-15,3.21475e-26,0.00392156862745098,7
4903,454,0.7376823958762315,0.03529411764705882,0.0039215686274509665,1,8,2,1.0,1.9543354e-14,3.0577625e-15,5.727356e-16,1.8240893e-17,3.467029e-29,0.00392156862745098,8
4920,386,0.6875730012621134,0.03529411764705882,0.0039215686274509665,1,7,2,1.0,6.4024334e-11,6.4584566e-12,2.7390937e-12,1.7840017e-12,1.6328425e-22,0.00392156862745098,8
4936,517,0.7682972479998352,0.03529411764705882,0.0039215686274509665,9,8,2,1.0,1.5250847e-16,4.078984e-18,2.856511e-18,2.2167572e-26,2.308385e-37,0.00392156862745098,8
4950,409,0.7721009948022004,0.0392156862745098,0.0039215686274509665,1,7,2,1.0,2.1126619e-13,1.0988179e-14,1.4172902e-16,1.0981064e-20,7.5331004e-29,0.00392156862745098,9
4971,377,0.7538801334899966,0.0392156862745098,0.007843137254901933,1,7,2,1.0,5.603876e-09,7.326079e-10,1.7021699e-12,1.4843007e-14,1.2323568e-20,0.00392156862745098,9
4978,452,0.49568689501078045,0.023529411764705882,0.007843137254901933,1,8,2,1.0,3.69841e-08,1.7043865e-11,2.3650326e-12,1.380784e-14,5.377821e-19,0.00392156862745098,5
4980,474,0.8409547676208028,0.0392156862745098,0.007843137254901933,6,2,2,1.0,4.417786e-13,6.287484e-17,2.7229805e-17,3.3904686e-19,9.958962e-31,0.00392156862745098,9
4990,480,0.7516328502406855,0.03529411764705882,0.0039215686274509665,6,8,2,1.0,1.9295059e-09,5.168998e-12,5.211976e-15,7.839435e-21,7.7864555e-33,0.00392156862745098,8
5012,470,0.754532631834358,0.03529411764705882,0.007843137254901933,1,8,2,1.0,1.07602295e-13,7.803971e-14,1.6955999e-14,9.401193e-16,8.7986916e-29,0.00392156862745098,8
5024,491,0.42825971344583313,0.0196078431372549,0.0039215686274509665,9,8,2,1.0,4.6518437e-08,9.121005e-09,1.1398424e-11,4.9398685e-13,6.843711e-34,0.00392156862745098,4
5044,494,0.8360394355030517,0.0392156862745098,0.007843137254901933,9,8,2,1.0,4.634715e-12,7.587109e-16,5.8094483e-18,3.6201937e-19,0.0,0.00392156862745098,9
5051,400,0.7058823529411762,0.03529411764705882,0.0352941176470587,1,8,2,1.0,4.3870813e-08,2.2901303e-09,2.2903988e-11,9.4501026e-14,1.4031506e-34,0.00392156862745098,8
5054,460,0.6588702130985838,0.03137254901960784,0.007843137254901933,1,8,2,1.0,2.556687e-09,6.1549676e-10,5.902069e-11,1.4598345e-14,1.7825159e-30,0.00392156862745098,7
5098,475,0.6766609564477443,0.03137254901960784,0.007843137254901933,6,2,2,1.0,4.0396415e-12,7.983507e-14,1.2455861e-19,1.0651178e-19,9.471947e-27,0.00392156862745098,7
5142,465,0.8314187926465566,0.0392156862745098,0.0039215686274509665,9,3,2,1.0,2.9863916e-09,1.4123339e-11,4.637374e-13,1.3076564e-18,3.3134667e-36,0.00392156862745098,9
5157,463,0.6675426770495121,0.03137254901960786,0.0039215686274509665,5,8,2,1.0,4.4066866e-09,3.121303e-11,3.6700935e-14,2.2863688e-16,7.089468e-23,0.00392156862745098,7
5219,524,0.6070076484484306,0.027450980392156862,0.0039215686274509665,9,8,2,1.0,3.610461e-13,9.902446e-15,6.7596824e-16,3.1633775e-18,0.0,0.00392156862745098,6
5235,402,0.6120914160289428,0.03137254901960784,0.0039215686274509665,1,7,2,1.0,1.0526986e-08,6.383485e-11,3.4585917e-12,9.267842e-16,3.8085952e-24,0.00392156862745098,7
5274,485,0.6589052236931137,0.03137254901960784,0.007843137254901933,6,2,2,1.0,7.083569e-17,4.5402553e-19,1.6497229e-21,1.15303176e-23,1.4073244e-37,0.00392156862745098,7
5290,479,0.7389737992971557,0.03529411764705882,0.007843137254901933,6,2,2,1.0,5.298748e-12,5.0598165e-15,1.239126e-20,9.996041e-22,8.0265517e-32,0.00392156862745098,8
5309,450,0.5776431984749136,0.027450980392156862,0.0039215686274509665,5,3,2,1.0,9.262483e-13,3.9621287e-15,6.292883e-17,4.8559413e-17,3.5217612e-29,0.00392156862745098,6
5351,432,0.802686760909849,0.03921568627450982,0.007843137254901933,1,7,2,1.0,2.9530083e-08,3.6544003e-09,2.6843674e-09,3.8214876e-10,2.0633852e-34,0.00392156862745098,9
5372,469,0.8378677097941676,0.0392156862745098,0.0039215686274509665,8,2,2,1.0,4.8299427e-08,3.1568583e-09,1.2956201e-11,1.7528208e-14,7.076675e-19,0.00392156862745098,9
5375,418,0.6898060395245547,0.03529411764705882,0.0039215686274509665,1,7,2,1.0,8.040654e-12,1.2938655e-13,5.8921676e-16,4.7804382e-17,2.3360636e-33,0.00392156862745098,8
5391,479,0.8330633934190265,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,1.5268474e-10,1.2616159e-11,6.430918e-17,9.820723e-18,7.043989e-31,0.00392156862745098,9
5395,423,0.7047703659652488,0.03529411764705882,0.007843137254901933,1,7,2,1.0,5.218604e-10,2.7521888e-10,9.840868e-13,1.6301356e-14,3.68039e-26,0.00392156862745098,8
5419,491,0.8315852484110419,0.0392156862745098,0.0039215686274509665,6,2,2,1.0,1.1229249e-14,7.143062e-21,5.0491167e-22,4.0618334e-22,9.1023276e-38,0.00392156862745098,9
5425,409,0.767546258375764,0.0392156862745098,0.007843137254901933,1,7,2,1.0,5.278058e-09,3.958621e-09,1.1910581e-09,9.1130966e-12,5.9867837e-38,0.00392156862745098,9
5457,505,0.6753756412725421,0.03137254901960784,0.007843137254901933,9,8,2,1.0,1.0791142e-09,3.8292066e-14,2.0966107e-15,9.4029e-19,3.33065e-29,0.00392156862745098,7
5476,507,0.7749936438578005,0.03529411764705882,0.0039215686274509665,8,2,2,1.0,1.136198e-11,2.9540107e-12,4.19546e-13,2.0225095e-13,3.1045473e-26,0.00392156862745098,8
5484,475,0.5061254925661202,0.023529411764705882,0.0039215686274509665,1,8,2,1.0,3.7297426e-08,1.9447512e-12,9.127596e-14,4.36558e-15,8.178656e-23,0.00392156862745098,5
5486,478,0.8326479303597242,0.0392156862745098,0.0039215686274509665,6,2,2,1.0,5.0706715e-13,1.7298953e-16,8.246751e-19,2.8071098e-20,1.1153656e-34,0.00392156862745098,9
5500,430,0.7252463819243945,0.03529411764705882,0.0039215686274509665,1,8,2,1.0,4.0026277e-12,2.8796817e-12,1.00256344e-14,2.369725e-15,2.2232103e-26,0.00392156862745098,8
5506,481,0.8373903550255003,0.03921568627450982,0.0039215686274509665,5,6,2,1.0,3.55674e-08,7.4344995e-13,4.5763607e-16,1.2000429e-16,6.657073e-29,0.00392156862745098,9
5510,468,0.828231209140252,0.0392156862745098,0.007843137254901933,3,5,2,1.0,1.6256017e-15,7.067186e-17,1.04160004e-19,1.4974133e-24,0.0,0.00392156862745098,9
5530,474,0.42282075789897666,0.0196078431372549,0.0039215686274509665,1,8,2,1.0,2.1754347e-09,5.499091e-10,9.282398e-13,1.6467147e-13,1.1390459e-24,0.00392156862745098,4
5582,408,0.6254625355000167,0.03137254901960784,0.0039215686274509665,1,7,2,1.0,5.5281615e-09,6.8716943e-10,1.4621441e-11,2.3422722e-12,4.0285178e-22,0.00392156862745098,7
5618,481,0.8371699456369284,0.0392156862745098,0.007843137254901933,2,4,2,1.0,9.934561e-13,1.1483128e-16,4.3229174e-18,2.0202969e-20,7.6577543e-34,0.00392156862745098,9
5624,436,0.5674633113827487,0.027450980392156862,0.0039215686274509665,2,6,2,1.0,9.9183065e-11,8.143228e-12,7.4498014e-13,7.117547e-14,6.025219e-26,0.00392156862745098,6
5664,465,0.6667935288752747,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,3.8945526e-08,3.5604644e-09,1.3848934e-10,1.7025099e-13,3.2171608e-22,0.00392156862745098,7
5680,481,0.8411101943816014,0.0392156862745098,0.0039215686274509665,8,6,2,1.0,4.5956313e-08,6.918751e-10,6.5299925e-11,5.0498772e-11,9.041092e-27,0.00392156862745098,9
5696,473,0.580113870750642,0.027450980392156862,0.0039215686274509665,8,2,2,1.0,1.505001e-13,3.8605204e-14,7.336926e-15,3.4149397e-17,1.01150106e-32,0.00392156862745098,6
5701,510,0.8543171232161831,0.0392156862745098,0.00392156862745098,9,8,2,1.0,2.3046548e-14,7.681175e-15,1.8966533e-15,6.3404757e-16,0.0,0.00392156862745098,9
5737,476,0.8302804517778203,0.0392156862745098,0.0039215686274509665,5,3,2,1.0,1.3107978e-18,5.813167e-20,6.89567e-21,3.3051568e-23,3.2013452e-36,0.00392156862745098,9
5750,463,0.4886091961465885,0.023529411764705882,0.0039215686274509665,6,1,2,1.0,2.0343815e-11,1.36324566e-14,9.06342e-15,3.7630333e-16,1.04355115e-22,0.00392156862745098,5
5756,385,0.6058411052651608,0.03137254901960784,0.007843137254901933,1,7,2,1.0,3.411163e-10,1.2124976e-11,6.195939e-12,4.403619e-13,7.093008e-24,0.00392156862745098,7
5766,491,0.844312905840061,0.0392156862745098,0.0039215686274509665,6,2,2,1.0,4.3340772e-19,2.0332949e-19,1.3496226e-20,2.3732549e-21,2.328587e-28,0.00392156862745098,9
5773,441,0.6342765998166496,0.03137254901960784,0.0039215686274509665,0,7,2,1.0,1.6971476e-09,2.3669167e-10,1.6804133e-10,2.0988545e-12,2.0392983e-20,0.00392156862745098,7
5780,492,0.8455596755620276,0.0392156862745098,0.00392156862745098,6,2,2,1.0,1.5439389e-09,6.61631e-15,8.941265e-16,1.6995724e-22,1.748055e-27,0.00392156862745098,9
