seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,delta_first_prod_vs_second_prob,delta_first_prod_vs_third_prob,delta_first_prod_vs_fourth_prob
4253,,,,,,,,3.275837,4.63134,4.9966426
4254,,,,,,,,20.73671,22.441326,24.83404
4255,,,,,,,,7.0411563,14.774773,15.308927
4256,,,,,,,,8.206029,13.388746,16.32794
4257,,,,,,,,4.8130426,5.1551156,11.745102
4258,,,,,,,,0.12263775,5.0902877,7.053006
4259,,,,,,,,19.069063,19.883163,22.817959
4260,,,,,,,,8.075,15.701923,15.940037
4261,,,,,,,,8.86179,10.835648,12.633623
4262,,,,,,,,7.144478,8.766942,9.370909
4263,,,,,,,,13.661021,17.507957,21.746504
4264,,,,,,,,9.220499,9.60074,10.373988
4265,,,,,,,,9.531439,17.59848,17.631472
4266,,,,,,,,12.189598,13.144758,20.04891
4267,,,,,,,,8.269629,10.092611,10.988252
4268,,,,,,,,13.868311,15.788189,16.577667
4269,,,,,,,,19.039713,19.048517,20.28155
4270,,,,,,,,16.142391,21.202711,25.159313
4271,,,,,,,,4.5492053,5.0034294,13.144491
4272,,,,,,,,2.4126008,4.070142,4.243736
4273,,,,,,,,10.0582905,12.273991,12.609482
4274,,,,,,,,10.942115,11.681726,15.462099
4275,,,,,,,,4.4605227,5.710059,10.984396
4276,,,,,,,,0.33138108,0.3669665,7.176532
4277,,,,,,,,7.809493,9.028043,15.4910145
4278,,,,,,,,7.787201,16.364183,17.276983
4279,,,,,,,,9.291651,13.263664,17.82454
4280,,,,,,,,2.9904766,8.356958,10.638325
4281,,,,,,,,14.312799,14.89279,16.969147
4282,,,,,,,,9.02244,9.250425,12.286039
4283,,,,,,,,20.718632,22.236004,25.974888
4284,,,,,,,,16.76723,17.069227,17.892845
4285,,,,,,,,8.625118,17.38089,18.269337
4286,,,,,,,,8.196033,12.565495,12.894887
4287,,,,,,,,11.621341,12.396619,17.851215
4288,,,,,,,,21.042004,21.371452,27.082882
4289,,,,,,,,12.089129,14.105056,19.01531
4290,,,,,,,,7.3450584,11.036546,13.681986
4291,,,,,,,,7.858853,9.435576,11.8796015
4292,,,,,,,,1.6561241,9.195506,9.784262
4293,,,,,,,,11.179365,18.74719,19.951786
4294,,,,,,,,10.865026,12.306482,15.356514
4295,,,,,,,,7.598113,8.661964,16.42623
4296,,,,,,,,12.298353,17.79844,29.106575
4297,,,,,,,,15.767015,20.12193,25.396614
4298,,,,,,,,11.792007,11.9551525,13.690245
4299,,,,,,,,17.099422,17.45466,27.010803
4300,,,,,,,,6.136208,9.912597,11.634839
4301,,,,,,,,11.135205,17.341154,20.037918
4302,,,,,,,,8.792576,10.87673,12.298554
4303,,,,,,,,8.760958,12.891357,13.0094185
4304,,,,,,,,0.1510973,2.486516,7.6218476
4305,,,,,,,,11.546949,13.158464,13.35362
4306,,,,,,,,12.012918,12.377592,14.119332
4307,,,,,,,,8.805952,10.186244,16.765177
4308,,,,,,,,2.3913326,7.848668,11.099377
4309,,,,,,,,12.134096,12.200174,14.018765
4310,,,,,,,,18.164244,21.208473,21.507393
4311,,,,,,,,8.756555,14.244276,15.7183075
4312,,,,,,,,7.42413,10.516559,14.548897
4313,,,,,,,,11.697315,15.688206,17.177097
4314,,,,,,,,9.289666,9.539345,9.751938
4315,,,,,,,,6.125346,11.62343,11.77416
4316,,,,,,,,16.912716,17.31469,18.080582
4317,,,,,,,,5.1569514,7.949529,8.520756
4318,,,,,,,,9.754091,11.936518,12.837371
4319,,,,,,,,10.996605,11.533828,12.697483
4320,,,,,,,,8.383688,9.953888,11.215451
4321,,,,,,,,14.342384,18.150513,19.8629
4322,,,,,,,,3.0611079,4.051305,6.4796677
4323,,,,,,,,7.999093,14.005785,16.846294
4324,,,,,,,,7.4976063,7.8321414,10.542549
4325,,,,,,,,6.9070396,14.035803,15.566359
4326,,,,,,,,11.738483,14.292476,25.22866
4327,,,,,,,,13.982347,15.754078,16.07496
4328,,,,,,,,7.222633,13.349693,16.999298
4329,,,,,,,,5.1151514,9.564379,10.702107
4330,,,,,,,,9.591917,13.610802,15.953085
4331,70,2.371835899958549,0.3921568627450981,0.0039215686274509665,7,2,2,1.4644885,4.8049245,10.876938
4332,,,,,,,,1.4730766,3.5723486,4.135298
4333,,,,,,,,8.512213,11.293459,12.567581
4334,,,,,,,,1.4030933,7.4283867,7.5660706
4335,,,,,,,,9.57407,10.311668,11.623449
4336,,,,,,,,9.972885,17.50306,17.8436
4337,,,,,,,,11.8258,14.132174,21.786707
4338,,,,,,,,13.080004,14.08764,24.062338
4339,,,,,,,,7.1947994,7.7418985,8.031366
4340,,,,,,,,9.425211,17.03453,17.45434
4341,,,,,,,,12.369432,14.177247,22.799152
4342,,,,,,,,4.5912857,8.012189,22.55414
4343,,,,,,,,10.315808,14.8180685,16.575249
4344,,,,,,,,17.600266,20.567886,22.159279
4345,,,,,,,,7.296178,12.728249,19.519968
4346,,,,,,,,10.469429,12.210013,17.932426
4347,,,,,,,,22.137815,23.28796,27.83272
4348,,,,,,,,6.083113,6.2171936,9.9989
4349,,,,,,,,1.2037973,9.032761,12.837901
4350,,,,,,,,10.0838995,10.275543,10.687423
4351,,,,,,,,8.138833,8.503232,10.437294
4352,,,,,,,,9.253927,13.440895,20.38326
4353,,,,,,,,5.5811534,16.298077,16.742586
4354,,,,,,,,10.710203,12.327691,12.393626
4355,,,,,,,,9.510473,13.581411,18.019432
4356,,,,,,,,13.310585,14.069066,14.930362
4357,,,,,,,,12.690673,12.732452,13.05918
4358,,,,,,,,3.1140118,16.243673,16.37988
4359,,,,,,,,7.545161,12.680653,16.58324
4360,,,,,,,,22.0565,24.742031,25.639193
4361,,,,,,,,23.726183,28.1493,28.832611
4362,,,,,,,,2.9022307,3.712054,6.0245967
4363,,,,,,,,15.6091175,15.959491,16.702236
4364,,,,,,,,7.47196,11.72414,19.314835
4365,,,,,,,,5.7240214,6.399967,7.1952806
4366,,,,,,,,3.6873536,4.501456,8.3436165
4367,,,,,,,,14.348403,15.530333,17.741325
4368,,,,,,,,15.37041,17.035309,17.96282
4369,,,,,,,,9.1644,11.906187,17.947796
4370,,,,,,,,8.07369,9.148178,10.313154
4371,,,,,,,,19.834618,20.143745,23.966843
4372,,,,,,,,2.4218512,14.76085,19.228527
4373,,,,,,,,2.3109946,2.8250775,5.3176394
4374,,,,,,,,10.157538,15.315153,16.244596
4375,,,,,,,,7.907358,8.279649,12.545384
4376,,,,,,,,8.214863,9.177018,13.859045
4377,,,,,,,,7.076438,11.891666,12.830765
4378,,,,,,,,5.3960533,6.6145754,6.78889
4379,,,,,,,,11.334781,14.771783,16.764328
4380,,,,,,,,7.5335073,10.7510605,21.015413
4381,,,,,,,,7.0043116,10.998198,12.770044
4382,,,,,,,,3.5354748,6.8309383,7.010067
4383,,,,,,,,5.3308754,6.3144464,6.4290686
4384,,,,,,,,7.274243,8.118796,8.819826
4385,,,,,,,,10.384318,16.883118,18.976149
4386,,,,,,,,4.133262,5.9167514,6.3007636
4387,,,,,,,,9.305204,11.691692,12.567323
4388,,,,,,,,4.820238,5.1970453,6.7943983
4389,,,,,,,,4.55859,15.504779,15.949783
4390,,,,,,,,6.1808825,7.2027683,8.826359
4391,,,,,,,,10.4582405,10.95725,11.066627
4392,,,,,,,,12.104064,12.677728,13.392801
4393,,,,,,,,9.729414,15.084754,15.493929
4394,,,,,,,,10.170348,10.427102,11.0813055
4395,,,,,,,,10.69645,13.861373,16.720505
4396,,,,,,,,16.68039,20.113134,20.945898
4397,,,,,,,,13.28425,15.736189,17.886398
4398,,,,,,,,18.791294,22.199862,23.243027
4399,,,,,,,,12.767844,12.919172,17.450447
4400,,,,,,,,11.74648,14.63082,16.265085
4401,,,,,,,,19.24519,20.350063,22.48197
4402,,,,,,,,0.3662032,0.5901854,1.2711029
4403,,,,,,,,4.6490984,8.95516,13.075539
4404,,,,,,,,8.85047,13.6169405,16.8863
4405,,,,,,,,8.780846,10.984937,11.265072
4406,,,,,,,,8.077495,17.117428,18.032822
4407,,,,,,,,5.435446,6.0710645,9.558861
4408,,,,,,,,2.7072766,4.2561617,7.655985
4409,,,,,,,,18.878628,19.722061,26.013172
4410,,,,,,,,6.103777,12.528527,14.323565
4411,,,,,,,,11.705084,13.345392,15.528109
4412,,,,,,,,6.333818,8.275318,9.086003
4413,,,,,,,,11.651258,13.470543,14.22637
4414,,,,,,,,6.556367,12.889454,20.577572
4415,,,,,,,,13.972164,20.20697,20.741968
4416,,,,,,,,5.345476,5.605022,6.6267357
4417,,,,,,,,14.864054,19.438274,22.843197
4418,,,,,,,,6.268922,6.7986584,8.396495
4419,,,,,,,,10.91131,10.944416,12.998624
4420,,,,,,,,8.524447,9.817411,12.04558
4421,,,,,,,,7.002701,7.1965055,8.797724
4422,,,,,,,,7.5397143,10.868661,11.395809
4423,,,,,,,,14.677849,22.8774,25.677372
4424,,,,,,,,9.836948,14.486379,21.367107
4425,,,,,,,,6.675151,7.7288218,12.681414
4426,,,,,,,,4.76718,6.827591,7.964819
4427,,,,,,,,19.003525,22.25542,24.186028
4428,,,,,,,,12.480982,14.578038,15.048262
4429,,,,,,,,1.1232145,6.395977,8.945355
4430,,,,,,,,16.5339,17.511324,25.53315
4431,,,,,,,,14.115339,14.751851,16.861778
4432,,,,,,,,13.399947,16.593721,25.997051
4433,,,,,,,,13.092752,22.128284,22.135008
4434,,,,,,,,1.0367279,5.425119,9.772354
4435,,,,,,,,6.7696137,7.2120914,7.5766234
4436,,,,,,,,10.505999,15.734106,16.169926
4437,,,,,,,,17.301294,21.702301,28.974308
4438,,,,,,,,0.21790981,7.234272,7.773042
4439,,,,,,,,16.834253,18.605806,21.933092
4440,,,,,,,,11.421059,14.324367,14.523762
4441,,,,,,,,5.5349445,6.8673735,7.4225645
4442,,,,,,,,18.99505,19.210424,32.70862
4443,,,,,,,,9.471298,12.351533,12.849411
4444,,,,,,,,18.203539,18.565575,22.26153
4445,,,,,,,,6.9666786,8.6683035,9.173798
4446,,,,,,,,13.608726,13.97687,18.724611
4447,,,,,,,,4.5004115,8.799458,14.331896
4448,,,,,,,,7.937299,9.235319,10.374277
4449,,,,,,,,8.281415,8.334879,10.07481
4450,,,,,,,,6.4524126,8.6364,10.886684
4451,,,,,,,,7.965846,9.188586,12.98906
4452,,,,,,,,12.130504,14.082139,26.728241
4453,,,,,,,,9.758037,19.313932,20.254871
4454,,,,,,,,12.508754,16.766094,18.003431
4455,,,,,,,,19.430237,22.56844,23.291952
4456,,,,,,,,6.5589724,14.801252,15.092728
4457,,,,,,,,10.174655,13.41625,14.594198
4458,,,,,,,,3.9980116,6.534684,23.870472
4459,,,,,,,,8.223132,8.8853035,12.757448
4460,,,,,,,,4.256937,10.562964,16.345137
4461,,,,,,,,8.907513,11.724733,15.105319
4462,,,,,,,,12.342755,20.167194,20.693516
4463,,,,,,,,7.194285,14.101851,14.289473
4464,,,,,,,,3.5960002,11.011452,11.2267475
4465,,,,,,,,18.662262,23.898916,25.324188
4466,,,,,,,,13.187016,13.579762,16.582108
4467,,,,,,,,11.807619,12.899808,16.841574
4468,,,,,,,,2.5346994,4.846362,5.6130013
4469,,,,,,,,19.458107,20.078442,26.056854
4470,,,,,,,,6.9333115,13.623432,14.125453
4471,,,,,,,,10.267026,11.969315,16.929436
4472,,,,,,,,33.180687,36.572483,38.147682
4473,,,,,,,,10.295569,18.41732,21.702288
4474,,,,,,,,10.296349,16.105701,19.372643
4475,,,,,,,,1.911778,4.933455,8.258436
4476,,,,,,,,4.014612,6.2471514,6.4583015
4477,,,,,,,,23.963863,24.71028,46.63843
4478,,,,,,,,10.946603,12.765566,13.929442
4479,,,,,,,,6.29596,10.596928,15.407076
4480,,,,,,,,12.202139,19.631279,20.802164
4481,,,,,,,,6.783098,7.6805615,12.6817
4482,,,,,,,,8.429626,9.298286,12.710491
4483,,,,,,,,8.346703,11.938807,13.007105
4484,,,,,,,,6.1042595,8.04868,8.899701
4485,,,,,,,,17.051945,21.219336,21.700823
4486,,,,,,,,9.479149,13.179285,14.876682
4487,,,,,,,,7.5876236,9.987557,10.356218
4488,,,,,,,,13.616712,16.202566,17.145218
4489,,,,,,,,10.955695,19.905087,20.431156
4490,,,,,,,,7.949114,8.237135,12.307667
4491,,,,,,,,9.475793,9.812706,13.467581
4492,,,,,,,,11.609887,12.27453,12.50848
4493,,,,,,,,11.458494,11.889596,16.152012
4494,,,,,,,,7.7024617,15.060436,15.257678
4495,,,,,,,,14.403109,17.128853,18.692135
4496,,,,,,,,9.9794855,10.797156,12.842104
4497,,,,,,,,19.793861,23.57655,39.88177
4498,,,,,,,,5.5866065,12.471025,14.13039
4499,,,,,,,,18.39066,23.352198,30.355074
4500,,,,,,,,9.639458,10.193644,10.889868
4501,,,,,,,,10.550136,11.939414,15.396236
4502,,,,,,,,0.60196877,3.7697659,9.86693
4503,,,,,,,,9.73996,9.999016,10.679235
4504,,,,,,,,10.42889,11.03931,13.140144
4505,,,,,,,,24.369648,25.582796,32.97585
4506,,,,,,,,5.314149,7.8461566,9.117287
4507,,,,,,,,6.0292716,10.071812,12.671911
4508,,,,,,,,13.69556,14.878481,15.289232
4509,,,,,,,,17.949621,24.321283,30.673908
4510,,,,,,,,5.7440825,13.594367,15.460702
4511,,,,,,,,8.212055,8.844755,9.031392
4512,,,,,,,,13.902398,14.398949,20.96819
4513,,,,,,,,14.327982,22.94238,23.07011
4514,,,,,,,,3.4955616,5.833481,6.384023
4515,,,,,,,,14.268548,14.300791,30.364475
4516,,,,,,,,10.442425,14.287483,15.134219
4517,,,,,,,,11.571655,17.01844,28.262405
4518,,,,,,,,9.175057,16.783941,18.332476
4519,,,,,,,,16.10789,23.072414,29.660942
4520,,,,,,,,2.8860593,7.5780115,9.813644
4521,,,,,,,,9.87053,14.540312,16.589348
4522,,,,,,,,5.4720244,12.020815,12.401884
4523,,,,,,,,9.237411,13.611471,13.643026
4524,,,,,,,,6.5339127,7.881464,8.651532
4525,,,,,,,,7.268112,10.935456,12.058041
4526,,,,,,,,16.228117,21.380106,21.629879
4527,,,,,,,,17.318432,26.259426,27.467476
4528,,,,,,,,6.5143766,7.209619,8.452619
4529,,,,,,,,7.029269,8.233544,11.835907
4530,,,,,,,,2.544681,8.049475,9.210745
4531,,,,,,,,11.778021,15.744218,28.514484
4532,,,,,,,,20.192886,21.721262,24.509678
4533,,,,,,,,4.5265265,4.620823,13.936327
4534,,,,,,,,7.1127462,8.310553,12.466483
4535,,,,,,,,7.590993,9.8201065,18.985561
4536,,,,,,,,12.79165,15.988466,18.013746
4537,,,,,,,,10.541774,12.9999695,15.539681
4538,,,,,,,,6.9546843,7.1922374,8.732874
4539,,,,,,,,20.034416,28.366014,29.78812
4540,,,,,,,,3.7108717,14.813866,15.430844
4541,,,,,,,,4.8299713,15.091114,20.787954
4542,,,,,,,,11.317144,18.305407,30.149506
4543,,,,,,,,8.677328,12.804969,19.409485
4544,,,,,,,,4.6097517,5.640998,7.5385103
4545,,,,,,,,15.763739,22.637001,26.36412
4546,,,,,,,,5.0036063,10.784883,10.8205805
4547,,,,,,,,11.777826,17.221828,18.174929
4548,,,,,,,,15.946951,17.206102,18.169533
4549,,,,,,,,14.423399,14.946216,22.859234
4550,,,,,,,,6.9791574,13.407785,15.659164
4551,,,,,,,,6.0798764,15.405304,15.515491
4552,,,,,,,,5.3589993,5.73728,5.9233723
4553,,,,,,,,7.3982325,7.840946,10.972592
4554,,,,,,,,5.1693583,6.31711,10.221948
4555,,,,,,,,12.624718,16.620722,16.90452
4556,,,,,,,,10.703257,11.24334,16.672777
4557,,,,,,,,9.004522,11.057864,11.498642
4558,,,,,,,,11.10183,13.423127,23.334034
4559,,,,,,,,10.096588,17.810114,18.837582
4560,,,,,,,,3.1244087,6.0384736,9.950718
4561,,,,,,,,5.282193,9.95383,11.412822
4562,72,2.927124602585599,0.3921568627450981,0.08235294117647059,5,3,3,1.3774164,2.6697092,3.6866617
4563,,,,,,,,14.134564,17.180758,22.889893
4564,,,,,,,,7.6673155,10.769145,14.47331
4565,,,,,,,,17.672306,28.250736,28.805895
4566,,,,,,,,4.8763275,5.3926554,6.098529
4567,,,,,,,,8.554718,16.352962,16.825327
4568,,,,,,,,9.201536,11.440789,14.653099
4569,,,,,,,,7.4869313,10.34337,11.357414
4570,,,,,,,,11.420466,14.158552,14.236555
4571,,,,,,,,13.748453,14.983017,20.033932
4572,,,,,,,,7.8624287,11.384937,13.242595
4573,,,,,,,,9.788364,16.141304,19.739944
4574,,,,,,,,16.65078,16.880005,33.89485
4575,,,,,,,,7.75474,12.137289,19.74371
4576,,,,,,,,11.994068,14.75406,17.370518
4577,,,,,,,,6.0830317,8.475733,9.455965
4578,56,2.16835441319154,0.3921568627450981,0.00392156862745098,8,1,2,1.1686935,4.5778704,5.2553196
4579,,,,,,,,7.4453826,13.904909,14.154506
4580,,,,,,,,5.64859,9.256887,10.465137
4581,,,,,,,,8.621403,21.2742,23.679386
4582,,,,,,,,7.4068775,10.207553,12.597645
4583,,,,,,,,18.08611,19.18515,19.616226
4584,,,,,,,,5.420783,7.038898,9.333619
4585,,,,,,,,6.3787994,7.2873893,9.290806
4586,,,,,,,,9.718587,24.153862,29.60653
4587,,,,,,,,13.2944565,17.221397,26.534475
4588,,,,,,,,12.01176,16.595856,18.76864
4589,,,,,,,,12.914396,14.552046,15.062098
4590,,,,,,,,2.5241938,3.6389832,4.753178
4591,,,,,,,,18.949783,20.379562,24.034267
4592,,,,,,,,7.770006,13.664465,17.302544
4593,,,,,,,,13.582254,18.835163,20.625278
4594,,,,,,,,8.737184,10.582038,11.331317
4595,,,,,,,,3.337853,6.1834674,9.611048
4596,,,,,,,,3.1197028,6.6432896,8.59149
4597,,,,,,,,23.91315,27.1853,29.573025
4598,,,,,,,,6.0787354,9.559376,10.068571
4599,,,,,,,,23.909359,28.226154,31.393597
4600,,,,,,,,1.3177214,1.6427317,6.7700562
4601,,,,,,,,8.663158,19.40748,20.280903
4602,,,,,,,,9.130742,9.844626,11.1923065
4603,,,,,,,,17.844927,26.856146,33.92564
4604,,,,,,,,12.461858,12.609413,21.658346
4605,,,,,,,,23.343044,24.115902,39.677063
4606,,,,,,,,15.643484,21.477154,21.510962
4607,,,,,,,,14.31312,14.438156,16.00328
4608,,,,,,,,10.445107,15.322174,18.199709
4609,,,,,,,,10.746536,11.037525,12.610609
4610,,,,,,,,14.338713,14.39517,26.062351
4611,,,,,,,,10.37869,12.208496,17.354944
4612,,,,,,,,5.991437,12.166793,12.449232
4613,,,,,,,,8.123073,12.822906,19.050638
4614,,,,,,,,12.554302,13.587471,14.562798
4615,,,,,,,,10.871458,19.738594,25.630154
4616,,,,,,,,8.041756,15.586771,15.746375
4617,,,,,,,,7.520824,15.69535,19.213697
4618,,,,,,,,10.352951,12.596652,15.005841
4619,,,,,,,,20.54487,24.736872,26.974861
4620,,,,,,,,6.4129224,10.546745,12.161074
4621,,,,,,,,12.030503,12.52811,17.923214
4622,,,,,,,,7.1205444,9.275374,13.43335
4623,,,,,,,,6.9496527,7.7227144,9.078671
4624,,,,,,,,12.441238,18.14419,18.863312
4625,,,,,,,,11.007456,13.548357,24.222923
4626,,,,,,,,7.082941,15.885466,18.229082
4627,,,,,,,,13.691783,18.241692,19.58406
4628,,,,,,,,15.490297,19.628582,21.02192
4629,,,,,,,,19.606033,22.236837,25.773666
4630,,,,,,,,8.313124,8.512974,10.759786
4631,,,,,,,,8.091855,11.222301,13.793734
4632,86,2.9665623402207473,0.3921568627450981,0.01568627450980392,3,5,2,0.6945729,3.7920773,8.932251
4633,,,,,,,,14.617641,19.394812,20.128666
4634,,,,,,,,1.6132233,2.633881,3.1909833
4635,,,,,,,,13.319401,23.96308,26.223867
4636,,,,,,,,0.4338236,6.665825,7.7323427
4637,,,,,,,,7.0569983,10.921885,11.813035
4638,,,,,,,,0.131423,0.8748872,2.1856954
4639,,,,,,,,7.933456,8.712917,10.101154
4640,,,,,,,,1.3519635,1.4809685,4.0796633
4641,,,,,,,,19.063612,30.231373,34.099827
4642,,,,,,,,9.293038,9.618885,11.203064
4643,,,,,,,,10.190437,10.2589855,13.049175
4644,,,,,,,,9.021458,13.587134,16.11278
4645,,,,,,,,4.5411835,23.979883,25.662342
4646,,,,,,,,1.85921,3.831675,5.612241
4647,,,,,,,,16.57151,25.012785,27.719753
4648,,,,,,,,21.148624,21.436312,23.601446
4649,,,,,,,,11.9024,16.00146,20.910946
4650,,,,,,,,22.037916,25.434189,30.31167
4651,68,2.635431252267583,0.3921568627450981,0.007843137254901933,2,7,2,1.2576127,11.162811,17.465988
4652,,,,,,,,6.982308,10.82579,13.846432
4653,,,,,,,,27.024105,27.732426,29.659098
4654,62,2.189703632739158,0.3921568627450981,0.00392156862745098,1,2,2,0.49812078,3.412404,6.8806777
4655,,,,,,,,23.85634,24.707924,25.41175
4656,,,,,,,,6.068518,6.858637,7.0674367
4657,,,,,,,,6.0125813,10.660496,10.761053
4658,,,,,,,,2.5448568,5.5909457,7.305611
4659,,,,,,,,17.211823,23.072361,26.077679
4660,,,,,,,,15.970547,18.95079,24.121132
4661,,,,,,,,12.818378,14.712973,20.23052
4662,,,,,,,,22.861475,22.893093,33.84485
4663,,,,,,,,6.7970753,29.650227,31.105833
4664,,,,,,,,34.301285,38.39165,39.868774
4665,,,,,,,,7.373586,12.548197,14.328882
4666,,,,,,,,4.0531883,5.0383563,7.658907
4667,,,,,,,,11.676059,15.673214,19.994087
4668,,,,,,,,12.761531,14.98312,15.249525
4669,,,,,,,,11.641619,11.946379,12.674846
4670,,,,,,,,3.412249,7.20225,10.342942
4671,,,,,,,,8.486242,10.8210745,14.444615
4672,,,,,,,,16.449413,17.822458,18.739044
4673,,,,,,,,13.659933,18.385342,24.51791
4674,,,,,,,,15.38755,15.454917,17.675364
4675,,,,,,,,13.288375,15.361675,16.549572
4676,,,,,,,,1.8550324,2.161279,2.6861413
4677,,,,,,,,4.073715,7.513803,12.812357
4678,,,,,,,,8.343519,20.097105,23.375866
4679,,,,,,,,3.0556765,13.186674,22.94225
4680,,,,,,,,4.7750516,11.4942665,12.771582
4681,,,,,,,,20.339304,22.85432,27.147804
4682,,,,,,,,13.665712,14.265834,17.679718
4683,,,,,,,,20.784344,21.04342,36.374214
4684,,,,,,,,10.24185,11.031979,18.16455
4685,,,,,,,,8.569228,10.492731,11.18803
4686,,,,,,,,15.716473,20.83327,22.655668
4687,,,,,,,,11.867572,13.82298,15.756449
4688,,,,,,,,3.3204842,12.596066,15.44441
4689,,,,,,,,7.125414,13.414436,17.175014
4690,,,,,,,,1.0537297,3.5516353,6.241905
4691,,,,,,,,11.290505,11.330022,12.653536
4692,,,,,,,,8.810206,9.518889,12.086691
4693,,,,,,,,9.6241665,12.477025,12.903384
4694,,,,,,,,1.8809973,4.1503806,9.495727
4695,,,,,,,,17.278507,17.661537,17.89287
4696,,,,,,,,4.863818,5.4378214,7.6789513
4697,,,,,,,,27.06786,27.63785,37.42849
4698,,,,,,,,14.26985,18.353628,19.0388
4699,,,,,,,,7.4339924,14.0130005,26.87638
4700,,,,,,,,4.289562,4.9851227,6.1472898
4701,,,,,,,,19.411692,20.12529,22.479795
4702,,,,,,,,9.646792,10.2969,11.89829
4703,,,,,,,,12.727713,22.812445,30.722805
4704,,,,,,,,6.3659863,6.585068,11.174239
4705,,,,,,,,12.485585,15.337318,16.38058
4706,,,,,,,,12.642101,14.314795,14.774169
4707,,,,,,,,17.10295,18.962446,21.109411
4708,,,,,,,,4.9032874,6.999223,8.3435
4709,,,,,,,,17.09457,22.094402,33.823708
4710,,,,,,,,3.9966698,5.066541,8.197844
4711,,,,,,,,15.303452,15.325892,18.154673
4712,,,,,,,,8.077157,11.7491,14.301726
4713,,,,,,,,15.68294,15.7435,16.878069
4714,,,,,,,,5.60007,6.6597853,8.983385
4715,,,,,,,,5.448575,7.822998,14.524043
4716,,,,,,,,9.848938,14.91712,15.89394
4717,,,,,,,,20.147902,25.696028,32.670265
4718,,,,,,,,14.309077,15.637217,17.365564
4719,,,,,,,,19.20905,33.986107,41.04365
4720,,,,,,,,5.3837605,7.795029,10.356061
4721,,,,,,,,13.767134,19.032438,22.46399
4722,,,,,,,,9.65354,14.843361,24.925993
4723,,,,,,,,7.474782,18.478775,21.329353
4724,,,,,,,,9.706539,15.46618,15.945349
4725,,,,,,,,14.7897835,15.492044,16.920824
4726,71,2.734818287377611,0.3921568627450981,0.01568627450980392,7,9,2,0.6559992,9.733282,10.633688
4727,,,,,,,,4.0929046,8.621268,9.78168
4728,,,,,,,,9.723546,15.446174,19.483908
4729,,,,,,,,4.614767,12.033905,13.142523
4730,,,,,,,,11.974409,13.008576,13.550077
4731,,,,,,,,7.6694303,14.1537485,17.826067
4732,,,,,,,,13.867336,14.884386,16.441872
4733,,,,,,,,20.661095,25.99475,28.214678
4734,,,,,,,,11.658292,11.991156,15.79781
4735,,,,,,,,17.655445,22.198914,24.037758
4736,,,,,,,,4.817078,7.4950542,11.070784
4737,,,,,,,,9.690973,14.266955,16.608955
4738,,,,,,,,8.931097,12.843752,15.56442
4739,,,,,,,,11.949736,18.453081,22.882454
4740,,,,,,,,8.615192,10.911793,19.249601
4741,,,,,,,,5.082572,14.273854,18.673616
4742,,,,,,,,3.079317,4.6370955,6.374632
4743,,,,,,,,11.987583,12.220951,12.495895
4744,,,,,,,,13.385916,13.521142,13.531534
4745,,,,,,,,9.573721,14.938639,16.12976
4746,,,,,,,,7.905056,9.659321,9.76431
4747,,,,,,,,6.1714997,9.422226,13.995645
4748,,,,,,,,22.632032,27.823423,29.332949
4749,,,,,,,,2.0370336,6.567305,8.214579
4750,,,,,,,,10.389997,12.472069,13.260628
4751,,,,,,,,10.588051,11.414961,15.444183
4752,,,,,,,,4.9283648,5.830505,8.248816
4753,,,,,,,,23.663332,30.07971,33.138084
4754,,,,,,,,2.888752,8.082507,8.358295
4755,,,,,,,,9.651787,17.439365,18.388592
4756,,,,,,,,4.705531,12.860264,13.360219
4757,,,,,,,,5.382909,21.268333,27.74665
4758,,,,,,,,3.4409866,15.671497,17.694275
4759,,,,,,,,7.760912,8.950757,14.411367
4760,,,,,,,,12.697814,13.243224,14.038888
4761,,,,,,,,0.44946575,7.805469,15.970852
4762,,,,,,,,1.7832375,17.029966,19.274412
4763,,,,,,,,6.5118775,8.524801,13.443476
4764,,,,,,,,11.482355,12.0454855,13.58727
4765,,,,,,,,20.309986,27.86378,33.901264
4766,,,,,,,,8.202272,10.169653,12.690024
4767,,,,,,,,9.442507,10.945415,12.247906
4768,,,,,,,,4.889506,11.637943,11.718183
4769,,,,,,,,9.274925,12.767494,14.311955
4770,,,,,,,,12.121604,16.383858,20.914118
4771,,,,,,,,11.546649,11.625068,13.003671
4772,,,,,,,,7.068338,9.032125,9.067186
4773,,,,,,,,12.316891,14.206727,15.32128
4774,,,,,,,,7.9135,11.084253,12.6034565
4775,,,,,,,,11.27559,11.635696,13.886925
4776,,,,,,,,6.606549,7.0706944,11.94586
4777,,,,,,,,30.543156,33.049603,33.876663
4778,,,,,,,,6.0604897,11.615353,14.150923
4779,,,,,,,,14.804824,23.826303,25.473587
4780,,,,,,,,4.5238085,9.750185,10.383224
4781,,,,,,,,13.460633,25.045662,27.553955
4782,,,,,,,,6.7403526,10.059197,12.965247
4783,,,,,,,,11.617233,20.97773,23.83482
4784,,,,,,,,4.491523,7.454596,10.981226
4785,,,,,,,,8.698605,9.440502,11.0392685
4786,,,,,,,,2.724564,4.7769094,6.9422975
4787,,,,,,,,17.795452,23.465729,25.959332
4788,,,,,,,,10.62589,10.975548,11.753799
4789,,,,,,,,12.031755,20.850939,23.041853
4790,,,,,,,,6.6980495,8.930159,9.021057
